tenor,real_rf,market_erp
1.0,1.9774,3.0976
2.0,2.067,3.9427
3.0,2.1572,5.4911
4.0,2.254,5.485
5.0,2.3647,5.4666
6.0,2.4944,5.436
7.0,2.6418,5.3932
8.0,2.8003,5.3381
9.0,2.9611,5.2708
10.0,3.1145,5.1912
11.0,3.2524,5.0995
12.0,3.369,4.9954
13.0,3.4612,4.8792
14.0,3.5283,4.7506
15.0,3.5718,4.6099
16.0,3.5953,4.4569
17.0,3.6035,4.2917
18.0,3.6021,4.1142
19.0,3.5965,3.9245
20.0,3.5915,3.7226
21.0,3.5894,3.5084
22.0,3.5895,3.282
23.0,3.5921,3.0433
24.0,3.5977,2.7924
25.0,3.6067,2.5293
26.0,3.6196,2.2539
27.0,3.6369,1.9663
28.0,3.6592,1.6664
29.0,3.6865,1.3543
30.0,3.7184,1.03
31.0,3.7184,1.03
32.0,3.7184,1.03
33.0,3.7184,1.03
34.0,3.7184,1.03
35.0,3.7184,1.03
36.0,3.7184,1.03
37.0,3.7184,1.03
38.0,3.7184,1.03
39.0,3.7184,1.03
40.0,3.7184,1.03
41.0,3.7184,1.03
42.0,3.7184,1.03
43.0,3.7184,1.03
44.0,3.7184,1.03
45.0,3.7184,1.03
46.0,3.7184,1.03
47.0,3.7184,1.03
48.0,3.7184,1.03
49.0,3.7184,1.03
50.0,3.7184,1.03
51.0,3.7184,1.03
52.0,3.7184,1.03
53.0,3.7184,1.03
54.0,3.7184,1.03
55.0,3.7184,1.03
56.0,3.7184,1.03
57.0,3.7184,1.03
58.0,3.7184,1.03
59.0,3.7184,1.03
60.0,3.7184,1.03
61.0,3.7184,1.03
62.0,3.7184,1.03
63.0,3.7184,1.03
64.0,3.7184,1.03
65.0,3.7184,1.03
66.0,3.7184,1.03
67.0,3.7184,1.03
68.0,3.7184,1.03
69.0,3.7184,1.03
70.0,3.7184,1.03
71.0,3.7184,1.03
72.0,3.7184,1.03
73.0,3.7184,1.03
74.0,3.7184,1.03
75.0,3.7184,1.03
76.0,3.7184,1.03
77.0,3.7184,1.03
78.0,3.7184,1.03
79.0,3.7184,1.03
80.0,3.7184,1.03
81.0,3.7184,1.03
82.0,3.7184,1.03
83.0,3.7184,1.03
84.0,3.7184,1.03
85.0,3.7184,1.03
86.0,3.7184,1.03
87.0,3.7184,1.03
88.0,3.7184,1.03
89.0,3.7184,1.03
90.0,3.7184,1.03
91.0,3.7184,1.03
92.0,3.7184,1.03
93.0,3.7184,1.03
94.0,3.7184,1.03
95.0,3.7184,1.03
96.0,3.7184,1.03
97.0,3.7184,1.03
98.0,3.7184,1.03
99.0,3.7184,1.03
100.0,3.7184,1.03
101.0,3.7184,1.03
102.0,3.7184,1.03
103.0,3.7184,1.03
104.0,3.7184,1.03
105.0,3.7184,1.03
106.0,3.7184,1.03
107.0,3.7184,1.03
108.0,3.7184,1.03
109.0,3.7184,1.03
110.0,3.7184,1.03
111.0,3.7184,1.03
112.0,3.7184,1.03
113.0,3.7184,1.03
114.0,3.7184,1.03
115.0,3.7184,1.03
116.0,3.7184,1.03
117.0,3.7184,1.03
118.0,3.7184,1.03
119.0,3.7184,1.03
120.0,3.7184,1.03
121.0,3.7184,1.03
122.0,3.7184,1.03
123.0,3.7184,1.03
124.0,3.7184,1.03
125.0,3.7184,1.03
126.0,3.7184,1.03
127.0,3.7184,1.03
128.0,3.7184,1.03
129.0,3.7184,1.03
130.0,3.7184,1.03
131.0,3.7184,1.03
132.0,3.7184,1.03
133.0,3.7184,1.03
134.0,3.7184,1.03
135.0,3.7184,1.03
136.0,3.7184,1.03
137.0,3.7184,1.03
138.0,3.7184,1.03
139.0,3.7184,1.03
140.0,3.7184,1.03
141.0,3.7184,1.03
142.0,3.7184,1.03
143.0,3.7184,1.03
144.0,3.7184,1.03
145.0,3.7184,1.03
146.0,3.7184,1.03
147.0,3.7184,1.03
148.0,3.7184,1.03
149.0,3.7184,1.03
150.0,3.7184,1.03
