field,value
ticker,PDD
price,78.61000061035156
market_equity,111893196746.59225
nfo,-103521792000.0
L,-12.366119562208551
lambda0,-0.9251839701608381
market_value_of_debt,5378795000.0
rating,BBB
offset,1.0
mvd_basis,book-par
