field,value
long_name,"EVERTEC, Inc."
sector,Technology
industry,Software - Infrastructure
country,United States
exchange,NYQ
currency,USD
market_cap,1748956931.692543
week52_high,34.77000045776367
week52_low,21.809999465942383
employees,5327
fetched_utc,2026-09-13T06:49:07Z
