tenor,real_rf,market_erp,credit_relative,idiosyncratic,company_erp,real_coe
1.0,0.020372748,0.026425272,0.000466763,0.0,0.026892035,0.047264783
2.0,0.020855499,0.025128429,0.0004664,0.0,0.025594829,0.046450328
3.0,0.02134767,0.023941955,0.000807159,0.0,0.024749114,0.046096784
4.0,0.021968838,0.022856781,0.001149268,0.0,0.024006049,0.045974887
5.0,0.022870612,0.021869335,0.001370812,0.0,0.023240147,0.046110759
6.0,0.024166386,0.020971683,0.001593104,0.0,0.022564786,0.046731172
7.0,0.025829958,0.020157108,0.001813511,0.0,0.021970619,0.047800577
8.0,0.027754166,0.019416581,0.00203497,0.0,0.021451551,0.049205717
9.0,0.029791135,0.018739722,0.002140249,0.0,0.02087997,0.050671105
10.0,0.031788805,0.018119676,0.00212569,0.0,0.020245367,0.052034172
11.0,0.033614621,0.0175482,0.002110839,0.0,0.019659039,0.05327366
12.0,0.035166207,0.017021998,0.002095491,0.0,0.019117489,0.054283695
13.0,0.036384278,0.016533345,0.002104202,0.0,0.018637547,0.055021825
14.0,0.037245872,0.016081417,0.002136969,0.0,0.018218386,0.055464257
15.0,0.037758398,0.015662641,0.002170564,0.0,0.017833205,0.055591602
16.0,0.037950401,0.015273667,0.002200653,0.0,0.01747432,0.055424721
17.0,0.037865292,0.014913356,0.002233109,0.0,0.017146465,0.055011757
18.0,0.037552942,0.014579498,0.002263655,0.0,0.016843153,0.054396095
19.0,0.037064369,0.014271908,0.002293835,0.0,0.016565743,0.053630112
20.0,0.036452682,0.013987188,0.002323746,0.0,0.016310934,0.052763615
21.0,0.035759527,0.013724877,0.002321632,0.0,0.016046509,0.051806036
22.0,0.035025434,0.013483404,0.002319474,0.0,0.015802878,0.050828311
23.0,0.034279449,0.013261013,0.002317332,0.0,0.015578345,0.049857794
24.0,0.033551573,0.013056994,0.00231527,0.0,0.015372264,0.048923837
25.0,0.032868621,0.012870575,0.002313347,0.0,0.015183922,0.048052543
26.0,0.032259408,0.012698912,0.00231162,0.0,0.015010532,0.04726994
27.0,0.031752693,0.012543334,0.002310155,0.0,0.014853488,0.046606181
28.0,0.031369984,0.012400894,0.002308993,0.0,0.014709887,0.046079871
29.0,0.031124547,0.012272728,0.002308166,0.0,0.014580894,0.045705441
30.0,0.031008037,0.012155544,0.002307649,0.0,0.014463193,0.04547123
