field,value
ticker,CPAY
generated_utc,2026-09-13 06:37 UTC
generated_iso,2026-09-13T06:37:14Z
bonds_source,none (pure-rating)
n_bonds,0
run_id,34743172155
git_sha,89a8df4
obs_category,unset (forecaster's judgment)
obs_category_effective_in_published_curve,none
