field,value
ticker,VICI
generated_utc,2026-09-16 21:39 UTC
generated_iso,2026-09-16T21:39:52Z
bonds_source,none (pure-rating)
n_bonds,0
run_id,35153554578
git_sha,be8d2b1
obs_category,unset (forecaster's judgment)
obs_category_effective_in_published_curve,none
