field,value
long_name,"PayPal Holdings, Inc."
sector,Financial Services
industry,Credit Services
country,United States
exchange,NMS
currency,USD
market_cap,45955359195.54376
week52_high,79.21499633789062
week52_low,38.459999084472656
employees,23800
fetched_utc,2026-09-13T06:24:30Z
