date,infl_yoy,model_exp_infl_10y,survey_exp_infl_10y,survey_source,exp_infl_10y_final,exp_infl_source
1931-04-01,-8.823529411764708,0.4470443556688006,,,0.4470443556688006,model
1931-05-01,-9.467455621301768,0.36219597565048556,,,0.36219597565048556,model
1931-06-01,-10.119047619047628,0.2583512874458287,,,0.2583512874458287,model
1931-07-01,-9.036144578313266,0.49813455280225183,,,0.49813455280225183,model
1931-08-01,-8.484848484848484,0.6193482645720604,,,0.6193482645720604,model
1931-09-01,-9.63855421686748,0.39302379147687105,,,0.39302379147687105,model
1931-10-01,-9.696969696969692,0.39361116567618626,,,0.39361116567618626,model
1931-11-01,-10.365853658536585,0.2933990041717778,,,0.2933990041717778,model
1931-12-01,-9.316770186335413,0.5293336652176817,,,0.5293336652176817,model
1932-01-01,-10.062893081761004,0.3971404866283874,,,0.3971404866283874,model
1932-02-01,-10.191082802547768,0.38223867880011375,,,0.38223867880011375,model
1932-03-01,-10.256410256410254,0.39055474630289844,,,0.39055474630289844,model
1932-04-01,-10.322580645161285,0.38406170977360055,,,0.38406170977360055,model
1932-05-01,-10.457516339869288,0.3606286355116832,,,0.3606286355116832,model
1932-06-01,-9.93377483443708,0.4794653769006618,,,0.4794653769006618,model
1932-07-01,-9.93377483443708,0.4958807168729211,,,0.4958807168729211,model
1932-08-01,-10.596026490066224,0.3779531981248936,,,0.3779531981248936,model
1932-09-01,-10.666666666666668,0.37861675578788967,,,0.37861675578788967,model
1932-10-01,-10.738255033557042,0.37604486333788234,,,0.37604486333788234,model
1932-11-01,-10.20408163265306,0.47718323699774645,,,0.47718323699774645,model
1932-12-01,-10.273972602739722,0.45204084238751374,,,0.45204084238751374,model
1933-01-01,-9.790209790209792,0.5347082878770886,,,0.5347082878770886,model
1933-02-01,-9.9290780141844,0.47987283658925506,,,0.47987283658925506,model
1933-03-01,-9.999999999999998,0.40357569950860706,,,0.40357569950860706,model
1933-04-01,-9.35251798561152,0.4264498692314631,,,0.4264498692314631,model
1933-05-01,-8.029197080291972,0.5151956863415457,,,0.5151956863415457,model
1933-06-01,-6.617647058823528,0.5775731814364837,,,0.5775731814364837,model
1933-07-01,-3.676470588235292,0.938599969134069,,,0.938599969134069,model
1933-08-01,-2.222222222222225,1.014074323332364,,,1.014074323332364,model
1933-09-01,-1.49253731343284,0.9697332395099079,,,0.9697332395099079,model
1933-10-01,-0.7518796992481258,0.9680648289510997,,,0.9680648289510997,model
1933-11-01,0.0,0.9711245016952404,,,0.9711245016952404,model
1933-12-01,0.7633587786259444,0.9504265993128381,,,0.9504265993128381,model
1934-01-01,2.325581395348819,1.0868473761489712,,,1.0868473761489712,model
1934-02-01,4.724409448818912,1.4099174428368646,,,1.4099174428368646,model
1934-03-01,5.555555555555558,1.4503468370257586,,,1.4503468370257586,model
1934-04-01,5.555555555555558,1.393780629511261,,,1.393780629511261,model
1934-05-01,5.555555555555558,1.4577977673570022,,,1.4577977673570022,model
1934-06-01,5.51181102362206,1.5662648279721356,,,1.5662648279721356,model
1934-07-01,2.290076335877877,1.0277577013497365,,,1.0277577013497365,model
1934-08-01,1.5151515151515138,0.9879824056246902,,,0.9879824056246902,model
1934-09-01,3.030303030303028,1.3977022132900563,,,1.3977022132900563,model
1934-10-01,2.2727272727272707,1.29232663587752,,,1.29232663587752,model
1934-11-01,2.2727272727272707,1.2857556909431682,,,1.2857556909431682,model
1934-12-01,1.5151515151515138,1.1332202412568844,,,1.1332202412568844,model
1935-01-01,3.030303030303028,1.427032522396254,,,1.427032522396254,model
1935-02-01,3.007518796992481,1.3942814675159092,,,1.3942814675159092,model
1935-03-01,3.007518796992481,1.36552282758361,,,1.36552282758361,model
1935-04-01,3.759398496240607,1.5369591353422984,,,1.5369591353422984,model
1935-05-01,3.759398496240607,1.5759614621066125,,,1.5759614621066125,model
1935-06-01,2.238805970149249,1.3248388667066338,,,1.3248388667066338,model
1935-07-01,2.238805970149249,1.4130026614220856,,,1.4130026614220856,model
1935-08-01,2.238805970149249,1.486276290126923,,,1.486276290126923,model
1935-09-01,0.7352941176470562,1.2111224788085964,,,1.2111224788085964,model
1935-10-01,1.4814814814814836,1.370642976402296,,,1.370642976402296,model
1935-11-01,2.2222222222222365,1.5497141048421335,,,1.5497141048421335,model
1935-12-01,2.9850746268656803,1.7363814993190823,,,1.7363814993190823,model
1936-01-01,1.4705882352941346,1.4949548941646833,,,1.4949548941646833,model
1936-02-01,0.7299270072992803,1.4436557273834114,,,1.4436557273834114,model
1936-03-01,0.0,1.3996966564200242,,,1.3996966564200242,model
1936-04-01,-0.7246376811594346,1.3000323829607618,,,1.3000323829607618,model
1936-05-01,-0.7246376811594346,1.2941481057983992,,,1.2941481057983992,model
1936-06-01,0.7299270072992803,1.5394553585271935,,,1.5394553585271935,model
1936-07-01,1.4598540145985384,1.6178455688489586,,,1.6178455688489586,model
1936-08-01,2.189781021897818,1.702521012461395,,,1.702521012461395,model
1936-09-01,2.189781021897818,1.6823842877691717,,,1.6823842877691717,model
1936-10-01,2.189781021897818,1.68775865733005,,,1.68775865733005,model
1936-11-01,1.4492753623188248,1.5499240496957356,,,1.5499240496957356,model
1936-12-01,1.4492753623188248,1.5518799900314155,,,1.5518799900314155,model
1937-01-01,2.1739130434782483,1.663634540769629,,,1.663634540769629,model
1937-02-01,2.1739130434782483,1.592151543895592,,,1.592151543895592,model
1937-03-01,3.649635036496357,1.8034205070167872,,,1.8034205070167872,model
1937-04-01,4.379562043795637,1.8885538993351711,,,1.8885538993351711,model
1937-05-01,5.109489051094895,1.9938229692139062,,,1.9938229692139062,model
1937-06-01,4.347826086956519,1.839467588222281,,,1.839467588222281,model
1937-07-01,4.316546762589923,1.8496360979795852,,,1.8496360979795852,model
1937-08-01,3.571428571428581,1.735434128349493,,,1.735434128349493,model
1937-09-01,4.285714285714293,1.9265074747646955,,,1.9265074747646955,model
1937-10-01,4.285714285714293,1.9977064797124846,,,1.9977064797124846,model
1937-11-01,3.571428571428581,1.9619953930989384,,,1.9619953930989384,model
1937-12-01,2.857142857142869,1.9616498417965809,,,1.9616498417965809,model
1938-01-01,0.7092198581560183,1.6922411578511252,,,1.6922411578511252,model
1938-02-01,0.0,1.7089248246967186,,,1.7089248246967186,model
1938-03-01,-0.7042253521126751,1.7245486652375563,,,1.7245486652375563,model
1938-04-01,-0.6993006993007089,1.8455912063398419,,,1.8455912063398419,model
1938-05-01,-2.083333333333337,1.669467957518841,,,1.669467957518841,model
1938-06-01,-2.083333333333337,1.7596258967005163,,,1.7596258967005163,model
1938-07-01,-2.758620689655178,1.7185455303103399,,,1.7185455303103399,model
1938-08-01,-2.758620689655178,1.7976384359108475,,,1.7976384359108475,model
1938-09-01,-3.424657534246578,1.715648460784648,,,1.715648460784648,model
1938-10-01,-4.109589041095885,1.591421965302412,,,1.591421965302412,model
1938-11-01,-3.4482758620689613,1.7019659060443193,,,1.7019659060443193,model
1938-12-01,-2.777777777777779,1.7942766059214117,,,1.7942766059214117,model
1939-01-01,-1.4084507042253502,2.0221548283522464,,,2.0221548283522464,model
1939-02-01,-1.4184397163120477,2.0039498967380767,,,2.0039498967380767,model
1939-03-01,-1.4184397163120477,2.0048446065518415,,,2.0048446065518415,model
1939-04-01,-2.8169014084506894,1.7527281169159643,,,1.7527281169159643,model
1939-05-01,-2.127659574468077,1.9270745914942182,,,1.9270745914942182,model
1939-06-01,-2.127659574468077,1.943833574050794,,,1.943833574050794,model
1939-07-01,-2.127659574468077,1.900278007071288,,,1.900278007071288,model
1939-08-01,-2.127659574468077,1.8496441252743476,,,1.8496441252743476,model
1939-09-01,0.0,2.2298233186988736,,,2.2298233186988736,model
1939-10-01,0.0,2.187606891971337,,,2.187606891971337,model
1939-11-01,0.0,2.158870997743803,,,2.158870997743803,model
1939-12-01,0.0,2.1453271167436765,,,2.1453271167436765,model
1940-01-01,-0.7142857142857117,1.9915071096426686,,,1.9915071096426686,model
1940-02-01,0.7194244604316502,2.2572230049071607,,,2.2572230049071607,model
1940-03-01,0.7194244604316502,2.2244153894203866,,,2.2244153894203866,model
1940-04-01,1.4492753623188248,2.3237451702166507,,,2.3237451702166507,model
1940-05-01,1.4492753623188248,2.3103213839743337,,,2.3103213839743337,model
1940-06-01,2.1739130434782483,2.472330629538886,,,2.472330629538886,model
1940-07-01,1.4492753623188248,2.3931155178616716,,,2.3931155178616716,model
1940-08-01,1.4492753623188248,2.464331573550228,,,2.464331573550228,model
1940-09-01,-0.7092198581560294,2.10412051684493,,,2.10412051684493,model
1940-10-01,0.0,2.294188619529433,,,2.294188619529433,model
1940-11-01,0.0,2.3155065246515347,,,2.3155065246515347,model
1940-12-01,0.7142857142857117,2.4474780313808076,,,2.4474780313808076,model
1941-01-01,1.4388489208633004,2.5641769963987304,,,2.5641769963987304,model
1941-02-01,0.7142857142857117,2.372900259524847,,,2.372900259524847,model
1941-03-01,1.4285714285714235,2.460853554092395,,,2.460853554092395,model
1941-04-01,2.142857142857157,2.5281431641384695,,,2.5281431641384695,model
1941-05-01,2.857142857142869,2.5598749131335916,,,2.5598749131335916,model
1941-06-01,4.255319148936176,2.6997693006026546,,,2.6997693006026546,model
1941-07-01,5.000000000000004,2.685345272969272,,,2.685345272969272,model
1941-08-01,6.428571428571428,2.7958639572650155,,,2.7958639572650155,model
1941-09-01,7.857142857142851,2.9198004388299337,,,2.9198004388299337,model
1941-10-01,9.285714285714295,3.0612860331086793,,,3.0612860331086793,model
1941-11-01,10.000000000000009,3.0675081941075515,,,3.0675081941075515,model
1941-12-01,9.92907801418439,2.935146272741651,,,2.935146272741651,model
1942-01-01,11.347517730496447,3.1269569884780664,,,3.1269569884780664,model
1942-02-01,12.056737588652489,3.197559919801266,,,3.197559919801266,model
1942-03-01,12.676056338028175,3.26593356921218,,,3.26593356921218,model
1942-04-01,12.587412587412585,3.256095237564336,,,3.256095237564336,model
1942-05-01,13.194444444444445,3.41667527047545,,,3.41667527047545,model
1942-06-01,10.88435374149661,3.030962657512344,,,3.030962657512344,model
1942-07-01,11.564625850340128,3.2819260006735247,,,3.2819260006735247,model
1942-08-01,10.738255033557053,3.239716409668657,,,3.239716409668657,model
1942-09-01,9.27152317880795,3.0378757630671482,,,3.0378757630671482,model
1942-10-01,9.15032679738561,3.110290077317834,,,3.110290077317834,model
1942-11-01,9.090909090909085,3.203516104469687,,,3.203516104469687,model
1942-12-01,9.03225806451613,3.2787612739816856,,,3.2787612739816856,model
1943-01-01,7.643312101910826,3.0634964762500454,,,3.0634964762500454,model
1943-02-01,6.962025316455689,2.9774296003691223,,,2.9774296003691223,model
1943-03-01,7.499999999999996,3.1392062549071755,,,3.1392062549071755,model
1943-04-01,8.074534161490664,3.292981029233604,,,3.292981029233604,model
1943-05-01,7.361963190184051,3.1994795826086437,,,3.1994795826086437,model
1943-06-01,7.361963190184051,3.2804424556675027,,,3.2804424556675027,model
1943-07-01,6.0975609756097615,3.121945148281631,,,3.121945148281631,model
1943-08-01,4.8484848484848575,2.983281595997326,,,2.983281595997326,model
1943-09-01,5.454545454545445,3.227645911279485,,,3.227645911279485,model
1943-10-01,4.191616766467066,3.0811705241787095,,,3.0811705241787095,model
1943-11-01,3.5714285714285587,3.0402309571156327,,,3.0402309571156327,model
1943-12-01,2.9585798816567976,3.0087090324791554,,,3.0087090324791554,model
1944-01-01,2.9585798816567976,3.114341766840151,,,3.114341766840151,model
1944-02-01,2.9585798816567976,3.220523316437613,,,3.220523316437613,model
1944-03-01,1.162790697674421,2.9573227892280918,,,2.9573227892280918,model
1944-04-01,0.5747126436781658,2.914939187208675,,,2.914939187208675,model
1944-05-01,0.0,2.839327062899099,,,2.839327062899099,model
1944-06-01,0.5714285714285783,2.946620489871239,,,2.946620489871239,model
1944-07-01,1.7241379310344973,3.1527585594202217,,,3.1527585594202217,model
1944-08-01,2.3121387283236983,3.233633468107825,,,3.233633468107825,model
1944-09-01,1.7241379310344973,3.0858290937303363,,,3.0858290937303363,model
1944-10-01,1.7241379310344973,3.072672671739708,,,3.072672671739708,model
1944-11-01,1.7241379310344973,3.0737482621808585,,,3.0737482621808585,model
1944-12-01,2.298850574712663,3.186131454374897,,,3.186131454374897,model
1945-01-01,2.298850574712663,3.183245143922435,,,3.183245143922435,model
1945-02-01,2.298850574712663,3.1880645377634615,,,3.1880645377634615,model
1945-03-01,2.298850574712663,3.192618422684908,,,3.192618422684908,model
1945-04-01,1.7142857142857126,3.0753244406568587,,,3.0753244406568587,model
1945-05-01,2.2857142857142687,3.1986105138711753,,,3.1986105138711753,model
1945-06-01,2.840909090909083,3.3186968649449424,,,3.3186968649449424,model
1945-07-01,2.259887005649719,3.2030606814833384,,,3.2030606814833384,model
