date,trend,Epi_1y,Epi_5y,Epi_10y,Epi_20y,Epi_30y
1913-03-31,2.949152152616989,1.2454377280334246,2.1689552788351967,2.5306625918724843,2.7388070227010965,2.8089182327080504
1913-04-30,2.9652514393918143,0.8406188537287309,1.987727915733561,2.440788768198934,2.701636450244761,2.7895032930465264
1913-05-31,2.7006007447158273,-0.27515806481501315,1.324846531117402,1.9622920934735153,2.3294918530408877,2.453188007791875
1913-06-30,2.9583897483989268,1.9992858968503224,2.5470736895303037,2.7385519175033783,2.8479212690047855,2.884742180948266
1913-07-31,3.0860534203255745,2.7913970396914864,2.9765138688738317,3.0280147941846316,3.05690741702329,3.0666223101053993
1913-08-31,3.0578548002897836,2.4530326479969498,2.7892330091102155,2.914004670848967,2.985560025244811,3.0096569956297032
1913-09-30,3.036591891803722,2.311499722479807,2.7075801912572572,2.8601991593525575,2.9479348278809567,2.9774855775848565
1913-10-31,3.0428830313686888,2.511581849003942,2.80491776258759,2.915391685126108,2.9788075876736224,3.000164920080375
1913-11-30,3.1903872212464366,3.1038654087461808,3.16091766906624,3.174866795451754,3.1825965590685965,3.1851933403847568
1913-12-31,3.0863916306733623,2.0704451517288125,2.6120274325068844,2.8316898955887297,2.9583617578342403,3.00103601665663
1914-01-31,3.1172690304303816,1.8352648630111172,2.5226318918266513,2.7980983372335464,2.9568367651020333,3.0103112364591817
1914-02-28,3.029904776756497,1.0318529140590464,2.101508673721212,2.5315439035014493,2.779400297956425,2.8628971783112647
1914-03-31,3.0511168529263344,1.0267838126754611,2.119183831461049,2.5510988386965545,2.799788117979375,2.8835597654130867
1914-04-30,2.9457716879309275,0.8065576146516107,1.9641771932726053,2.419199006945864,2.681098805563556,2.769318269376678
1914-05-31,3.220636733459439,2.4343199514446625,2.882845451168481,3.040078636126151,3.1299056851322624,3.1601477932724005
1914-06-30,3.075047422124978,1.4571749526815148,2.3334580658527235,2.6772466846749956,2.8751003845469065,2.9417457507825273
1914-07-31,3.0659434663584078,1.8986260933846428,2.5398050121325184,2.7839660785209746,2.924221952346639,2.971459904084785
1914-08-31,3.346334878394365,3.343098471902994,3.3683735926302183,3.3588205414929777,3.352634539293753,3.3505348503042467
1914-09-30,3.2303374569117693,1.9408911279475758,2.6318684294439034,2.909099407192903,3.068865645071999,3.122686611489674
1914-10-31,3.1164389503196497,1.0257300025184426,2.1440916677125696,2.5944601889142103,2.8540618771899853,2.9415160672490153
1914-11-30,3.150561343270269,1.2366450304652368,2.2716635839356125,2.6790606927636293,2.9135687934541687,2.9925619825098155
1914-12-31,3.186509934405943,1.3959744893214474,2.369385875436744,2.7482929861127405,2.966252130048041,3.039667394234572
1915-01-31,3.2110921112480977,1.390195751453103,2.380211806015401,2.7655006116082688,2.987127791240244,3.061778493616933
1915-02-28,3.212076159062671,1.206721719803184,2.2944564972375345,2.7198944809398653,2.964691933482385,3.047148836226026
1915-03-31,3.081011462722322,0.9095249165616552,2.0866604563417033,2.547653438551827,2.8129301313539923,2.9022856898701903
1915-04-30,3.3490292818805303,2.781066025989705,3.116152929110161,3.2248854997206173,3.28665874606071,3.3074478842757493
1915-05-31,3.3690717007896565,2.5559063841816374,3.007270017006027,3.1753037799898722,3.2716890533889478,3.3041481985751244
1915-06-30,3.40191481789964,2.000959390141185,2.757545026790882,3.0562019123313924,3.2281464943767952,3.286066092191501
1915-07-31,3.313813556580807,0.5504557855666263,2.0275063232675343,2.62326248334124,2.9667010454900713,3.0823988163679243
1915-08-31,3.0884844919032997,-0.890322514945471,1.2402849702902978,2.0963907484757858,2.589802389962903,2.756020576899349
1915-09-30,3.1149731199224395,0.0469850976424504,1.7153791285806264,2.3643966238204683,2.737716820151709,2.8634620639544814
1915-10-31,3.3703750901883724,1.984303131458963,2.7677474361209757,3.0480387025436557,3.208392128867068,3.262383610894089
1915-11-30,3.330924786823972,2.0234464878278438,2.751142507711492,3.0204711338854136,3.1749010228212233,3.2269061678564825
1915-12-31,3.396061875786577,2.9050447487691677,3.1948363287504784,3.288793981545709,3.342169997381422,3.3601330582920967
1916-01-31,3.4579759639765433,3.851950258114723,3.6645116241074858,3.5694972869911243,3.5140565045857257,3.4953641054152516
1916-02-29,3.5324956700323424,4.969703719558757,4.219466466058969,3.901793649116338,3.7181450730115735,3.656265423835127
1916-03-31,3.7489509510633985,6.3548667675569686,4.9732374555275305,4.406519390145855,4.079495706181813,3.9693202543371537
1916-04-30,3.6953135354612443,5.840521815200586,4.683236785868617,4.22538211639015,3.9617472165401484,3.8729408645844607
1916-05-31,3.651924345081614,5.757678441088345,4.615999916954976,4.169038023853786,3.9118406143681614,3.8252065937984003
1916-06-30,3.7510746374646944,6.544319200740468,5.03832412871841,4.44177118334782,4.098247263475102,3.982529410321391
1916-07-31,3.705555125867491,6.715241071107064,5.088086193923553,4.447251402100704,4.078357798945694,3.954097050285303
1916-08-31,3.7746725611086793,7.969077597301594,5.712492694106877,4.814580570405585,4.297378219913543,4.1231525862761105
1916-09-30,3.9681825918414013,9.691886575779689,6.616740437276908,5.3896170740807925,4.682665273037824,4.444517497005685
1916-10-31,4.01235616538003,10.251623716364575,6.884895588519681,5.553589880616204,4.78704109350242,4.528826956104838
1916-11-30,4.056174807435993,10.79677963471173,7.151387487001914,5.716653037169871,4.89078847729546,4.612599160355161
1916-12-31,4.109070700824906,11.346686614100069,7.42776900794324,5.889308092534619,5.003874639798925,4.705622982167672
1917-01-31,4.029957861485229,11.642285426229147,7.51572930187962,5.89968384383455,4.969736777274002,4.656494264331853
1917-02-28,4.301834871666084,13.778451418312034,8.661614389945843,6.640942508735668,5.4775594680898605,5.0856727664805295
1917-03-31,4.061269247311377,13.64220491566196,8.449788794970063,6.415255205185076,5.244452704463418,4.850079784574882
1917-04-30,4.554934201127894,17.522116621126074,10.535066536066399,7.763800576669773,6.167847388152913,5.630239200999964
1917-05-31,4.598271540874765,17.621176756185502,10.569349514071696,7.801304794778613,6.208217552975645,5.671598247805895
1917-06-30,4.63082142067929,17.135231219496795,10.338110007854034,7.691616527900607,6.169247480115292,5.656466762619992
1917-07-31,4.36835095448361,15.469486193937072,9.406676895784098,7.0695771946941175,5.72602026710196,5.273488411288591
1917-08-31,4.474846737490563,16.395068493364032,9.910848785142825,7.390020225122041,5.940075258070239,5.451692372941944
1917-09-30,4.584735642183036,16.77603437532423,10.146881721419572,7.567628184622277,6.084003794599461,5.584274992957138
1917-10-31,4.549684574168606,15.84982237797345,9.686509546727331,7.303952783289601,5.934021854653599,5.472601188265546
1917-11-30,4.283807462693641,14.354827552223586,8.844880116627973,6.728883949048589,5.512722758439599,5.103106542323969
1917-12-31,4.410581953508386,15.655288266247739,9.541087114072702,7.161998738235013,5.793505477560703,5.332556104967288
1918-01-31,4.667198510551239,16.53852568865041,10.091004044260199,7.576117840246712,6.129293909938031,5.641955377491341
1918-02-28,4.460817059765252,14.122637897599422,8.83154282176059,6.80370986971767,5.63836882310377,5.245872837953554
1918-03-31,4.417336626472318,12.497587083088991,8.055178629700894,6.366874639683202,5.3971679324725645,5.070575132720496
1918-04-30,3.968047006002633,9.625888074777059,6.481039641092217,5.313788663077993,4.644376699681786,4.4189455181373365
1918-05-31,4.037964491984043,10.994352577477162,7.197917561994888,5.732206377897716,4.889513996042373,4.60567958917739
1918-06-30,3.982893387529953,12.558203516946751,7.914060117138255,6.091649318851157,5.042820265908527,4.689530637249888
1918-07-31,4.540240083988785,16.83133560849703,10.21857832278607,7.5874478687913145,6.071906892522464,5.561379378536792
1918-08-31,4.506326905320384,16.399380808394763,9.95770281693138,7.430532387398893,5.976123553461216,5.486218140752831
1918-09-30,4.333535180338237,15.59675852261542,9.470834034746662,7.088548413629228,5.718264664596722,5.256713332217631
1918-10-31,4.338061861688012,16.439049382454325,9.869424304523276,7.30474101433961,5.829191477712355,5.332175410607523
1918-11-30,4.626302832073147,18.082983091682607,10.790787272864009,7.9329294370636365,6.288312558720609,5.734339612321689
1918-12-31,4.610491515328458,16.65139018161073,10.088548819132985,7.547849978093939,6.086857378561308,5.594762202144053
1919-01-31,4.280595272133677,13.559510211755018,8.455461655868955,6.517851789297582,5.40503020566328,5.030238789923069
1919-02-28,3.9230514835555423,12.068475320730304,7.587742796729224,5.886906567450874,4.910075912088939,4.581085525317551
1919-03-31,4.257475368852702,14.813984640630348,9.086741868986717,6.84770381416484,5.559395102060224,5.125445566080623
1919-04-30,4.348714386667268,14.975259107268524,9.201689605562233,6.951423732339006,5.656898852787602,5.2208611570977235
1919-05-31,4.203810489149139,13.458000866680543,8.40178414152139,6.454433940794195,5.3349991676588235,4.95795674841916
1919-06-30,4.008516413271947,12.240885821992165,7.732131099530171,6.0045170651252935,5.011717644480694,4.677335352521794
1919-07-31,4.07915277490018,12.670188852934235,7.986224285341817,6.174100330221078,5.132107223579775,4.781141500419863
1919-08-31,4.069907739452068,12.17327040532586,7.749877438490767,6.042933538950148,5.061576882728112,4.731038464491526
1919-09-30,3.868407014580675,10.85880614883406,7.027706888942691,5.561840182652691,4.719533474281711,4.435840017107856
1919-10-31,3.808816091975232,11.009739075084571,7.080650439433995,5.563067096776941,4.690527836811891,4.396639899003454
1919-11-30,3.787573956260282,11.878512818606799,7.485356650206839,5.770818265348646,4.784403203743521,4.452144927915792
1919-12-31,3.800541657594515,13.518972514779165,8.263253045723674,6.194640463729385,5.0038984653994465,4.602801502631337
1920-01-31,3.976988024670913,16.2149313712274,9.615307159501201,7.002287144673176,5.497626897239766,4.990775105495586
1920-02-29,4.2630203014988775,18.50825875477761,10.82081641568601,7.781524703156194,6.031558881170917,5.442078372328
1920-03-31,4.081239902244409,17.846464179980835,10.3787127575585,7.458965530494461,5.778977608524822,5.213095957312293
1920-04-30,4.145246955413445,18.789394726557212,10.846298776586778,7.7394788491175,5.951808170043115,5.349654003070571
1920-05-31,4.170778956946934,19.14284904760858,11.01305466977167,7.840509262307028,6.015278761258329,5.4004790574835715
1920-06-30,4.452982325643377,19.180541657493123,11.16957694895589,8.054911359449077,6.263389232205251,5.659953157895441
1920-07-31,4.023381882352039,14.063120384463746,8.518057501290333,6.431372956345676,5.233603828250995,4.830218203952235
1920-08-31,3.5465791786510446,9.77410333065949,6.276387468541557,5.007373960434325,4.280692985244582,4.036001329960049
1920-09-30,3.4614195297229617,8.344312499441894,5.608205037404176,4.610411499181463,4.038845499289502,3.8463803833171615
1920-10-31,3.3908265458169167,6.54983091466176,4.760345567286372,4.123244484759445,3.758882604188199,3.6362036861192313
1920-11-30,3.250102720399454,3.692052610412161,3.3681345017093816,3.3110312411693403,3.2806411082365177,3.2704619038626848
1920-12-31,2.9253735492100708,-0.34711774338820556,1.3264452374791165,2.064891217335524,2.492767513094656,2.636961286612023
1921-01-31,2.619306586403857,-3.829129729105799,-0.42956548553195883,0.9812149007037694,1.7958558125281958,2.0703240583192795
1921-02-28,2.3389029029370243,-6.447529634451193,-1.7618780054980028,0.13710774501637157,1.2321373598381975,1.6010387652544023
1921-03-31,2.37971015027104,-7.477095844060964,-2.1795905453509525,-0.06713648992958854,1.1498068343460504,1.5597520318969402
1921-04-30,2.0812510774366406,-10.659151221394001,-3.809372399813831,-1.0800087621786219,0.49225169696237603,1.0218890003494194
1921-05-31,1.770731321680923,-12.921467423356932,-5.001518449007074,-1.863079846515631,-0.055773793936711336,0.5530278026217328
1921-06-30,1.602083054852581,-13.057051992487914,-5.116064238107633,-2.001607673636494,-0.2092428884610693,0.39449939839184767
1921-07-31,1.7180486884354278,-10.992203881590962,-4.05846962424237,-1.3791734763365264,0.16133886532497144,0.680213926033759
1921-08-31,1.9387929602307132,-8.976914479240072,-2.9957297765130253,-0.7062208184587624,0.6093969535483736,1.052504956091144
1921-09-30,1.89513461932575,-8.997216202421788,-3.047855712546886,-0.7549623461287962,0.5631640996405007,1.0071301585018408
1921-10-31,1.8576677510131863,-8.959651520254594,-3.0598527444928347,-0.7790185474987019,0.5324287546691278,0.9741510636546407
1921-11-30,1.7726627870606706,-8.88847452398508,-3.07665035445923,-0.8275314027142302,0.46576241309308597,0.9013721704331719
1921-12-31,1.8484703759147634,-7.8428949451850745,-2.546042150279468,-0.5074711147216717,0.664349496540366,1.0590350310503578
1922-01-31,1.7356915799637707,-7.518244395463967,-2.4624151473607165,-0.5150103007546656,0.604463226036958,0.981518868810091
1922-02-28,2.0108556323478184,-5.367495401047211,-1.3086257729285173,0.2319963557012561,1.1168093374516934,1.4148086859925961
1922-03-31,1.8259535761704155,-5.99287447596178,-1.7231429092967279,-0.07685697457445428,0.8695772622151421,1.1883520492117263
1922-04-30,1.8462648886088582,-4.843961786411287,-1.175364813532772,0.2266825008592166,1.0322582114032433,1.3035790849517446
1922-05-31,2.0387272394791363,-3.142395494546659,-0.28186601016943635,0.7954548690697925,1.413875178627608,1.6221479957343672
1922-06-30,2.044446442512568,-3.1748079943267853,-0.31415990573826846,0.7802037897843941,1.4090331324637393,1.6208261008312914
1922-07-31,1.9828278166869473,-3.794928202487436,-0.6498833603283747,0.5710400123412935,1.2732352657502553,1.509753231044027
1922-08-31,1.7860426879655644,-4.599642684414531,-1.1344438786670532,0.21963017370495863,0.9987216495599397,1.2611476609918353
1922-09-30,1.870832379698137,-3.3941488032084033,-0.5138156616708742,0.5924771397997819,1.228320463674987,1.4424794866298998
1922-10-31,1.8764293747759406,-2.62926561772705,-0.15594615938249512,0.7871584371302822,1.3289614350091927,1.5114408807583621
1922-11-30,1.9242958902252014,-1.5255902367375023,0.3814360779721784,1.09776616708596,1.508895535223999,1.6473548807852851
1922-12-31,1.9755795431746064,-0.415062485558483,0.9196855648393378,1.410306850012911,1.6914965711777419,1.7861858555537484
1923-01-31,2.0978448291501244,0.7146213115390916,1.5022488078422152,1.7794418971415547,1.93784478201442,1.9911753490348463
1923-02-28,2.0063636657910306,0.5994487693035078,1.3823515794443464,1.6722224888330945,1.838435190020109,1.8944083599801629
1923-03-31,2.082712920800991,1.487788013027829,1.8346055810489148,1.95031793250079,2.0161921437132824,2.0383646098519566
1923-04-30,2.0965961573772818,1.7529921328799793,1.956061197759444,2.021689568405892,2.0589630657945737,2.071506803294591
1923-05-31,2.031830291157937,1.6788148786340966,1.8788899815933178,1.9500409497999522,1.9907294657472314,2.004429022700901
1923-06-30,2.0486153375565124,2.236788258673441,2.147929840144843,2.102257820580628,2.075591033958696,2.066599673233962
1923-07-31,2.0679959276403346,2.79775796333639,2.416950938093075,2.2555889267263227,2.1623007419565465,2.1308675746722328
1923-08-31,2.099056245559809,3.323907208540878,2.674223046949968,2.4079725519855937,2.254341194260134,2.202582425008792
1923-09-30,2.140992225460934,3.6127153060549313,2.8245671746415004,2.5079263745647173,2.3254339050326083,2.263956740416314
1923-10-31,2.115004024046859,3.2175314652259024,2.6173859995632083,2.384405698726344,2.2504106496162803,2.205277566521086
1923-11-30,2.0178258358975043,2.4770331773779555,2.2156819877981833,2.1236026859162083,2.070979697578524,2.0532626683891504
1923-12-31,1.9390169760372966,2.194190180230968,2.0459373331408273,1.9960873949064755,1.9676921068890931,1.958134217384088
1924-01-31,2.0301371172281675,2.701664498444918,2.3387832395730137,2.1957235667289305,2.1133668750397563,2.085625143190339
1924-02-29,1.9721886914857891,2.0119689991012355,1.9804705410837948,1.9763503822446453,1.974270341687688,1.9735764610908229
1924-03-31,1.9088444691531108,1.2446072421486705,1.5887499671605134,1.7366995860320973,1.8223031618986572,1.851148630924857
1924-04-30,1.7797476522751314,0.37445343584054513,1.1175027075081787,1.4239979488284733,1.6009183275058878,1.6605247773219907
1924-05-31,1.8065829895476029,0.46762710839554233,1.1866013591591251,1.4738385572117663,1.6393289156424915,1.6950772014745366
1924-06-30,1.7491966193947672,-0.015790114700959368,0.9324394789002234,1.310856396704408,1.5288652898194661,1.6023050209973908
1924-07-31,1.6785660433115337,-0.3743077608691998,0.7317393154911024,1.170507687341893,1.4231941357680469,1.5083134272692633
1924-08-31,1.6772640760836495,-0.2195488236268599,0.809967145868837,1.212092429066549,1.443456514435839,1.5213881121374744
1924-09-30,1.668058171488699,-0.1355999981684397,0.8463389264326509,1.2274163560897076,1.446583000840574,1.5204040366062883
1924-10-31,1.6452556027634904,-0.09893615504480224,0.8516148512689187,1.2196987110443733,1.4313634210617563,1.5026569350300127
1924-11-30,1.6188844786818575,0.043097312889252226,0.9044030180498879,1.2358454410870507,1.4263650996539359,1.4905347427738243
1924-12-31,1.6627439219808666,0.5092294481677717,1.1463926147685357,1.3861141604949965,1.5237138187871255,1.5700546948910055
1925-01-31,1.6201774040104908,0.45006386212657223,1.091375024258697,1.33673203961731,1.477716630259401,1.5252009835464129
1925-02-28,1.5746726263242956,0.6723051954562302,1.170442085780481,1.358101685446241,1.4658269001294024,1.50210685709264
1925-03-31,1.6752948621681563,1.6327995432674254,1.6746543415487785,1.675482840261152,1.6754085489165604,1.6753707219548337
1925-04-30,1.6134246282337263,1.64127016386739,1.6367968577688787,1.626261222949505,1.619887514530486,1.6177333744331504
1925-05-31,1.6192861306468889,2.3139622905891404,1.9530154502862627,1.798735993318422,1.7094988243652243,1.6794296256816406
1925-06-30,1.7091365489574195,3.338094691530409,2.4765990487338354,2.121402755041902,1.9163755760268413,1.8472997530552602
1925-07-31,1.7320892259660616,3.689698171897313,2.6426255255153874,2.2208889421105917,1.9777886607631814,1.8958933765121428
1925-08-31,1.7679152543887673,3.757543217869882,2.684422628816623,2.259672304876556,2.015092263295333,1.9327044505332347
1925-09-30,1.6476999450146321,2.951795103111232,2.2347875483873185,1.962322188820246,1.80582800020568,1.7531214944337254
1925-10-31,1.549908828389448,2.8630507716482896,2.144820227218051,1.8688316398182612,1.7102022309994418,1.65677399523174
1925-11-30,1.7621704355368673,4.1490659156468634,2.8670662007921623,2.3551596524539216,2.0602362970008734,1.9608864836354916
1925-12-31,1.5900588540235234,3.0099514700330525,2.228642968744741,1.9322600360591005,1.7620473297552555,1.7047209309772406
1926-01-31,1.5706111019233502,3.1179380685891207,2.2736885444946804,1.9475791517419283,1.7600806866220489,1.6969275917933166
1926-02-28,1.6368943124752733,3.4544546856519114,2.468874806304689,2.083150163698317,1.8611952365232214,1.7864323482265663
1926-03-31,1.4868605379907667,2.7075914223254776,2.034446053561934,1.7802568073506322,1.634318442348213,1.585168454379369
1926-04-30,1.665062934468081,3.4525040406296705,2.4852029201279358,2.1050227993523696,1.8862013031610783,1.8124925492523132
1926-05-31,1.5692120399933156,1.8715694868863004,1.6835535718866415,1.6298624204657317,1.5996720890070486,1.5895192091446313
1926-06-30,1.3948035199531492,-0.1401056791218036,0.6510645731339526,0.9947159977485187,1.193666117145274,1.2607081081510487
1926-07-31,1.1531332202238662,-1.7925405320142076,-0.23642885702844096,0.40663905990694826,0.7778819041589304,0.9029586940045702
1926-08-31,1.1206723997061934,-1.4961310177846654,-0.08974682539628054,0.47107471645434396,0.7941532178221541,0.9029869519508434
1926-09-30,1.221423157323609,-0.4871940583231731,0.44985196009655914,0.8078673582627385,1.013568973263312,1.082849951820588
1926-10-31,1.2911143394643916,-0.21737117958863994,0.6108154056811979,0.9265054275917941,1.107861913336377,1.1689427529261263
1926-11-30,1.144252611716407,-1.1601909596935756,0.08367147121590768,0.5752184909165103,0.858233974683349,0.9535682893040003
1926-12-31,1.2199247983236197,-0.939818014978467,0.23306112447102745,0.6906424809048184,0.9538941891629933,1.0425662184412312
1927-01-31,1.0900698641927689,-2.000989245849844,-0.33628542387236005,0.3246814383863701,0.7053521276631659,0.8335843238042118
1927-02-28,1.0246015052583242,-2.370976153907825,-0.5370409442497786,0.18676404023990856,0.603473004855515,0.7438414734666752
1927-03-31,1.0139234282284744,-2.2967784235619737,-0.500401277197029,0.20170537114297193,0.6056806159195819,0.7417541198727428
1927-04-30,0.9099376327242646,-2.2961668263715835,-0.5520195558214426,0.12593517553605005,0.5158813680681196,0.6472262971378362
1927-05-31,1.014492035705917,-0.8463428318556918,0.18986078177520738,0.5729455294074729,0.7925858867650312,0.866550656398637
1927-06-30,1.1909101672098612,0.2998273244743115,0.8137805952885577,0.9894953937582176,1.089704755892114,1.123438158024944
1927-07-31,1.0712118542934772,-0.5570222943409138,0.3308068036439974,0.6742138345862239,0.8716743364129251,0.9381832245126549
1927-08-31,1.0395475040757822,-0.7086437770968548,0.24160374203514834,0.6116127172603844,0.82445760067734,0.8961503246445797
1927-09-30,1.041310295659032,-0.73648432750023,0.2300256324273271,0.6062256768641257,0.8226268969750739,0.8955173879792799
1927-10-31,1.04103814638782,-1.021970055264687,0.09534184556367065,0.5337491467877322,0.7860588289566739,0.8710472846499687
1927-11-30,0.8844073273255781,-1.9202402489504569,-0.4095504352667909,0.1900705520811884,0.5354034985541583,0.6517317140005539
1927-12-31,0.8757472760175793,-1.480447520149659,-0.19800381615592455,0.2999463095178405,0.5863381674378964,0.6828026146851431
1928-01-31,1.0054487281799376,-0.5474106669941747,0.3120277660982065,0.6340046105760084,0.8187680723937516,0.8809916181822315
1928-02-29,0.9058449999550536,-1.0123822318114937,0.03244915505928847,0.43750667411046074,0.6704495557619743,0.7489104318184148
1928-03-31,0.9562628748651559,-0.5817127706430899,0.26253231665649257,0.5844514412693178,0.7693903245649127,0.8316778064977739
1928-04-30,0.9545721431292649,-0.712038716842752,0.1964444002767448,0.5480636595191304,0.7502542355585303,0.8183564992460632
1928-05-31,0.9334517903188442,-1.1599556111741667,-0.02734509669886709,0.418029674779236,0.6743833265606634,0.7607347523383577
1928-06-30,0.6898717243029269,-2.12600765673284,-0.60949420494259,-0.007373411662106477,0.33940579802995113,0.4562213517291773
1928-07-31,0.8816219341235095,-0.28865390565481397,0.36929713082970916,0.6074824656668399,0.7438554660370115,0.7897751948473661
1928-08-31,0.939836463782818,0.24972261277378438,0.6444265461709578,0.7819640217963175,0.86050618352177,0.8869482374873716
1928-09-30,0.9793177085367424,0.21416234990125593,0.6389392705641613,0.7970251121745286,0.8877023219940485,0.918239150007286
1928-10-31,0.8115252663881085,-0.831684790294952,0.0514020300862833,0.40358739193883175,0.6064759342465779,0.6748219478448703
1928-11-30,0.8734425517724961,-0.4366818100179447,0.2766295593412669,0.5534070066756591,0.7125865061712553,0.7662022677383966
1928-12-31,0.786900344309133,-0.842422289433041,0.038908604769181565,0.38563270210308737,0.5852095561586268,0.6524361367091396
1929-01-31,0.7740043373736268,-0.49904945037692616,0.19741917379065121,0.464910634705684,0.618651300839604,0.6704328378357689
1929-02-28,0.9173926789190533,0.3370225289362049,0.6669650432043273,0.78349932072535,0.8501096084804096,0.8725361267368544
1929-03-31,0.8268022893015958,-0.48395755814396235,0.2236777886123087,0.5032112726745551,0.6641530161617596,0.7183664662729249
1929-04-30,0.7187153598026766,-0.9912068490511655,-0.07045406948102173,0.29523988282055974,0.5058579073714289,0.5768064907568988
1929-05-31,0.6867142747301034,-0.5150181610430551,0.14307293116432396,0.3952992908538685,0.540247369657056,0.5890670257731913
1929-06-30,0.8057343651312853,0.8531756509520781,0.8514532830330817,0.8309352026993945,0.8184255282939781,0.8141954567001497
1929-07-31,0.9279564876481061,1.626564839594173,1.2699644984302083,1.112029919964642,1.0204997331719337,0.9896537492652394
1929-08-31,0.8916666856911968,1.0164086962420418,0.9502849706490494,0.9231511285581714,0.9074932148400676,0.9022179988273805
1929-09-30,0.7165187732772944,0.013457470081562284,0.38240149150896213,0.5369583081523128,0.6262540098216632,0.6563405763419164
1929-10-31,0.7861707767828237,0.6402868800333155,0.7226243169954674,0.7521771705548939,0.7690879189533533,0.7747819051068656
1929-11-30,0.7936618890681908,0.6740970690215644,0.7411222812115541,0.7655427106320913,0.7795306239839038,0.7842407959807579
1929-12-31,0.7958391097188975,0.46688078281401135,0.6432168495846524,0.7139181936452323,0.7546612342418803,0.7683864353149809
1930-01-31,0.7198274098249542,-0.19401729703691628,0.29169241364424736,0.48990765306344286,0.6042531483826328,0.6427757618645281
1930-02-28,0.6381946530136491,-0.5402076489468961,0.09064304484353591,0.3442700478114955,0.4904514470489574,0.5396964619299233
1930-03-31,0.6491706583832763,-0.08945752372069138,0.31504745482886315,0.47006687433750854,0.5591520497262794,0.5891566267066943
1930-04-30,0.8280259645463763,0.6551239519345438,0.7604868598349159,0.7921274303735564,0.8099941849048828,0.8160044906689281
1930-05-31,0.7198587552345108,-0.8719952950782177,-0.02494070700961326,0.3199089592073693,0.518816104443633,0.5858266016332517
1930-06-30,0.6162583558881637,-2.4332061421218434,-0.8088803317882823,-0.14898112408542685,0.23159728916281314,0.35981053334823415
1930-07-31,0.3756293699519304,-4.188799006315984,-1.74898516539925,-0.7649631642438672,-0.19770098476199272,-0.006601436404381433
1930-08-31,0.3569527378583598,-3.998675737560551,-1.6466235807531735,-0.7179981607667273,-0.18335826622956242,-0.00326447644984168
1930-09-30,0.48230602765606856,-3.264321159041823,-1.2236311959712367,-0.4324646440146861,0.022525440801026697,0.17577729206023823
1930-10-31,0.4452404386213853,-3.8710553742203393,-1.5309864098218413,-0.6147767561333122,-0.0875549199106127,0.0900338246666082
1930-11-30,0.40270648111200347,-4.641856235670686,-1.9135732126405225,-0.8398965874608556,-0.22186857865821563,-0.01368829608052069
1930-12-31,0.29103263537230756,-5.679354074678757,-2.4547467194867716,-1.1821057849150556,-0.44942189678338257,-0.2026172547320112
1931-01-31,0.25494548139697576,-6.086109181851009,-2.6537555633579,-1.30538978574152,-0.5293297833506629,-0.26791900489590087
1931-02-28,0.2250672431041687,-6.393589946649357,-2.805465978327203,-1.400468057829752,-0.5919740706240647,-0.31964185425001
1931-03-31,0.2651396313192804,-6.540988403401634,-2.8468718989871076,-1.403976315345716,-0.5738021324277609,-0.29417014969846567
1931-04-30,0.15686224915228653,-7.581245694064494,-3.3910093269270742,-1.7463007163736428,-0.799727667461556,-0.48088180985303897
1931-05-31,0.09065729003134182,-8.054148331778444,-3.638874611494059,-1.9098169783056123,-0.9148394663374027,-0.5796922038778664
1931-06-30,0.019172329164740542,-8.046597913860214,-3.663903848845549,-1.956093716647917,-0.9736435634653717,-0.6427229882020351
1931-07-31,0.17230354214364763,-6.82011927331055,-2.998821291511752,-1.527780223292046,-0.6821768233312608,-0.3973654972249189
1931-08-31,0.24959109121392098,-6.729468186264613,-2.9226811259422334,-1.451313370756181,-0.6053091956469869,-0.3203579290952784
1931-09-30,0.10183825282774284,-7.929273373422306,-3.572324613325298,-1.8688433129459106,-0.8886804457274293,-0.5585255845639152
1931-10-31,0.09716913842569208,-8.039889518740242,-3.6198690706875256,-1.8963509686031463,-0.9048231240082198,-0.5708439306937161
1931-11-30,0.031316215327307884,-8.218655353100715,-3.7345729020537157,-1.9883263419321895,-0.9838030423862372,-0.6454484131026799
1931-12-31,0.1809566322518057,-7.396523284503551,-3.263288522079483,-1.6657729271448023,-0.7472375172431704,-0.4378562915337654
1932-01-31,0.09612038522517818,-8.127055865114064,-3.6580102786337703,-1.9172295243152464,-0.9158365257491143,-0.578535956226247
1932-02-29,0.08531709438568136,-8.247371244647672,-3.7171198918351642,-1.9538917602689012,-0.939635399898548,-0.5980031995830373
1932-03-31,0.09078524506139418,-8.250387315441817,-3.7129255169059943,-1.9490330908786508,-0.9344709276735046,-0.5927374975074021
1932-04-30,0.08816562248631366,-8.273440427842663,-3.723760679123133,-1.9560271965839178,-0.9392881287721424,-0.596822208442483
1932-05-31,0.0765524813086822,-8.21595081974159,-3.7017490545001213,-1.9495484383819917,-0.9418057302761234,-0.6023714837472409
1932-06-30,0.15628958430482687,-7.769341248566087,-3.4484928466259577,-1.776581738652573,-0.8152030706015803,-0.4913898027296756
1932-07-31,0.16927255771852057,-8.009994378253651,-3.5588665034185603,-1.8299695405830114,-0.8355873496748623,-0.500652297871513
1932-08-31,0.0951467712567653,-8.646494615898607,-3.898635428332757,-2.0468126302478438,-0.9814553148722551,-0.6226075395875453
