,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1986-03,3.061,4.075,2.106,9.242,3.967,13.209,MCD
1986-04,3.196,3.974,2.114,9.284,3.895,13.178,MCD
1986-05,3.152,3.773,1.884,8.809,3.868,12.677,MCD
1986-06,3.101,3.783,1.858,8.742,3.871,12.613,MCD
1986-07,3.107,3.852,2.085,9.044,3.843,12.887,MCD
1986-08,2.948,4.031,2.088,9.067,3.831,12.898,MCD
1986-09,2.84,3.881,2.062,8.783,3.834,12.618,MCD
1986-10,2.808,3.95,2.301,9.059,3.806,12.864,MCD
1986-11,2.878,3.959,2.02,8.857,3.786,12.643,MCD
1986-12,2.895,4.049,1.837,8.781,3.77,12.551,MCD
1987-01,2.829,3.928,1.816,8.573,3.797,12.369,MCD
1987-02,2.857,3.837,2.091,8.785,3.847,12.632,MCD
1987-03,2.9,3.816,2.023,8.739,3.921,12.661,MCD
1987-04,2.724,3.809,1.619,8.152,3.983,12.135,MCD
1987-05,2.84,3.776,1.232,7.848,3.995,11.842,MCD
1987-06,2.764,3.857,1.174,7.795,3.985,11.78,MCD
1987-07,2.861,3.875,0.938,7.674,4.012,11.685,MCD
1987-08,2.824,3.963,0.845,7.632,4.045,11.677,MCD
1987-09,2.879,3.896,0.96,7.735,4.055,11.791,MCD
1987-10,3.068,4.25,1.068,8.386,4.074,12.46,MCD
1987-11,2.908,4.732,1.094,8.734,4.078,12.813,MCD
1987-12,2.614,4.84,0.841,8.295,4.075,12.37,MCD
1988-01,2.59,4.879,0.643,8.112,4.05,12.162,MCD
1988-02,2.526,4.901,0.553,7.98,4.046,12.026,MCD
1988-03,2.632,4.895,0.861,8.388,4.048,12.436,MCD
1988-04,2.629,4.91,0.862,8.401,4.051,12.452,MCD
1988-05,2.864,4.854,0.913,8.631,4.054,12.685,MCD
1988-06,2.868,5.002,0.607,8.477,4.064,12.541,MCD
1988-07,2.709,5.061,0.649,8.419,4.08,12.5,MCD
1988-08,2.97,4.974,0.557,8.501,4.076,12.577,MCD
1988-09,2.959,4.991,0.767,8.717,4.092,12.809,MCD
1988-10,2.977,5.051,0.778,8.806,4.102,12.908,MCD
1988-11,3.103,4.943,0.721,8.767,4.106,12.873,MCD
1988-12,3.183,4.909,0.593,8.685,4.123,12.808,MCD
1989-01,3.347,4.918,0.517,8.782,4.145,12.928,MCD
1989-02,3.408,4.885,0.494,8.787,4.161,12.948,MCD
1989-03,3.419,4.784,0.368,8.571,4.175,12.746,MCD
1989-04,3.3,4.82,0.43,8.55,4.187,12.737,MCD
1989-05,3.278,4.905,0.66,8.843,4.206,13.049,MCD
1989-06,3.245,4.977,0.711,8.933,4.191,13.123,MCD
1989-07,3.241,5.018,0.738,8.997,4.175,13.172,MCD
1989-08,3.32,5.083,1.003,9.406,4.153,13.559,MCD
1989-09,3.389,5.047,1.129,9.565,4.123,13.687,MCD
1989-10,3.31,5.075,1.392,9.777,4.131,13.908,MCD
1989-11,3.274,5.044,1.295,9.613,4.14,13.752,MCD
1989-12,3.315,5.054,1.272,9.641,4.135,13.776,MCD
1990-01,3.22,4.991,1.043,9.254,4.173,13.427,MCD
1990-02,3.131,4.899,1.12,9.15,4.172,13.322,MCD
1990-03,3.271,4.831,1.074,9.176,4.163,13.339,MCD
1990-04,3.247,4.775,1.09,9.112,4.117,13.228,MCD
1990-05,3.101,4.837,1.116,9.054,4.082,13.136,MCD
1990-06,3.046,4.813,1.252,9.111,4.097,13.209,MCD
1990-07,2.959,4.789,1.813,9.561,4.1,13.661,MCD
1990-08,2.752,4.837,1.561,9.15,4.149,13.3,MCD
1990-09,2.628,4.833,1.395,8.856,4.179,13.035,MCD
1990-10,2.488,4.381,0.841,7.71,4.176,11.886,MCD
1990-11,2.555,3.855,1.029,7.439,4.159,11.599,MCD
1990-12,2.313,3.915,0.986,7.214,4.129,11.343,MCD
1991-01,2.247,3.944,1.32,7.511,4.076,11.587,MCD
1991-02,2.302,4.161,1.23,7.693,4.029,11.722,MCD
1991-03,2.45,4.146,1.67,8.266,3.976,12.242,MCD
1991-04,2.446,4.136,1.595,8.177,3.952,12.129,MCD
1991-05,2.475,4.059,1.319,7.853,3.933,11.786,MCD
1991-06,2.536,3.978,0.911,7.425,3.889,11.314,MCD
1991-07,2.578,3.958,0.967,7.503,3.844,11.348,MCD
1991-08,2.471,3.965,1.088,7.524,3.769,11.293,MCD
1991-09,2.502,3.962,1.618,8.082,3.712,11.794,MCD
1991-10,2.32,4.005,1.473,7.798,3.65,11.448,MCD
1991-11,2.356,3.959,1.306,7.621,3.63,11.251,MCD
1991-12,2.6,3.878,0.915,7.393,3.611,11.003,MCD
1992-01,2.527,4.094,1.6,8.221,3.552,11.772,MCD
1992-02,2.57,4.088,2.055,8.713,3.545,12.258,MCD
1992-03,2.528,4.103,1.787,8.418,3.55,11.968,MCD
1992-04,2.548,4.064,1.57,8.182,3.527,11.709,MCD
1992-05,2.437,4.073,1.625,8.135,3.493,11.629,MCD
1992-06,2.305,4.054,1.621,7.98,3.477,11.457,MCD
1992-07,2.25,4.056,1.765,8.071,3.461,11.532,MCD
1992-08,2.061,4.058,1.503,7.622,3.44,11.062,MCD
1992-09,2.097,4.041,1.491,7.629,3.407,11.036,MCD
1992-10,2.422,3.951,1.24,7.613,3.403,11.016,MCD
1992-11,2.55,3.949,1.458,7.957,3.372,11.329,MCD
1992-12,2.621,4.022,1.36,8.003,3.341,11.344,MCD
1993-01,2.539,4.046,1.006,7.591,3.349,10.94,MCD
1993-02,2.437,4.075,0.892,7.404,3.329,10.733,MCD
1993-03,2.424,4.12,0.985,7.529,3.298,10.828,MCD
1993-04,2.571,4.116,1.258,7.945,3.29,11.235,MCD
1993-05,2.571,4.125,1.049,7.745,3.271,11.016,MCD
1993-06,2.595,4.154,0.989,7.738,3.236,10.973,MCD
1993-07,2.588,4.17,0.922,7.68,3.201,10.881,MCD
1993-08,2.589,4.039,0.919,7.547,3.182,10.729,MCD
1993-09,2.682,4.058,0.943,7.683,3.159,10.842,MCD
1993-10,2.409,4.116,1.137,7.662,3.147,10.809,MCD
1993-11,2.5,4.084,1.246,7.83,3.124,10.954,MCD
1993-12,2.555,4.076,1.399,8.03,3.114,11.144,MCD
1994-01,2.491,4.112,1.193,7.796,3.081,10.877,MCD
1994-02,2.491,4.089,1.195,7.775,3.065,10.84,MCD
1994-03,2.576,4.047,1.015,7.638,3.05,10.688,MCD
1994-04,2.672,4.001,1.069,7.742,3.025,10.767,MCD
1994-05,2.626,4.044,1.033,7.703,3.006,10.709,MCD
1994-06,2.617,4.078,1.242,7.937,3.008,10.945,MCD
1994-07,2.643,4.071,1.516,8.23,3.017,11.247,MCD
1994-08,2.762,4.109,1.418,8.289,3.015,11.304,MCD
1994-09,2.681,4.129,1.467,8.277,3.007,11.284,MCD
1994-10,2.809,4.112,1.307,8.228,2.969,11.197,MCD
1994-11,2.919,4.051,1.431,8.401,2.962,11.363,MCD
1994-12,2.929,4.003,1.253,8.185,2.951,11.136,MCD
1995-01,2.928,4.023,1.368,8.319,2.95,11.269,MCD
1995-02,2.832,4.071,1.285,8.188,2.944,11.131,MCD
1995-03,2.827,4.081,1.233,8.141,2.932,11.073,MCD
1995-04,2.776,4.104,0.78,7.66,2.937,10.597,MCD
1995-05,2.702,4.178,0.955,7.835,2.936,10.771,MCD
1995-06,2.686,4.226,0.851,7.763,2.914,10.677,MCD
1995-07,2.756,4.282,1.048,8.086,2.882,10.968,MCD
1995-08,2.807,4.297,1.261,8.365,2.86,11.225,MCD
1995-09,2.825,4.353,1.135,8.313,2.844,11.157,MCD
1995-10,2.844,4.363,1.267,8.474,2.853,11.328,MCD
1995-11,2.901,4.374,1.276,8.551,2.828,11.378,MCD
1995-12,2.893,4.392,1.246,8.531,2.812,11.343,MCD
1996-01,2.734,4.394,1.251,8.379,2.817,11.195,MCD
1996-02,2.914,4.442,1.028,8.384,2.801,11.185,MCD
1996-03,2.926,4.402,1.392,8.72,2.806,11.526,MCD
1996-04,3.012,4.4,1.138,8.55,2.8,11.35,MCD
1996-05,3.015,4.41,1.076,8.501,2.79,11.291,MCD
1996-06,3.017,4.409,1.064,8.49,2.77,11.26,MCD
1996-07,3.108,4.32,1.141,8.569,2.775,11.344,MCD
1996-08,3.078,4.328,1.029,8.435,2.759,11.194,MCD
1996-09,3.108,4.323,1.091,8.522,2.758,11.28,MCD
1996-10,3.092,4.334,1.331,8.757,2.747,11.504,MCD
1996-11,3.104,4.356,1.221,8.681,2.756,11.437,MCD
1996-12,3.096,4.314,1.112,8.522,2.75,11.272,MCD
1997-01,3.048,4.34,0.952,8.34,2.717,11.057,MCD
1997-02,3.091,4.363,1.259,8.713,2.705,11.418,MCD
1997-03,3.138,4.343,1.835,9.316,2.672,11.988,MCD
1997-04,3.086,4.266,2.078,9.43,2.639,12.069,MCD
1997-05,3.14,4.354,2.53,10.024,2.607,12.632,MCD
1997-06,3.127,4.401,2.399,9.927,2.6,12.527,MCD
1997-07,3.097,4.455,2.286,9.838,2.583,12.421,MCD
1997-08,3.149,4.427,2.281,9.857,2.572,12.429,MCD
1997-09,3.222,4.429,2.137,9.788,2.555,12.344,MCD
1997-10,3.246,4.408,1.914,9.568,2.54,12.107,MCD
1997-11,3.233,4.358,1.764,9.355,2.51,11.866,MCD
1997-12,3.26,4.379,1.721,9.36,2.491,11.851,MCD
1998-01,3.143,4.374,1.631,9.148,2.473,11.621,MCD
1998-02,3.314,4.426,1.899,9.639,2.455,12.095,MCD
1998-03,3.33,4.503,1.857,9.69,2.444,12.134,MCD
1998-04,3.3,4.532,1.699,9.531,2.443,11.974,MCD
1998-05,3.37,4.512,1.691,9.573,2.457,12.03,MCD
1998-06,3.395,4.489,1.396,9.28,2.453,11.733,MCD
1998-07,3.356,4.547,1.303,9.206,2.449,11.655,MCD
1998-08,3.358,4.538,0.89,8.786,2.442,11.228,MCD
1998-09,3.347,4.626,0.771,8.744,2.431,11.175,MCD
1998-10,3.084,4.633,0.888,8.605,2.43,11.035,MCD
1998-11,3.258,4.97,0.806,9.034,2.435,11.469,MCD
1998-12,3.302,5.052,0.984,9.338,2.441,11.779,MCD
1999-01,3.607,5.129,0.847,9.583,2.448,12.031,MCD
1999-02,3.8,5.142,1.307,10.249,2.446,12.695,MCD
1999-03,3.736,5.194,1.236,10.166,2.459,12.625,MCD
1999-04,3.714,5.236,1.72,10.67,2.504,13.175,MCD
1999-05,3.697,5.245,1.534,10.476,2.495,12.971,MCD
1999-06,3.841,5.221,1.468,10.53,2.491,13.02,MCD
1999-07,3.807,5.21,1.274,10.291,2.51,12.801,MCD
1999-08,3.873,5.246,0.936,10.055,2.525,12.58,MCD
1999-09,3.912,5.249,1.413,10.574,2.558,13.133,MCD
1999-10,3.948,5.25,1.799,10.997,2.559,13.556,MCD
1999-11,3.963,5.365,2.494,11.822,2.57,14.392,MCD
1999-12,4.106,5.426,3.222,12.754,2.581,15.335,MCD
2000-01,4.141,5.422,2.913,12.476,2.591,15.067,MCD
2000-02,4.074,5.43,3.191,12.695,2.633,15.328,MCD
2000-03,3.851,5.454,2.888,12.193,2.678,14.871,MCD
2000-04,3.912,5.381,2.764,12.057,2.631,14.688,MCD
2000-05,4.053,5.257,2.147,11.457,2.644,14.1,MCD
2000-06,3.857,5.273,2.502,11.632,2.687,14.32,MCD
2000-07,3.944,5.178,2.372,11.494,2.684,14.179,MCD
2000-08,3.878,5.165,2.948,11.991,2.667,14.658,MCD
2000-09,3.882,5.154,2.651,11.687,2.67,14.358,MCD
2000-10,3.827,5.158,2.471,11.456,2.67,14.126,MCD
2000-11,3.739,5.13,2.438,11.307,2.668,13.976,MCD
2000-12,3.59,5.125,2.307,11.022,2.662,13.684,MCD
2001-01,3.454,5.123,3.228,11.805,2.685,14.49,MCD
2001-02,3.219,5.026,2.914,11.159,2.667,13.826,MCD
2001-03,3.256,5.09,2.825,11.171,2.616,13.787,MCD
2001-04,3.176,5.075,2.037,10.288,2.637,12.925,MCD
2001-05,3.066,5.255,2.371,10.692,2.658,13.35,MCD
2001-06,3.183,5.228,2.548,10.959,2.624,13.583,MCD
2001-07,3.08,5.172,2.971,11.223,2.577,13.8,MCD
2001-08,3.111,4.984,2.79,10.885,2.57,13.455,MCD
2001-09,2.89,5.195,2.557,10.642,2.557,13.2,MCD
2001-10,2.735,5.248,2.439,10.422,2.511,12.932,MCD
2001-11,3.067,5.029,1.95,10.046,2.486,12.532,MCD
2001-12,3.056,5.047,1.763,9.866,2.454,12.32,MCD
2002-01,3.05,4.983,1.526,9.559,2.418,11.977,MCD
2002-02,2.922,4.992,1.469,9.383,2.413,11.797,MCD
2002-03,3.149,5.064,1.458,9.671,2.435,12.107,MCD
2002-04,2.745,5.067,1.77,9.582,2.446,12.027,MCD
2002-05,2.787,5.015,1.878,9.68,2.41,12.09,MCD
2002-06,2.78,4.985,1.573,9.338,2.402,11.739,MCD
2002-07,2.568,5.058,1.661,9.287,2.433,11.72,MCD
