,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1990-05,3.101,4.837,1.925,9.863,4.082,13.945,COST
1990-06,3.046,4.813,1.369,9.228,4.097,13.326,COST
1990-07,2.959,4.789,1.43,9.178,4.1,13.278,COST
1990-08,2.752,4.837,1.477,9.066,4.149,13.216,COST
1990-09,2.628,4.833,1.015,8.476,4.179,12.655,COST
1990-10,2.488,4.381,1.676,8.545,4.176,12.721,COST
1990-11,2.555,3.855,2.388,8.798,4.159,12.957,COST
1990-12,2.313,3.915,2.316,8.544,4.129,12.673,COST
1991-01,2.247,3.944,2.528,8.719,4.076,12.794,COST
1991-02,2.302,4.161,2.024,8.487,4.029,12.516,COST
1991-03,2.45,4.146,2.738,9.334,3.976,13.31,COST
1991-04,2.446,4.136,2.382,8.964,3.952,12.916,COST
1991-05,2.475,4.059,3.025,9.559,3.933,13.492,COST
1991-06,2.536,3.978,2.07,8.584,3.889,12.473,COST
1991-07,2.578,3.958,1.993,8.529,3.844,12.373,COST
1991-08,2.471,3.965,1.791,8.227,3.769,11.996,COST
1991-09,2.502,3.962,1.828,8.292,3.712,12.004,COST
1991-10,2.32,4.005,2.196,8.521,3.65,12.171,COST
1991-11,2.356,3.959,2.634,8.949,3.63,12.579,COST
1991-12,2.6,3.878,2.51,8.988,3.611,12.599,COST
1992-01,2.527,4.094,2.142,8.763,3.552,12.315,COST
1992-02,2.57,4.088,1.281,7.939,3.545,11.484,COST
1992-03,2.528,4.103,1.114,7.745,3.55,11.295,COST
1992-04,2.548,4.064,1.691,8.303,3.527,11.83,COST
1992-05,2.437,4.073,1.381,7.891,3.493,11.384,COST
1992-06,2.305,4.054,2.475,8.834,3.477,12.311,COST
1992-07,2.25,4.056,2.137,8.443,3.461,11.904,COST
1992-08,2.061,4.058,3.158,9.277,3.44,12.717,COST
1992-09,2.097,4.041,2.895,9.033,3.407,12.441,COST
1992-10,2.422,3.951,3.334,9.707,3.403,13.111,COST
1992-11,2.55,3.949,3.254,9.753,3.372,13.125,COST
1992-12,2.621,4.022,3.598,10.241,3.341,13.583,COST
1993-01,2.539,4.046,3.401,9.986,3.349,13.335,COST
1993-02,2.437,4.075,3.95,10.462,3.329,13.791,COST
1993-03,2.424,4.12,3.685,10.229,3.298,13.528,COST
1993-04,2.571,4.116,3.423,10.11,3.29,13.4,COST
1993-05,2.571,4.125,2.873,9.569,3.271,12.84,COST
1993-06,2.595,4.154,2.629,9.378,3.236,12.613,COST
1993-07,2.588,4.17,2.725,9.483,3.201,12.684,COST
1993-08,2.589,4.039,3.098,9.726,3.182,12.908,COST
1993-09,2.682,4.058,2.74,9.48,3.159,12.639,COST
1993-10,2.409,4.116,2.446,8.971,3.147,12.118,COST
1993-11,2.5,4.084,2.264,8.848,3.124,11.973,COST
1993-12,2.555,4.076,2.115,8.746,3.114,11.86,COST
1994-01,2.491,4.112,2.701,9.304,3.081,12.385,COST
1994-02,2.491,4.089,3.072,9.652,3.065,12.717,COST
1994-03,2.576,4.047,3.094,9.717,3.05,12.767,COST
1994-04,2.672,4.001,3.662,10.335,3.025,13.36,COST
1994-05,2.626,4.044,3.878,10.548,3.006,13.554,COST
1994-06,2.617,4.078,4.941,11.636,3.008,14.644,COST
1994-07,2.643,4.071,4.049,10.763,3.017,13.78,COST
1994-08,2.762,4.109,2.904,9.775,3.015,12.789,COST
1994-09,2.681,4.129,2.608,9.418,3.007,12.426,COST
1994-10,2.809,4.112,2.634,9.555,2.969,12.524,COST
1994-11,2.919,4.051,2.501,9.471,2.962,12.433,COST
1994-12,2.929,4.003,3.604,10.536,2.951,13.487,COST
1995-01,2.928,4.023,3.144,10.095,2.95,13.045,COST
1995-02,2.832,4.071,2.894,9.797,2.944,12.741,COST
1995-03,2.827,4.081,2.179,9.087,2.932,12.019,COST
1995-04,2.776,4.104,1.854,8.734,2.937,11.671,COST
1995-05,2.702,4.178,1.979,8.859,2.936,11.795,COST
1995-06,2.686,4.226,2.324,9.236,2.914,12.15,COST
1995-07,2.756,4.282,2.413,9.451,2.882,12.333,COST
1995-08,2.807,4.297,2.369,9.473,2.86,12.334,COST
1995-09,2.825,4.353,1.901,9.079,2.844,11.923,COST
1995-10,2.844,4.363,1.569,8.776,2.853,11.629,COST
1995-11,2.901,4.374,1.684,8.959,2.828,11.787,COST
1995-12,2.893,4.392,2.03,9.315,2.812,12.127,COST
1996-01,2.734,4.394,2.072,9.2,2.817,12.017,COST
1996-02,2.914,4.442,2.278,9.634,2.801,12.435,COST
1996-03,2.926,4.402,2.266,9.594,2.806,12.399,COST
1996-04,3.012,4.4,2.193,9.605,2.8,12.405,COST
1996-05,3.015,4.41,1.732,9.157,2.79,11.947,COST
1996-06,3.017,4.409,1.731,9.157,2.77,11.927,COST
1996-07,3.108,4.32,1.701,9.129,2.775,11.904,COST
1996-08,3.078,4.328,1.683,9.089,2.759,11.848,COST
1996-09,3.108,4.323,1.228,8.659,2.758,11.417,COST
1996-10,3.092,4.334,1.513,8.939,2.747,11.686,COST
1996-11,3.104,4.356,1.773,9.233,2.756,11.989,COST
1996-12,3.096,4.314,2.209,9.619,2.75,12.369,COST
1997-01,3.048,4.34,2.021,9.409,2.717,12.126,COST
1997-02,3.091,4.363,1.686,9.14,2.705,11.845,COST
1997-03,3.138,4.343,1.738,9.219,2.672,11.891,COST
1997-04,3.086,4.266,1.708,9.06,2.639,11.7,COST
1997-05,3.14,4.354,2.216,9.71,2.607,12.317,COST
1997-06,3.127,4.401,1.905,9.433,2.6,12.033,COST
1997-07,3.097,4.455,2.491,10.043,2.583,12.627,COST
1997-08,3.149,4.427,1.885,9.461,2.572,12.033,COST
1997-09,3.222,4.429,1.643,9.294,2.555,11.849,COST
1997-10,3.246,4.408,1.477,9.131,2.54,11.671,COST
1997-11,3.233,4.358,1.982,9.573,2.51,12.083,COST
1997-12,3.26,4.379,1.665,9.304,2.491,11.795,COST
1998-01,3.143,4.374,1.711,9.228,2.473,11.701,COST
1998-02,3.314,4.426,1.574,9.314,2.455,11.769,COST
1998-03,3.33,4.503,1.654,9.487,2.444,11.931,COST
1998-04,3.3,4.532,1.777,9.609,2.443,12.051,COST
1998-05,3.37,4.512,1.661,9.543,2.457,12.0,COST
1998-06,3.395,4.489,1.708,9.592,2.453,12.045,COST
1998-07,3.356,4.547,1.989,9.892,2.449,12.342,COST
1998-08,3.358,4.538,2.002,9.898,2.442,12.341,COST
1998-09,3.347,4.626,1.979,9.952,2.431,12.383,COST
1998-10,3.084,4.633,2.095,9.812,2.43,12.243,COST
1998-11,3.258,4.97,2.016,10.244,2.435,12.679,COST
1998-12,3.302,5.052,2.274,10.628,2.441,13.07,COST
1999-01,3.607,5.129,2.356,11.092,2.448,13.54,COST
1999-02,3.8,5.142,2.105,11.047,2.446,13.493,COST
1999-03,3.736,5.194,2.28,11.21,2.459,13.669,COST
1999-04,3.714,5.236,2.794,11.744,2.504,14.248,COST
1999-05,3.697,5.245,3.285,12.227,2.495,14.722,COST
1999-06,3.841,5.221,2.993,12.055,2.491,14.546,COST
1999-07,3.807,5.21,2.152,11.169,2.51,13.678,COST
1999-08,3.873,5.246,1.754,10.873,2.525,13.398,COST
1999-09,3.912,5.249,1.524,10.685,2.558,13.243,COST
1999-10,3.948,5.25,1.342,10.54,2.559,13.099,COST
1999-11,3.963,5.365,1.999,11.327,2.57,13.897,COST
1999-12,4.106,5.426,2.308,11.84,2.581,14.42,COST
2000-01,4.141,5.422,2.774,12.337,2.591,14.928,COST
2000-02,4.074,5.43,2.452,11.956,2.633,14.589,COST
2000-03,3.851,5.454,2.137,11.442,2.678,14.12,COST
2000-04,3.912,5.381,1.732,11.025,2.631,13.656,COST
2000-05,4.053,5.257,3.984,13.294,2.644,15.938,COST
2000-06,3.857,5.273,3.763,12.893,2.687,15.58,COST
2000-07,3.944,5.178,3.418,12.54,2.684,15.224,COST
2000-08,3.878,5.165,1.102,10.145,2.667,12.811,COST
2000-09,3.882,5.154,1.711,10.747,2.67,13.417,COST
2000-10,3.827,5.158,2.006,10.991,2.67,13.661,COST
2000-11,3.739,5.13,1.758,10.627,2.668,13.296,COST
2000-12,3.59,5.125,2.356,11.071,2.662,13.732,COST
2001-01,3.454,5.123,2.608,11.185,2.685,13.87,COST
2001-02,3.219,5.026,2.554,10.799,2.667,13.466,COST
2001-03,3.256,5.09,1.606,9.952,2.616,12.568,COST
2001-04,3.176,5.075,2.233,10.484,2.637,13.122,COST
2001-05,3.066,5.255,2.638,10.959,2.658,13.617,COST
2001-06,3.183,5.228,3.185,11.596,2.624,14.22,COST
2001-07,3.08,5.172,2.643,10.895,2.577,13.472,COST
2001-08,3.111,4.984,2.617,10.712,2.57,13.282,COST
2001-09,2.89,5.195,2.337,10.422,2.557,12.979,COST
2001-10,2.735,5.248,2.228,10.211,2.511,12.722,COST
2001-11,3.067,5.029,1.897,9.993,2.486,12.48,COST
2001-12,3.056,5.047,1.923,10.026,2.454,12.48,COST
2002-01,3.05,4.983,1.878,9.911,2.418,12.329,COST
2002-02,2.922,4.992,2.436,10.35,2.413,12.763,COST
2002-03,3.149,5.064,2.559,10.772,2.435,13.208,COST
2002-04,2.745,5.067,2.745,10.557,2.446,13.003,COST
2002-05,2.787,5.015,2.252,10.054,2.41,12.464,COST
2002-06,2.78,4.985,2.165,9.93,2.402,12.332,COST
2002-07,2.568,5.058,1.765,9.391,2.433,11.823,COST
2002-08,2.312,5.074,1.911,9.297,2.46,11.758,COST
2002-09,2.09,5.06,2.184,9.334,2.442,11.775,COST
2002-10,2.361,4.929,2.292,9.582,2.484,12.066,COST
2002-11,2.481,4.934,2.72,10.135,2.501,12.636,COST
2002-12,2.118,4.975,2.717,9.81,2.519,12.33,COST
2003-01,2.095,4.969,2.82,9.884,2.54,12.424,COST
2003-02,1.75,5.045,2.672,9.467,2.574,12.041,COST
2003-03,2.04,4.931,2.204,9.175,2.581,11.756,COST
2003-04,2.113,5.1,2.177,9.39,2.525,11.915,COST
2003-05,1.787,5.365,1.96,9.112,2.517,11.629,COST
2003-06,1.813,5.527,1.827,9.167,2.526,11.693,COST
2003-07,2.299,5.473,1.478,9.25,2.53,11.78,COST
2003-08,2.077,5.553,2.286,9.916,2.54,12.455,COST
2003-09,1.713,5.717,2.096,9.526,2.558,12.083,COST
2003-10,1.853,5.668,2.613,10.134,2.543,12.676,COST
2003-11,1.832,5.684,1.617,9.133,2.529,11.661,COST
2003-12,1.744,5.777,1.341,8.862,2.544,11.406,COST
2004-01,1.661,5.89,0.896,8.447,2.556,11.003,COST
2004-02,1.424,5.94,1.011,8.375,2.547,10.922,COST
2004-03,1.355,5.72,1.064,8.139,2.56,10.699,COST
2004-04,1.929,5.644,0.868,8.441,2.611,11.052,COST
2004-05,1.81,5.578,0.612,8.0,2.679,10.679,COST
2004-06,1.846,5.624,0.912,8.382,2.706,11.088,COST
2004-07,1.901,5.613,1.004,8.518,2.695,11.213,COST
2004-08,1.636,5.648,0.93,8.214,2.679,10.893,COST
2004-09,1.623,5.296,0.505,7.424,2.68,10.103,COST
2004-10,1.562,5.191,1.109,7.862,2.738,10.6,COST
2004-11,1.694,5.131,1.156,7.981,2.772,10.753,COST
2004-12,1.628,5.118,1.394,8.14,2.761,10.901,COST
2005-01,1.529,5.087,0.659,7.275,2.747,10.022,COST
2005-02,1.601,5.004,0.725,7.33,2.757,10.088,COST
2005-03,1.628,4.909,0.802,7.339,2.775,10.115,COST
2005-04,1.518,4.866,1.246,7.63,2.81,10.44,COST
2005-05,1.528,4.853,1.795,8.176,2.763,10.939,COST
2005-06,1.574,4.749,1.467,7.79,2.749,10.539,COST
2005-07,1.822,4.245,1.069,7.136,2.803,9.939,COST
2005-08,1.54,4.279,1.002,6.821,2.845,9.666,COST
2005-09,1.874,4.166,0.976,7.016,2.928,9.944,COST
2005-10,1.881,4.109,1.649,7.639,2.907,10.545,COST
2005-11,1.982,4.097,1.434,7.513,2.842,10.356,COST
2005-12,1.841,4.102,1.344,7.287,2.841,10.128,COST
2006-01,1.951,4.047,0.714,6.712,2.885,9.597,COST
2006-02,1.846,4.039,0.825,6.71,2.856,9.566,COST
2006-03,2.231,3.96,1.057,7.248,2.838,10.085,COST
2006-04,2.269,3.947,0.876,7.092,2.85,9.942,COST
2006-05,2.31,3.903,0.588,6.801,2.895,9.696,COST
2006-06,2.428,3.816,0.842,7.086,2.903,9.99,COST
2006-07,2.276,3.821,1.399,7.496,2.886,10.382,COST
2006-08,2.226,3.817,2.215,8.258,2.856,11.113,COST
2006-09,2.242,3.815,2.139,8.196,2.715,10.912,COST
2006-10,2.277,3.803,1.851,7.931,2.65,10.581,COST
2006-11,2.169,3.793,1.403,7.365,2.693,10.058,COST
2006-12,2.338,3.736,1.187,7.261,2.729,9.99,COST
2007-01,2.321,3.732,1.349,7.402,2.687,10.089,COST
2007-02,2.125,3.764,1.226,7.115,2.707,9.822,COST
2007-03,2.213,3.688,1.429,7.33,2.728,10.059,COST
2007-04,2.189,3.702,1.45,7.341,2.707,10.048,COST
2007-05,2.365,3.671,1.5,7.536,2.711,10.247,COST
2007-06,2.415,3.648,1.525,7.588,2.705,10.293,COST
2007-07,2.369,3.645,1.587,7.601,2.676,10.277,COST
2007-08,2.255,3.607,1.493,7.355,2.642,9.997,COST
2007-09,2.178,3.636,1.412,7.226,2.696,9.923,COST
2007-10,2.062,3.666,1.579,7.307,2.75,10.057,COST
2007-11,1.615,3.686,1.839,7.14,2.803,9.943,COST
2007-12,1.659,3.633,1.917,7.209,2.779,9.988,COST
2008-01,1.204,3.667,1.591,6.462,2.785,9.247,COST
2008-02,1.141,3.67,1.733,6.544,2.757,9.301,COST
2008-03,1.06,3.683,1.831,6.574,2.743,9.317,COST
2008-04,1.391,3.596,2.014,7.001,2.729,9.73,COST
2008-05,1.579,3.533,1.715,6.827,2.735,9.563,COST
2008-06,1.425,3.564,1.681,6.67,2.785,9.455,COST
2008-07,1.585,3.658,1.962,7.205,2.811,10.016,COST
2008-08,1.648,3.675,2.327,7.65,2.774,10.425,COST
2008-09,2.064,3.822,2.222,8.108,2.72,10.828,COST
2008-10,2.787,4.76,1.534,9.081,2.595,11.677,COST
2008-11,2.631,5.247,1.424,9.302,2.363,11.664,COST
2008-12,2.003,5.534,1.293,8.83,2.25,11.08,COST
2009-01,1.909,5.242,1.831,8.982,2.209,11.191,COST
2009-02,1.967,4.959,1.715,8.641,2.192,10.833,COST
2009-03,1.619,5.082,1.675,8.376,2.114,10.49,COST
2009-04,1.652,5.399,1.262,8.313,2.06,10.372,COST
2009-05,1.591,5.523,1.335,8.449,1.993,10.442,COST
2009-06,1.575,5.539,1.569,8.683,1.96,10.643,COST
2009-07,1.593,5.539,1.425,8.557,1.891,10.448,COST
2009-08,1.501,5.685,1.197,8.383,1.922,10.305,COST
2009-09,1.242,5.785,1.308,8.335,1.926,10.261,COST
2009-10,1.292,5.782,1.343,8.417,2.0,10.416,COST
2009-11,0.987,5.905,1.297,8.189,2.143,10.332,COST
2009-12,1.299,5.847,1.036,8.182,2.202,10.384,COST
2010-01,1.123,5.926,0.84,7.889,2.186,10.075,COST
2010-02,1.264,5.864,1.012,8.14,2.142,10.281,COST
2010-03,1.315,5.976,1.286,8.577,2.147,10.724,COST
2010-04,1.137,6.098,1.41,8.645,2.133,10.778,COST
2010-05,1.113,6.101,1.51,8.724,2.109,10.833,COST
2010-06,1.019,6.119,1.161,8.299,2.028,10.327,COST
2010-07,1.175,6.07,1.066,8.311,2.035,10.346,COST
2010-08,0.84,6.156,1.084,8.08,2.023,10.103,COST
2010-09,0.844,6.202,1.361,8.407,2.018,10.425,COST
2010-10,0.647,6.409,1.679,8.735,2.016,10.752,COST
2010-11,0.776,6.35,2.025,9.151,2.012,11.163,COST
2010-12,0.935,6.295,1.701,8.931,2.036,10.967,COST
2011-01,0.983,6.24,1.54,8.763,2.046,10.809,COST
2011-02,0.908,6.277,1.155,8.34,2.081,10.421,COST
2011-03,0.864,6.242,1.03,8.136,2.123,10.259,COST
2011-04,0.699,6.275,1.472,8.446,2.158,10.604,COST
2011-05,0.672,6.267,1.474,8.413,2.186,10.599,COST
2011-06,0.758,6.181,1.362,8.301,2.182,10.482,COST
2011-07,0.371,6.676,1.08,8.127,2.182,10.309,COST
2011-08,0.342,6.916,1.262,8.52,2.187,10.707,COST
2011-09,0.2,7.365,1.826,9.391,2.187,11.578,COST
2011-10,0.08,6.822,2.049,8.951,2.153,11.104,COST
2011-11,0.003,6.859,1.834,8.696,2.133,10.829,COST
2011-12,-0.096,7.071,1.484,8.459,2.09,10.549,COST
2012-01,-0.24,7.457,1.496,8.713,2.076,10.788,COST
2012-02,-0.24,7.292,1.447,8.499,2.06,10.559,COST
2012-03,-0.057,6.658,1.506,8.107,2.032,10.139,COST
2012-04,-0.241,6.81,1.307,7.876,1.993,9.868,COST
2012-05,-0.395,7.113,1.31,8.028,1.934,9.963,COST
2012-06,-0.211,6.684,1.624,8.097,1.919,10.016,COST
2012-07,-0.496,7.341,1.527,8.372,1.888,10.259,COST
2012-08,-0.501,7.235,1.295,8.029,1.897,9.926,COST
2012-09,-0.626,7.473,0.846,7.693,1.909,9.602,COST
2012-10,-0.611,7.475,0.726,7.59,1.91,9.501,COST
2012-11,-0.65,7.528,1.03,7.908,1.869,9.778,COST
2012-12,-0.642,7.465,0.987,7.81,1.857,9.667,COST
2013-01,-0.489,7.194,0.848,7.553,1.836,9.389,COST
2013-02,-0.567,7.288,0.582,7.303,1.855,9.157,COST
2013-03,-0.474,7.03,0.623,7.179,1.806,8.986,COST
2013-04,-0.58,7.2,0.609,7.229,1.766,8.994,COST
2013-05,0.04,5.577,0.421,6.038,1.779,7.816,COST
2013-06,0.435,4.105,0.393,4.933,1.799,6.732,COST
2013-07,0.608,3.736,0.551,4.895,1.806,6.701,COST
2013-08,0.766,3.618,0.744,5.128,1.763,6.891,COST
2013-09,0.726,3.593,0.694,5.013,1.729,6.743,COST
2013-10,0.766,3.557,0.574,4.897,1.705,6.602,COST
2013-11,0.913,3.51,0.689,5.112,1.718,6.83,COST
2013-12,1.047,3.462,1.056,5.565,1.731,7.296,COST
2014-01,0.7,3.564,1.33,5.594,1.731,7.325,COST
2014-02,0.752,3.542,1.179,5.473,1.69,7.164,COST
2014-03,0.815,3.518,1.131,5.464,1.714,7.178,COST
2014-04,0.664,3.56,1.205,5.429,1.741,7.17,COST
2014-05,0.522,3.597,1.149,5.268,1.749,7.017,COST
2014-06,0.549,3.582,0.97,5.101,1.739,6.84,COST
2014-07,0.549,3.577,0.988,5.114,1.727,6.841,COST
2014-08,0.5,3.589,0.956,5.045,1.699,6.744,COST
2014-09,0.761,3.505,1.212,5.478,1.69,7.168,COST
2014-10,0.723,3.516,1.439,5.678,1.685,7.363,COST
2014-11,0.683,3.526,1.7,5.909,1.654,7.563,COST
2014-12,0.606,3.546,1.341,5.493,1.606,7.099,COST
2015-01,0.145,4.875,1.168,6.188,1.538,7.726,COST
2015-02,0.42,3.911,1.126,5.457,1.539,6.997,COST
2015-03,0.262,4.487,1.349,6.098,1.534,7.632,COST
2015-04,0.407,3.959,1.582,5.948,1.525,7.472,COST
2015-05,0.558,3.559,1.417,5.534,1.538,7.073,COST
2015-06,0.868,3.456,1.514,5.838,1.554,7.392,COST
2015-07,0.788,3.477,1.617,5.882,1.562,7.445,COST
2015-08,0.99,3.412,1.57,5.972,1.57,7.542,COST
2015-09,1.001,3.408,1.588,5.997,1.56,7.557,COST
2015-10,1.047,3.392,1.481,5.92,1.585,7.505,COST
2015-11,1.04,3.393,1.491,5.924,1.62,7.544,COST
2015-12,1.157,3.403,1.292,5.852,1.649,7.501,COST
2016-01,0.937,3.422,1.299,5.658,1.71,7.368,COST
2016-02,0.81,3.454,1.085,5.349,1.696,7.045,COST
2016-03,0.694,3.482,0.988,5.164,1.697,6.861,COST
2016-04,0.629,3.495,1.129,5.253,1.732,6.985,COST
2016-05,0.752,3.452,1.133,5.337,1.739,7.077,COST
2016-06,0.543,3.511,1.397,5.451,1.753,7.204,COST
2016-07,0.482,3.59,1.292,5.364,1.757,7.121,COST
2016-08,0.475,3.615,1.501,5.591,1.792,7.383,COST
2016-09,0.4,3.91,1.552,5.862,1.84,7.702,COST
2016-10,0.515,3.506,1.24,5.261,1.872,7.133,COST
2016-11,0.841,3.402,1.07,5.313,1.895,7.208,COST
2016-12,0.762,3.425,1.174,5.361,1.942,7.304,COST
2017-01,0.726,3.433,1.034,5.193,1.993,7.187,COST
2017-02,0.63,3.458,1.398,5.486,2.029,7.515,COST
2017-03,0.75,3.417,1.594,5.761,2.02,7.781,COST
2017-04,0.734,3.42,1.804,5.958,2.024,7.982,COST
2017-05,0.704,3.425,1.951,6.08,2.017,8.097,COST
2017-06,0.824,3.386,2.33,6.54,2.016,8.556,COST
2017-07,0.782,3.397,2.145,6.324,2.04,8.365,COST
2017-08,0.656,3.432,1.884,5.972,2.074,8.046,COST
2017-09,0.755,3.397,1.252,5.404,2.114,7.518,COST
2017-10,0.752,3.406,1.436,5.594,2.118,7.712,COST
2017-11,0.722,3.414,2.103,6.239,2.148,8.387,COST
2017-12,0.514,3.48,1.874,5.868,2.159,8.027,COST
2018-01,0.667,3.446,1.679,5.792,2.174,7.966,COST
2018-02,0.758,3.395,1.058,5.211,2.203,7.414,COST
2018-03,0.678,3.416,0.984,5.078,2.232,7.31,COST
2018-04,0.77,3.372,1.15,5.292,2.258,7.55,COST
2018-05,0.656,3.417,0.979,5.052,2.301,7.353,COST
2018-06,0.684,3.416,1.173,5.273,2.323,7.597,COST
2018-07,0.789,3.394,0.93,5.113,2.346,7.459,COST
2018-08,0.757,3.422,1.186,5.365,2.343,7.708,COST
2018-09,0.942,3.388,0.856,5.186,2.327,7.513,COST
2018-10,1.184,3.305,0.985,5.474,2.362,7.835,COST
2018-11,1.218,3.293,0.664,5.175,2.351,7.526,COST
2018-12,1.092,3.282,0.903,5.277,2.347,7.625,COST
2019-01,1.012,3.303,0.839,5.154,2.336,7.491,COST
2019-02,0.925,3.348,0.829,5.102,2.351,7.453,COST
2019-03,0.716,3.404,1.251,5.371,2.395,7.765,COST
2019-04,0.764,3.397,1.196,5.357,2.423,7.78,COST
2019-05,0.497,3.465,1.521,5.483,2.427,7.91,COST
2019-06,0.579,3.418,1.218,5.215,2.435,7.651,COST
2019-07,0.58,3.428,1.333,5.341,2.468,7.809,COST
2019-08,0.134,4.753,1.633,6.52,2.484,9.005,COST
2019-09,0.385,3.94,1.715,6.04,2.503,8.543,COST
2019-10,0.352,4.062,1.549,5.963,2.529,8.492,COST
2019-11,0.319,4.202,1.188,5.709,2.574,8.283,COST
2019-12,0.414,3.86,1.263,5.537,2.615,8.152,COST
2020-01,0.107,4.916,1.516,6.539,2.655,9.194,COST
2020-02,-0.011,5.288,1.401,6.678,2.667,9.346,COST
2020-03,0.023,6.128,1.793,7.944,2.632,10.576,COST
2020-04,-0.111,6.657,1.69,8.236,2.567,10.803,COST
2020-05,-0.177,6.992,1.686,8.501,2.579,11.08,COST
2020-06,-0.414,7.697,1.188,8.471,2.649,11.12,COST
2020-07,-0.875,8.637,1.339,9.101,2.707,11.808,COST
2020-08,-0.885,8.786,1.278,9.179,2.765,11.944,COST
2020-09,-0.876,8.826,1.398,9.348,2.806,12.153,COST
2020-10,-0.749,8.647,1.379,9.277,2.828,12.105,COST
2020-11,-0.898,8.943,1.41,9.455,2.866,12.322,COST
2020-12,-1.07,9.242,1.338,9.51,2.921,12.431,COST
2021-01,-1.077,9.269,1.531,9.723,2.965,12.688,COST
2021-02,-0.912,9.03,1.986,10.104,3.03,13.134,COST
2021-03,-0.819,8.899,1.909,9.989,3.145,13.134,COST
2021-04,-0.982,9.179,1.706,9.903,3.308,13.211,COST
2021-05,-1.038,9.253,1.313,9.528,3.421,12.949,COST
2021-06,-1.082,9.312,1.285,9.515,3.501,13.015,COST
2021-07,-1.158,9.407,1.626,9.875,3.544,13.42,COST
2021-08,-1.126,9.372,1.865,10.111,3.578,13.689,COST
2021-09,-1.026,9.243,1.67,9.887,3.628,13.515,COST
2021-10,-0.985,9.097,1.625,9.737,3.731,13.468,COST
2021-11,-1.175,9.358,2.154,10.337,3.816,14.153,COST
2021-12,-1.114,9.151,2.127,10.164,3.87,14.034,COST
2022-01,-0.703,8.565,2.331,10.193,3.938,14.131,COST
2022-02,-0.767,8.675,1.963,9.871,3.999,13.87,COST
2022-03,-0.508,8.217,2.422,10.131,4.078,14.209,COST
2022-04,-0.079,7.191,1.982,9.094,4.081,13.176,COST
2022-05,0.175,6.554,2.661,9.39,4.126,13.516,COST
2022-06,0.578,5.33,2.843,8.751,4.178,12.929,COST
2022-07,0.403,5.593,3.129,9.125,4.149,13.274,COST
2022-08,0.818,5.167,2.294,8.279,4.137,12.416,COST
2022-09,1.653,5.021,1.91,8.584,4.135,12.719,COST
2022-10,1.739,4.998,1.503,8.24,4.1,12.34,COST
2022-11,1.504,5.119,1.5,8.123,4.047,12.17,COST
