,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1967-11,1.784,4.048,1.103,6.935,3.56,10.495,MRK
1967-12,1.734,4.065,1.169,6.968,3.626,10.594,MRK
1968-01,1.404,4.165,1.195,6.764,3.715,10.479,MRK
1968-02,1.363,4.174,1.095,6.632,3.782,10.414,MRK
1968-03,1.478,4.136,0.887,6.501,3.825,10.326,MRK
1968-04,1.592,4.167,0.9,6.659,3.868,10.527,MRK
1968-05,1.477,4.21,0.73,6.417,3.91,10.328,MRK
1968-06,3.008,3.677,0.651,7.336,3.975,11.311,MRK
1968-07,3.206,3.722,0.495,7.423,4.04,11.463,MRK
1968-08,0.987,4.352,0.681,6.02,4.082,10.102,MRK
1968-09,0.958,4.326,1.071,6.355,4.124,10.479,MRK
1968-10,1.04,4.273,1.294,6.607,4.187,10.794,MRK
1968-11,1.065,4.248,1.117,6.43,4.228,10.657,MRK
1968-12,1.493,4.115,0.785,6.393,4.268,10.661,MRK
1969-01,1.407,4.195,0.833,6.435,4.284,10.719,MRK
1969-02,1.327,4.218,1.224,6.769,4.346,11.115,MRK
1969-03,1.511,4.123,1.163,6.797,4.429,11.225,MRK
1969-04,1.232,4.198,0.966,6.396,4.489,10.885,MRK
1969-05,1.457,4.127,0.896,6.48,4.526,11.005,MRK
1969-06,1.591,4.13,1.163,6.884,4.561,11.445,MRK
1969-07,1.287,4.313,1.373,6.973,4.595,11.568,MRK
1969-08,1.565,4.097,1.305,6.967,4.651,11.618,MRK
1969-09,2.072,3.946,0.966,6.984,4.684,11.668,MRK
1969-10,0.443,4.652,1.286,6.381,4.715,11.097,MRK
1969-11,1.928,3.98,1.437,7.345,4.768,12.113,MRK
1969-12,0.569,4.394,1.978,6.941,4.819,11.76,MRK
1970-01,1.173,4.198,1.801,7.172,4.848,12.02,MRK
1970-02,0.588,4.374,1.7,6.662,4.874,11.536,MRK
1970-03,1.488,4.094,1.702,7.284,4.877,12.16,MRK
1970-04,2.335,3.847,1.414,7.596,4.921,12.518,MRK
1970-05,2.051,4.307,1.667,8.025,4.946,12.971,MRK
1970-06,2.094,4.306,1.842,8.242,4.967,13.209,MRK
1970-07,1.914,4.353,2.652,8.919,4.988,13.907,MRK
1970-08,1.941,4.38,2.628,8.949,4.967,13.916,MRK
1970-09,1.756,4.544,2.727,9.027,5.008,14.036,MRK
1970-10,1.518,4.635,2.002,8.155,5.027,13.182,MRK
1970-11,1.104,4.734,1.865,7.703,5.045,12.748,MRK
1970-12,0.659,4.964,1.911,7.534,5.063,12.597,MRK
1971-01,0.92,4.926,2.351,8.197,5.062,13.259,MRK
1971-02,0.613,5.002,2.252,7.867,5.059,12.926,MRK
1971-03,0.378,5.519,1.731,7.628,5.057,12.685,MRK
1971-04,0.803,4.837,1.357,6.997,5.035,12.032,MRK
1971-05,0.961,4.778,1.422,7.161,5.074,12.235,MRK
1971-06,1.305,4.671,1.066,7.042,5.113,12.154,MRK
1971-07,1.431,4.639,1.052,7.122,5.113,12.235,MRK
1971-08,0.593,4.889,0.868,6.35,5.155,11.505,MRK
1971-09,2.634,4.254,1.015,7.903,5.138,13.04,MRK
1971-10,2.697,4.249,1.29,8.236,5.141,13.378,MRK
1971-11,2.759,4.283,1.368,8.41,5.127,13.537,MRK
1971-12,2.628,4.461,0.945,8.034,5.153,13.187,MRK
1972-01,2.45,4.546,0.844,7.84,5.182,13.022,MRK
1972-02,2.426,4.603,0.741,7.77,5.231,13.001,MRK
1972-03,2.557,4.611,0.974,8.142,5.263,13.406,MRK
1972-04,2.506,4.663,1.134,8.303,5.297,13.6,MRK
1972-05,2.524,4.636,1.023,8.183,5.314,13.497,MRK
1972-06,2.679,4.514,1.348,8.541,5.313,13.854,MRK
1972-07,2.656,4.45,1.631,8.737,5.372,14.109,MRK
1972-08,2.719,4.509,2.027,9.255,5.415,14.67,MRK
1972-09,2.684,4.519,1.478,8.681,5.479,14.16,MRK
1972-10,2.739,4.527,1.172,8.438,5.545,13.983,MRK
1972-11,2.673,4.684,1.112,8.469,5.614,14.083,MRK
1972-12,2.572,4.624,1.449,8.645,5.646,14.292,MRK
1973-01,2.358,4.662,1.7,8.72,5.719,14.439,MRK
1973-02,2.455,4.59,1.545,8.59,5.792,14.382,MRK
1973-03,2.302,4.614,1.515,8.431,5.905,14.336,MRK
1973-04,2.181,4.579,1.526,8.286,6.0,14.285,MRK
1973-05,2.18,4.053,1.605,7.838,6.096,13.933,MRK
1973-06,2.054,4.013,1.372,7.439,6.192,13.63,MRK
1973-07,2.148,3.956,0.989,7.093,6.233,13.326,MRK
1973-08,1.717,4.079,1.448,7.244,6.419,13.663,MRK
1973-09,1.939,3.971,1.488,7.398,6.479,13.877,MRK
1973-10,1.66,4.051,1.776,7.487,6.572,14.058,MRK
1973-11,1.664,4.242,1.626,7.532,6.665,14.197,MRK
1973-12,1.461,4.377,1.891,7.729,6.756,14.485,MRK
1974-01,1.217,4.397,1.67,7.284,6.865,14.149,MRK
1974-02,1.124,4.407,1.37,6.901,6.971,13.872,MRK
1974-03,1.198,4.394,1.353,6.945,7.055,14.0,MRK
1974-04,1.235,4.413,1.135,6.783,7.085,13.868,MRK
1974-05,1.446,4.382,1.058,6.886,7.183,14.069,MRK
1974-06,1.685,4.304,0.815,6.804,7.242,14.046,MRK
1974-07,1.282,4.862,1.494,7.638,7.337,14.975,MRK
1974-08,1.868,4.737,1.345,7.95,7.333,15.283,MRK
1974-09,1.706,5.054,2.148,8.908,7.46,16.368,MRK
1974-10,1.198,5.234,2.394,8.826,7.509,16.335,MRK
1974-11,1.494,5.16,2.853,9.507,7.554,17.061,MRK
1974-12,1.659,5.051,2.029,8.739,7.593,16.332,MRK
1975-01,1.475,5.244,2.415,9.134,7.577,16.711,MRK
1975-02,1.509,5.488,2.985,9.982,7.555,17.537,MRK
1975-03,1.587,5.516,2.784,9.887,7.501,17.388,MRK
1975-04,1.639,5.507,2.032,9.178,7.514,16.692,MRK
1975-05,1.585,5.634,1.571,8.79,7.472,16.262,MRK
1975-06,1.676,5.628,1.57,8.874,7.478,16.351,MRK
1975-07,1.881,5.57,1.658,9.109,7.512,16.621,MRK
1975-08,2.042,5.576,1.859,9.477,7.436,16.914,MRK
1975-09,2.177,5.542,1.398,9.117,7.392,16.508,MRK
1975-10,2.16,5.613,1.092,8.865,7.363,16.228,MRK
1975-11,2.398,5.482,0.907,8.787,7.365,16.152,MRK
1975-12,2.458,5.447,1.652,9.557,7.339,16.896,MRK
1976-01,2.473,5.653,1.755,9.881,7.329,17.21,MRK
1976-02,2.572,5.651,1.9,10.123,7.304,17.426,MRK
1976-03,2.489,5.68,1.907,10.076,7.296,17.372,MRK
1976-04,2.373,5.716,1.744,9.833,7.303,17.136,MRK
1976-05,2.396,5.694,1.515,9.605,7.325,16.929,MRK
1976-06,2.406,5.681,1.159,9.246,7.318,16.564,MRK
1976-07,2.395,5.691,1.007,9.093,7.284,16.377,MRK
1976-08,2.478,5.647,1.221,9.346,7.325,16.671,MRK
1976-09,2.544,5.631,1.545,9.72,7.325,17.045,MRK
1976-10,2.415,5.664,1.473,9.552,7.339,16.892,MRK
1976-11,2.489,5.525,2.078,10.092,7.315,17.407,MRK
1976-12,2.326,5.475,1.729,9.53,7.334,16.864,MRK
1977-01,2.23,5.498,2.214,9.942,7.383,17.326,MRK
1977-02,2.11,5.524,1.323,8.957,7.462,16.42,MRK
1977-03,2.051,5.511,1.133,8.695,7.531,16.226,MRK
1977-04,2.077,5.446,1.067,8.59,7.6,16.19,MRK
1977-05,2.275,5.348,1.135,8.758,7.613,16.372,MRK
1977-06,2.268,5.349,1.513,9.13,7.654,16.785,MRK
1977-07,2.377,4.905,1.285,8.567,7.681,16.248,MRK
1977-08,2.389,4.837,1.899,9.125,7.695,16.82,MRK
1977-09,2.368,4.429,1.512,8.309,7.723,16.032,MRK
1977-10,2.486,4.413,1.586,8.485,7.737,16.223,MRK
1977-11,2.521,4.382,0.838,7.741,7.793,15.534,MRK
1977-12,2.435,4.227,0.947,7.609,7.822,15.431,MRK
1978-01,2.324,4.157,1.089,7.57,7.863,15.433,MRK
1978-02,2.491,3.825,1.057,7.373,7.864,15.237,MRK
1978-03,2.643,3.74,1.606,7.989,7.906,15.896,MRK
1978-04,2.707,3.733,1.511,7.951,7.934,15.885,MRK
1978-05,2.658,3.732,1.757,8.147,8.004,16.151,MRK
1978-06,2.722,3.711,1.333,7.766,8.074,15.84,MRK
1978-07,2.583,3.752,1.226,7.561,8.133,15.694,MRK
1978-08,2.569,3.754,0.963,7.286,8.179,15.466,MRK
1978-09,2.569,3.751,0.841,7.161,8.252,15.412,MRK
1978-10,2.582,3.747,0.949,7.278,8.338,15.616,MRK
1978-11,2.633,3.733,1.156,7.522,8.372,15.894,MRK
1978-12,2.806,3.681,1.8,8.287,8.418,16.705,MRK
1979-01,2.619,3.735,1.801,8.155,8.472,16.626,MRK
1979-02,2.607,3.737,1.615,7.959,8.551,16.509,MRK
1979-03,2.536,3.758,1.279,7.573,8.602,16.175,MRK
1979-04,2.326,3.819,1.229,7.374,8.664,16.038,MRK
1979-05,2.4,3.792,1.448,7.64,8.723,16.363,MRK
1979-06,2.311,3.817,1.349,7.477,8.753,16.23,MRK
1979-07,2.281,3.824,1.338,7.443,8.807,16.25,MRK
1979-08,2.313,3.812,1.143,7.268,8.873,16.141,MRK
1979-09,2.369,3.794,1.062,7.225,8.921,16.146,MRK
1979-10,2.575,3.899,1.024,7.498,8.931,16.429,MRK
1979-11,2.513,3.859,1.229,7.601,8.986,16.587,MRK
1979-12,2.459,3.948,1.106,7.513,9.05,16.562,MRK
1980-01,2.466,3.957,1.57,7.993,9.104,17.097,MRK
1980-02,2.433,3.816,1.794,8.043,9.128,17.171,MRK
1980-03,2.938,4.116,2.489,9.543,9.169,18.712,MRK
1980-04,2.261,4.775,2.131,9.167,9.16,18.328,MRK
1980-05,1.851,4.804,1.763,8.418,9.124,17.541,MRK
1980-06,3.25,4.754,0.98,8.984,9.105,18.089,MRK
1980-07,2.758,4.203,1.004,7.965,8.986,16.951,MRK
1980-08,3.075,4.132,1.045,8.252,8.937,17.189,MRK
1980-09,2.551,4.301,1.133,7.985,8.883,16.868,MRK
1980-10,2.564,4.541,1.487,8.592,8.86,17.452,MRK
1980-11,2.84,4.29,1.377,8.507,8.813,17.32,MRK
1980-12,2.91,4.549,1.928,9.387,8.763,18.15,MRK
1981-01,3.106,4.839,1.389,9.334,8.664,17.998,MRK
1981-02,3.18,4.638,1.13,8.948,8.582,17.53,MRK
1981-03,3.218,4.627,0.614,8.459,8.454,16.912,MRK
1981-04,3.558,4.297,0.985,8.84,8.355,17.195,MRK
1981-05,3.721,4.246,1.704,9.671,8.276,17.947,MRK
1981-06,3.602,4.665,2.162,10.429,8.196,18.625,MRK
1981-07,3.566,4.404,1.662,9.632,8.214,17.846,MRK
1981-08,3.564,4.064,1.419,9.047,8.145,17.192,MRK
1981-09,3.558,4.091,1.412,9.061,8.084,17.145,MRK
1981-10,3.162,4.322,1.907,9.391,7.943,17.334,MRK
1981-11,3.021,4.782,2.041,9.844,7.817,17.661,MRK
1981-12,3.126,4.931,1.619,9.676,7.677,17.353,MRK
1982-01,3.423,4.53,1.188,9.141,7.543,16.685,MRK
1982-02,3.525,4.519,1.238,9.282,7.386,16.669,MRK
1982-03,3.437,4.849,1.687,9.973,7.217,17.19,MRK
1982-04,3.495,4.928,1.674,10.097,7.094,17.191,MRK
1982-05,3.438,4.987,1.488,9.913,7.007,16.92,MRK
1982-06,3.614,4.717,1.372,9.703,6.937,16.64,MRK
1982-07,3.386,4.796,1.522,9.704,6.788,16.492,MRK
1982-08,3.141,5.215,1.467,9.823,6.64,16.463,MRK
1982-09,3.158,5.295,1.235,9.688,6.47,16.158,MRK
1982-10,3.137,5.214,1.098,9.449,6.375,15.823,MRK
1982-11,3.209,5.223,0.972,9.404,6.23,15.634,MRK
1982-12,3.581,4.912,0.935,9.428,6.066,15.495,MRK
1983-01,3.445,4.752,0.807,9.004,5.957,14.961,MRK
1983-02,3.705,4.606,0.831,9.142,5.845,14.987,MRK
1983-03,3.65,4.48,0.728,8.858,5.765,14.623,MRK
1983-04,3.354,4.38,1.014,8.748,5.702,14.45,MRK
1983-05,3.59,4.297,1.345,9.232,5.592,14.824,MRK
1983-06,3.746,4.228,1.596,9.57,5.432,15.001,MRK
1983-07,3.257,4.293,1.331,8.881,5.342,14.222,MRK
1983-08,3.279,4.302,1.105,8.686,5.274,13.96,MRK
1983-09,3.166,4.339,0.818,8.323,5.225,13.548,MRK
1983-10,3.158,4.33,0.592,8.08,5.159,13.24,MRK
1983-11,3.158,4.31,0.558,8.026,5.127,13.153,MRK
1983-12,3.192,4.278,1.057,8.527,5.104,13.631,MRK
1984-01,3.227,4.261,1.176,8.664,5.073,13.737,MRK
1984-02,3.151,4.332,1.636,9.119,5.043,14.161,MRK
1984-03,3.162,4.305,1.282,8.749,4.999,13.749,MRK
1984-04,3.201,4.292,1.179,8.672,4.925,13.597,MRK
1984-05,3.439,4.201,0.841,8.481,4.844,13.325,MRK
1984-06,3.464,4.213,1.183,8.86,4.79,13.651,MRK
1984-07,3.41,4.299,1.696,9.405,4.74,14.144,MRK
1984-08,3.615,4.348,1.717,9.68,4.7,14.38,MRK
1984-09,3.606,4.278,1.435,9.319,4.654,13.973,MRK
1984-10,3.433,4.066,1.311,8.81,4.612,13.423,MRK
1984-11,3.433,4.052,1.335,8.82,4.557,13.378,MRK
1984-12,3.272,4.103,1.488,8.863,4.512,13.375,MRK
1985-01,3.685,3.892,1.326,8.903,4.443,13.346,MRK
1985-02,3.774,3.875,1.344,8.993,4.407,13.4,MRK
1985-03,3.592,3.896,1.411,8.899,4.388,13.287,MRK
1985-04,3.598,3.863,1.469,8.93,4.355,13.285,MRK
1985-05,3.748,4.012,1.356,9.116,4.333,13.449,MRK
1985-06,3.863,4.041,1.287,9.191,4.304,13.495,MRK
1985-07,3.987,4.041,1.089,9.117,4.26,13.378,MRK
1985-08,3.802,4.03,1.066,8.898,4.218,13.116,MRK
1985-09,3.68,3.989,1.029,8.698,4.176,12.874,MRK
1985-10,3.669,3.918,1.228,8.815,4.157,12.973,MRK
1985-11,3.286,4.018,1.48,8.784,4.154,12.938,MRK
1985-12,3.361,3.997,1.386,8.744,4.152,12.896,MRK
1986-01,3.155,3.966,1.174,8.295,4.135,12.431,MRK
1986-02,3.087,4.016,1.056,8.159,4.054,12.213,MRK
1986-03,3.061,4.075,1.429,8.565,3.967,12.532,MRK
1986-04,3.196,3.974,1.444,8.614,3.895,12.509,MRK
1986-05,3.152,3.773,1.623,8.548,3.868,12.415,MRK
1986-06,3.101,3.783,1.544,8.428,3.871,12.299,MRK
1986-07,3.107,3.852,1.991,8.95,3.843,12.792,MRK
1986-08,2.948,4.031,1.82,8.799,3.831,12.629,MRK
1986-09,2.84,3.881,1.973,8.694,3.834,12.529,MRK
1986-10,2.808,3.95,1.845,8.603,3.806,12.409,MRK
1986-11,2.878,3.959,1.585,8.422,3.786,12.208,MRK
1986-12,2.895,4.049,2.119,9.063,3.77,12.833,MRK
1987-01,2.829,3.928,1.96,8.717,3.797,12.514,MRK
1987-02,2.857,3.837,2.449,9.143,3.847,12.991,MRK
1987-03,2.9,3.816,1.609,8.325,3.921,12.246,MRK
1987-04,2.724,3.809,1.828,8.361,3.983,12.344,MRK
1987-05,2.84,3.776,1.751,8.367,3.995,12.362,MRK
1987-06,2.764,3.857,1.725,8.346,3.985,12.331,MRK
1987-07,2.861,3.875,1.807,8.543,4.012,12.555,MRK
1987-08,2.824,3.963,1.813,8.6,4.045,12.644,MRK
1987-09,2.879,3.896,1.684,8.459,4.055,12.514,MRK
1987-10,3.068,4.25,1.818,9.136,4.074,13.21,MRK
1987-11,2.908,4.732,1.639,9.279,4.078,13.357,MRK
1987-12,2.614,4.84,2.103,9.557,4.075,13.633,MRK
1988-01,2.59,4.879,2.288,9.757,4.05,13.807,MRK
1988-02,2.526,4.901,2.54,9.967,4.046,14.012,MRK
1988-03,2.632,4.895,2.039,9.566,4.048,13.614,MRK
1988-04,2.629,4.91,1.652,9.191,4.051,13.241,MRK
1988-05,2.864,4.854,1.223,8.941,4.054,12.995,MRK
1988-06,2.868,5.002,1.185,9.055,4.064,13.119,MRK
1988-07,2.709,5.061,1.009,8.779,4.08,12.859,MRK
1988-08,2.97,4.974,0.897,8.841,4.076,12.917,MRK
1988-09,2.959,4.991,0.821,8.771,4.092,12.864,MRK
1988-10,2.977,5.051,0.813,8.841,4.102,12.943,MRK
1988-11,3.103,4.943,0.764,8.81,4.106,12.916,MRK
1988-12,3.183,4.909,0.65,8.742,4.123,12.865,MRK
1989-01,3.347,4.918,0.841,9.106,4.145,13.252,MRK
1989-02,3.408,4.885,0.751,9.044,4.161,13.205,MRK
1989-03,3.419,4.784,0.671,8.874,4.175,13.049,MRK
1989-04,3.3,4.82,0.392,8.512,4.187,12.699,MRK
1989-05,3.278,4.905,0.375,8.558,4.206,12.764,MRK
1989-06,3.245,4.977,0.488,8.71,4.191,12.901,MRK
1989-07,3.241,5.018,0.819,9.078,4.175,13.253,MRK
1989-08,3.32,5.083,1.043,9.446,4.153,13.599,MRK
1989-09,3.389,5.047,1.139,9.575,4.123,13.698,MRK
1989-10,3.31,5.075,1.131,9.516,4.131,13.647,MRK
1989-11,3.274,5.044,0.925,9.243,4.14,13.383,MRK
1989-12,3.315,5.054,0.955,9.324,4.135,13.459,MRK
1990-01,3.22,4.991,0.637,8.848,4.173,13.02,MRK
1990-02,3.131,4.899,1.065,9.095,4.172,13.267,MRK
1990-03,3.271,4.831,0.932,9.034,4.163,13.197,MRK
1990-04,3.247,4.775,1.404,9.426,4.117,13.543,MRK
1990-05,3.101,4.837,1.505,9.443,4.082,13.525,MRK
1990-06,3.046,4.813,1.852,9.711,4.097,13.809,MRK
1990-07,2.959,4.789,1.555,9.303,4.1,13.403,MRK
1990-08,2.752,4.837,1.223,8.812,4.149,12.962,MRK
1990-09,2.628,4.833,1.027,8.488,4.179,12.667,MRK
1990-10,2.488,4.381,0.831,7.7,4.176,11.875,MRK
1990-11,2.555,3.855,1.298,7.708,4.159,11.868,MRK
1990-12,2.313,3.915,1.319,7.547,4.129,11.676,MRK
1991-01,2.247,3.944,1.338,7.529,4.076,11.605,MRK
1991-02,2.302,4.161,1.271,7.734,4.029,11.763,MRK
1991-03,2.45,4.146,1.232,7.828,3.976,11.804,MRK
1991-04,2.446,4.136,1.128,7.71,3.952,11.662,MRK
1991-05,2.475,4.059,1.199,7.733,3.933,11.666,MRK
1991-06,2.536,3.978,1.096,7.61,3.889,11.498,MRK
1991-07,2.578,3.958,1.395,7.931,3.844,11.776,MRK
1991-08,2.471,3.965,1.233,7.669,3.769,11.438,MRK
1991-09,2.502,3.962,1.387,7.851,3.712,11.562,MRK
1991-10,2.32,4.005,1.384,7.709,3.65,11.359,MRK
1991-11,2.356,3.959,1.749,8.064,3.63,11.694,MRK
1991-12,2.6,3.878,1.827,8.305,3.611,11.916,MRK
1992-01,2.527,4.094,1.891,8.512,3.552,12.064,MRK
1992-02,2.57,4.088,1.298,7.956,3.545,11.501,MRK
1992-03,2.528,4.103,1.387,8.018,3.55,11.567,MRK
1992-04,2.548,4.064,1.406,8.018,3.527,11.545,MRK
1992-05,2.437,4.073,1.574,8.084,3.493,11.577,MRK
1992-06,2.305,4.054,1.423,7.782,3.477,11.259,MRK
1992-07,2.25,4.056,1.336,7.642,3.461,11.103,MRK
1992-08,2.061,4.058,1.383,7.502,3.44,10.941,MRK
1992-09,2.097,4.041,1.824,7.962,3.407,11.369,MRK
1992-10,2.422,3.951,1.664,8.037,3.403,11.44,MRK
1992-11,2.55,3.949,1.343,7.842,3.372,11.214,MRK
1992-12,2.621,4.022,1.081,7.724,3.341,11.066,MRK
1993-01,2.539,4.046,1.419,8.004,3.349,11.353,MRK
1993-02,2.437,4.075,1.835,8.347,3.329,11.676,MRK
1993-03,2.424,4.12,2.155,8.699,3.298,11.997,MRK
1993-04,2.571,4.116,2.226,8.913,3.29,12.203,MRK
1993-05,2.571,4.125,1.888,8.584,3.271,11.855,MRK
1993-06,2.595,4.154,1.936,8.685,3.236,11.92,MRK
1993-07,2.588,4.17,2.472,9.23,3.201,12.43,MRK
1993-08,2.589,4.039,2.35,8.978,3.182,12.16,MRK
1993-09,2.682,4.058,1.837,8.577,3.159,11.736,MRK
1993-10,2.409,4.116,1.289,7.814,3.147,10.96,MRK
1993-11,2.5,4.084,1.893,8.477,3.124,11.601,MRK
1993-12,2.555,4.076,1.702,8.333,3.114,11.447,MRK
1994-01,2.491,4.112,1.532,8.135,3.081,11.216,MRK
1994-02,2.491,4.089,1.646,8.226,3.065,11.291,MRK
1994-03,2.576,4.047,1.543,8.166,3.05,11.216,MRK
1994-04,2.672,4.001,1.284,7.957,3.025,10.981,MRK
1994-05,2.626,4.044,0.932,7.602,3.006,10.608,MRK
1994-06,2.617,4.078,0.688,7.383,3.008,10.391,MRK
1994-07,2.643,4.071,0.787,7.501,3.017,10.518,MRK
1994-08,2.762,4.109,1.284,8.155,3.015,11.17,MRK
1994-09,2.681,4.129,1.854,8.664,3.007,11.672,MRK
1994-10,2.809,4.112,1.769,8.69,2.969,11.658,MRK
1994-11,2.919,4.051,1.703,8.673,2.962,11.636,MRK
1994-12,2.929,4.003,1.398,8.33,2.951,11.281,MRK
1995-01,2.928,4.023,1.435,8.386,2.95,11.336,MRK
1995-02,2.832,4.071,0.843,7.746,2.944,10.689,MRK
1995-03,2.827,4.081,0.803,7.711,2.932,10.643,MRK
1995-04,2.776,4.104,0.813,7.693,2.937,10.629,MRK
1995-05,2.702,4.178,1.153,8.033,2.936,10.969,MRK
1995-06,2.686,4.226,1.245,8.157,2.914,11.071,MRK
1995-07,2.756,4.282,1.121,8.159,2.882,11.041,MRK
1995-08,2.807,4.297,0.953,8.057,2.86,10.917,MRK
1995-09,2.825,4.353,1.189,8.367,2.844,11.21,MRK
1995-10,2.844,4.363,1.31,8.517,2.853,11.37,MRK
1995-11,2.901,4.374,1.238,8.513,2.828,11.34,MRK
1995-12,2.893,4.392,1.143,8.428,2.812,11.24,MRK
1996-01,2.734,4.394,1.127,8.255,2.817,11.072,MRK
1996-02,2.914,4.442,1.376,8.732,2.801,11.533,MRK
1996-03,2.926,4.402,1.585,8.913,2.806,11.718,MRK
1996-04,3.012,4.4,1.719,9.131,2.8,11.931,MRK
1996-05,3.015,4.41,1.55,8.975,2.79,11.765,MRK
1996-06,3.017,4.409,1.237,8.663,2.77,11.433,MRK
1996-07,3.108,4.32,1.306,8.734,2.775,11.509,MRK
1996-08,3.078,4.328,1.09,8.496,2.759,11.255,MRK
1996-09,3.108,4.323,1.085,8.516,2.758,11.274,MRK
1996-10,3.092,4.334,0.907,8.333,2.747,11.08,MRK
1996-11,3.104,4.356,0.984,8.444,2.756,11.2,MRK
1996-12,3.096,4.314,0.838,8.248,2.75,10.998,MRK
1997-01,3.048,4.34,1.031,8.419,2.717,11.137,MRK
1997-02,3.091,4.363,0.834,8.288,2.705,10.992,MRK
1997-03,3.138,4.343,0.837,8.318,2.672,10.989,MRK
1997-04,3.086,4.266,0.561,7.913,2.639,10.553,MRK
1997-05,3.14,4.354,0.925,8.419,2.607,11.026,MRK
1997-06,3.127,4.401,1.311,8.839,2.6,11.439,MRK
1997-07,3.097,4.455,1.657,9.209,2.583,11.792,MRK
1997-08,3.149,4.427,1.595,9.171,2.572,11.743,MRK
1997-09,3.222,4.429,1.345,8.996,2.555,11.552,MRK
1997-10,3.246,4.408,1.425,9.079,2.54,11.619,MRK
1997-11,3.233,4.358,1.174,8.765,2.51,11.276,MRK
1997-12,3.26,4.379,1.769,9.408,2.491,11.9,MRK
1998-01,3.143,4.374,2.019,9.536,2.473,12.009,MRK
