,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1984-06,3.464,4.213,1.499,9.176,4.79,13.966,PG
1984-07,3.41,4.299,1.567,9.276,4.74,14.016,PG
1984-08,3.615,4.348,1.192,9.155,4.7,13.855,PG
1984-09,3.606,4.278,0.876,8.76,4.654,13.414,PG
1984-10,3.433,4.066,1.1,8.599,4.612,13.212,PG
1984-11,3.433,4.052,0.944,8.429,4.557,12.987,PG
1984-12,3.272,4.103,1.026,8.401,4.512,12.913,PG
1985-01,3.685,3.892,0.952,8.529,4.443,12.972,PG
1985-02,3.774,3.875,0.816,8.465,4.407,12.871,PG
1985-03,3.592,3.896,0.83,8.318,4.388,12.706,PG
1985-04,3.598,3.863,1.005,8.466,4.355,12.821,PG
1985-05,3.748,4.012,0.845,8.605,4.333,12.938,PG
1985-06,3.863,4.041,0.877,8.781,4.304,13.085,PG
1985-07,3.987,4.041,0.825,8.853,4.26,13.114,PG
1985-08,3.802,4.03,0.869,8.701,4.218,12.919,PG
1985-09,3.68,3.989,0.707,8.376,4.176,12.552,PG
1985-10,3.669,3.918,1.055,8.642,4.157,12.799,PG
1985-11,3.286,4.018,1.148,8.452,4.154,12.606,PG
1985-12,3.361,3.997,1.153,8.511,4.152,12.663,PG
1986-01,3.155,3.966,0.88,8.001,4.135,12.136,PG
1986-02,3.087,4.016,0.809,7.912,4.054,11.966,PG
1986-03,3.061,4.075,0.948,8.084,3.967,12.051,PG
1986-04,3.196,3.974,0.723,7.893,3.895,11.788,PG
1986-05,3.152,3.773,0.888,7.813,3.868,11.68,PG
1986-06,3.101,3.783,0.77,7.654,3.871,11.525,PG
1986-07,3.107,3.852,0.679,7.638,3.843,11.481,PG
1986-08,2.948,4.031,0.596,7.575,3.831,11.406,PG
1986-09,2.84,3.881,1.049,7.77,3.834,11.604,PG
1986-10,2.808,3.95,1.321,8.079,3.806,11.884,PG
1986-11,2.878,3.959,1.357,8.194,3.786,11.98,PG
1986-12,2.895,4.049,0.919,7.863,3.77,11.633,PG
1987-01,2.829,3.928,0.782,7.539,3.797,11.336,PG
1987-02,2.857,3.837,1.018,7.712,3.847,11.559,PG
1987-03,2.9,3.816,1.166,7.882,3.921,11.804,PG
1987-04,2.724,3.809,1.417,7.95,3.983,11.933,PG
1987-05,2.84,3.776,1.661,8.277,3.995,12.272,PG
1987-06,2.764,3.857,1.639,8.26,3.985,12.245,PG
1987-07,2.861,3.875,1.929,8.665,4.012,12.676,PG
1987-08,2.824,3.963,2.042,8.829,4.045,12.873,PG
1987-09,2.879,3.896,1.795,8.57,4.055,12.625,PG
1987-10,3.068,4.25,1.654,8.972,4.074,13.046,PG
1987-11,2.908,4.732,1.411,9.051,4.078,13.129,PG
1987-12,2.614,4.84,1.427,8.881,4.075,12.956,PG
1988-01,2.59,4.879,1.216,8.685,4.05,12.735,PG
1988-02,2.526,4.901,1.321,8.748,4.046,12.793,PG
1988-03,2.632,4.895,1.61,9.137,4.048,13.185,PG
1988-04,2.629,4.91,1.319,8.858,4.051,12.908,PG
1988-05,2.864,4.854,0.983,8.701,4.054,12.755,PG
1988-06,2.868,5.002,0.791,8.661,4.064,12.724,PG
1988-07,2.709,5.061,0.715,8.485,4.08,12.566,PG
1988-08,2.97,4.974,0.703,8.647,4.076,12.724,PG
1988-09,2.959,4.991,0.904,8.854,4.092,12.946,PG
1988-10,2.977,5.051,0.854,8.882,4.102,12.984,PG
1988-11,3.103,4.943,0.764,8.81,4.106,12.917,PG
1988-12,3.183,4.909,0.91,9.002,4.123,13.125,PG
1989-01,3.347,4.918,0.823,9.088,4.145,13.234,PG
1989-02,3.408,4.885,0.795,9.088,4.161,13.249,PG
1989-03,3.419,4.784,0.686,8.889,4.175,13.064,PG
1989-04,3.3,4.82,0.642,8.762,4.187,12.95,PG
1989-05,3.278,4.905,0.827,9.01,4.206,13.216,PG
1989-06,3.245,4.977,1.062,9.284,4.191,13.475,PG
1989-07,3.241,5.018,1.275,9.534,4.175,13.709,PG
1989-08,3.32,5.083,1.432,9.835,4.153,13.988,PG
1989-09,3.389,5.047,1.486,9.922,4.123,14.044,PG
1989-10,3.31,5.075,1.951,10.336,4.131,14.467,PG
1989-11,3.274,5.044,1.704,10.022,4.14,14.162,PG
1989-12,3.315,5.054,1.752,10.121,4.135,14.256,PG
1990-01,3.22,4.991,1.414,9.625,4.173,13.798,PG
1990-02,3.131,4.899,1.408,9.438,4.172,13.61,PG
1990-03,3.271,4.831,1.322,9.424,4.163,13.588,PG
1990-04,3.247,4.775,1.681,9.703,4.117,13.82,PG
1990-05,3.101,4.837,2.097,10.035,4.082,14.117,PG
1990-06,3.046,4.813,2.211,10.07,4.097,14.168,PG
1990-07,2.959,4.789,1.861,9.609,4.1,13.708,PG
1990-08,2.752,4.837,1.521,9.11,4.149,13.26,PG
1990-09,2.628,4.833,1.068,8.529,4.179,12.708,PG
1990-10,2.488,4.381,1.497,8.366,4.176,12.542,PG
1990-11,2.555,3.855,1.342,7.752,4.159,11.911,PG
1990-12,2.313,3.915,1.28,7.508,4.129,11.637,PG
1991-01,2.247,3.944,1.61,7.801,4.076,11.876,PG
1991-02,2.302,4.161,1.843,8.306,4.029,12.336,PG
1991-03,2.45,4.146,1.813,8.409,3.976,12.385,PG
1991-04,2.446,4.136,1.031,7.613,3.952,11.565,PG
1991-05,2.475,4.059,0.798,7.332,3.933,11.265,PG
1991-06,2.536,3.978,0.919,7.433,3.889,11.322,PG
1991-07,2.578,3.958,0.924,7.46,3.844,11.305,PG
1991-08,2.471,3.965,0.871,7.307,3.769,11.076,PG
1991-09,2.502,3.962,0.853,7.317,3.712,11.029,PG
1991-10,2.32,4.005,0.851,7.176,3.65,10.826,PG
1991-11,2.356,3.959,0.793,7.108,3.63,10.738,PG
1991-12,2.6,3.878,0.945,7.423,3.611,11.034,PG
1992-01,2.527,4.094,1.468,8.089,3.552,11.641,PG
1992-02,2.57,4.088,1.571,8.229,3.545,11.774,PG
1992-03,2.528,4.103,1.392,8.023,3.55,11.573,PG
1992-04,2.548,4.064,0.813,7.425,3.527,10.952,PG
1992-05,2.437,4.073,0.675,7.185,3.493,10.678,PG
1992-06,2.305,4.054,1.049,7.408,3.477,10.885,PG
1992-07,2.25,4.056,1.552,7.858,3.461,11.319,PG
1992-08,2.061,4.058,1.989,8.108,3.44,11.548,PG
1992-09,2.097,4.041,1.762,7.9,3.407,11.307,PG
1992-10,2.422,3.951,1.934,8.307,3.403,11.71,PG
1992-11,2.55,3.949,1.658,8.157,3.372,11.529,PG
1992-12,2.621,4.022,1.406,8.049,3.341,11.39,PG
1993-01,2.539,4.046,1.439,8.024,3.349,11.373,PG
1993-02,2.437,4.075,1.609,8.121,3.329,11.45,PG
1993-03,2.424,4.12,1.949,8.493,3.298,11.791,PG
1993-04,2.571,4.116,1.632,8.319,3.29,11.609,PG
1993-05,2.571,4.125,1.587,8.283,3.271,11.554,PG
1993-06,2.595,4.154,1.513,8.262,3.236,11.498,PG
1993-07,2.588,4.17,1.66,8.418,3.201,11.619,PG
1993-08,2.589,4.039,1.711,8.339,3.182,11.521,PG
1993-09,2.682,4.058,1.377,8.117,3.159,11.276,PG
1993-10,2.409,4.116,1.733,8.258,3.147,11.404,PG
1993-11,2.5,4.084,1.939,8.523,3.124,11.647,PG
1993-12,2.555,4.076,1.924,8.555,3.114,11.669,PG
1994-01,2.491,4.112,1.252,7.855,3.081,10.936,PG
1994-02,2.491,4.089,0.898,7.478,3.065,10.543,PG
1994-03,2.576,4.047,0.844,7.467,3.05,10.516,PG
1994-04,2.672,4.001,1.176,7.849,3.025,10.874,PG
1994-05,2.626,4.044,1.275,7.945,3.006,10.951,PG
1994-06,2.617,4.078,1.18,7.875,3.008,10.883,PG
1994-07,2.643,4.071,0.847,7.561,3.017,10.578,PG
1994-08,2.762,4.109,0.979,7.85,3.015,10.865,PG
1994-09,2.681,4.129,0.906,7.716,3.007,10.723,PG
1994-10,2.809,4.112,0.949,7.87,2.969,10.839,PG
1994-11,2.919,4.051,0.905,7.875,2.962,10.838,PG
1994-12,2.929,4.003,0.992,7.924,2.951,10.875,PG
1995-01,2.928,4.023,1.005,7.956,2.95,10.906,PG
1995-02,2.832,4.071,0.904,7.807,2.944,10.751,PG
1995-03,2.827,4.081,0.999,7.907,2.932,10.84,PG
1995-04,2.776,4.104,0.972,7.852,2.937,10.789,PG
1995-05,2.702,4.178,0.916,7.796,2.936,10.732,PG
1995-06,2.686,4.226,0.854,7.766,2.914,10.68,PG
1995-07,2.756,4.282,1.117,8.155,2.882,11.037,PG
1995-08,2.807,4.297,1.044,8.148,2.86,11.008,PG
1995-09,2.825,4.353,1.317,8.495,2.844,11.339,PG
1995-10,2.844,4.363,1.293,8.5,2.853,11.353,PG
1995-11,2.901,4.374,1.311,8.586,2.828,11.414,PG
1995-12,2.893,4.392,1.421,8.706,2.812,11.518,PG
1996-01,2.734,4.394,1.19,8.318,2.817,11.135,PG
1996-02,2.914,4.442,1.266,8.622,2.801,11.423,PG
1996-03,2.926,4.402,1.06,8.388,2.806,11.194,PG
1996-04,3.012,4.4,0.997,8.409,2.8,11.21,PG
1996-05,3.015,4.41,0.903,8.328,2.79,11.117,PG
1996-06,3.017,4.409,0.947,8.373,2.77,11.143,PG
1996-07,3.108,4.32,1.005,8.433,2.775,11.207,PG
1996-08,3.078,4.328,1.078,8.484,2.759,11.243,PG
1996-09,3.108,4.323,1.087,8.518,2.758,11.276,PG
1996-10,3.092,4.334,0.877,8.303,2.747,11.05,PG
1996-11,3.104,4.356,0.79,8.25,2.756,11.006,PG
1996-12,3.096,4.314,0.617,8.027,2.75,10.777,PG
1997-01,3.048,4.34,0.583,7.971,2.717,10.689,PG
1997-02,3.091,4.363,0.669,8.123,2.705,10.827,PG
1997-03,3.138,4.343,0.595,8.076,2.672,10.748,PG
1997-04,3.086,4.266,0.735,8.087,2.639,10.727,PG
1997-05,3.14,4.354,0.718,8.212,2.607,10.819,PG
1997-06,3.127,4.401,0.799,8.327,2.6,10.927,PG
1997-07,3.097,4.455,0.639,8.191,2.583,10.775,PG
1997-08,3.149,4.427,0.854,8.43,2.572,11.002,PG
1997-09,3.222,4.429,0.835,8.486,2.555,11.042,PG
1997-10,3.246,4.408,1.007,8.661,2.54,11.201,PG
1997-11,3.233,4.358,1.051,8.642,2.51,11.152,PG
1997-12,3.26,4.379,1.131,8.77,2.491,11.261,PG
1998-01,3.143,4.374,1.145,8.662,2.473,11.135,PG
1998-02,3.314,4.426,0.819,8.559,2.455,11.015,PG
1998-03,3.33,4.503,1.009,8.842,2.444,11.286,PG
1998-04,3.3,4.532,1.071,8.903,2.443,11.346,PG
1998-05,3.37,4.512,1.343,9.225,2.457,11.682,PG
1998-06,3.395,4.489,1.268,9.152,2.453,11.605,PG
1998-07,3.356,4.547,1.817,9.72,2.449,12.169,PG
1998-08,3.358,4.538,2.147,10.043,2.442,12.485,PG
1998-09,3.347,4.626,2.696,10.669,2.431,13.1,PG
1998-10,3.084,4.633,3.145,10.862,2.43,13.292,PG
1998-11,3.258,4.97,2.942,11.17,2.435,13.606,PG
1998-12,3.302,5.052,2.381,10.735,2.441,13.176,PG
1999-01,3.607,5.129,1.846,10.582,2.448,13.03,PG
1999-02,3.8,5.142,1.596,10.538,2.446,12.984,PG
1999-03,3.736,5.194,1.807,10.737,2.459,13.195,PG
