,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1991-10,2.32,4.005,2.138,8.463,3.65,12.113,MSFT
1991-11,2.356,3.959,2.092,8.407,3.63,12.038,MSFT
1991-12,2.6,3.878,1.735,8.213,3.611,11.824,MSFT
1992-01,2.527,4.094,2.065,8.686,3.552,12.237,MSFT
1992-02,2.57,4.088,1.6,8.258,3.545,11.803,MSFT
1992-03,2.528,4.103,1.657,8.288,3.55,11.838,MSFT
1992-04,2.548,4.064,1.765,8.377,3.527,11.904,MSFT
1992-05,2.437,4.073,2.315,8.825,3.493,12.318,MSFT
1992-06,2.305,4.054,3.192,9.551,3.477,13.028,MSFT
1992-07,2.25,4.056,2.719,9.025,3.461,12.486,MSFT
1992-08,2.061,4.058,2.363,8.482,3.44,11.921,MSFT
1992-09,2.097,4.041,2.059,8.197,3.407,11.604,MSFT
1992-10,2.422,3.951,2.673,9.046,3.403,12.45,MSFT
1992-11,2.55,3.949,2.153,8.652,3.372,12.024,MSFT
1992-12,2.621,4.022,2.609,9.252,3.341,12.593,MSFT
1993-01,2.539,4.046,1.861,8.446,3.349,11.795,MSFT
1993-02,2.437,4.075,2.171,8.683,3.329,12.012,MSFT
1993-03,2.424,4.12,2.357,8.901,3.298,12.199,MSFT
1993-04,2.571,4.116,2.389,9.076,3.29,12.366,MSFT
1993-05,2.571,4.125,2.28,8.976,3.271,12.248,MSFT
1993-06,2.595,4.154,2.0,8.749,3.236,11.985,MSFT
1993-07,2.588,4.17,2.723,9.481,3.201,12.682,MSFT
1993-08,2.589,4.039,2.527,9.155,3.182,12.337,MSFT
1993-09,2.682,4.058,2.877,9.617,3.159,12.776,MSFT
1993-10,2.409,4.116,2.148,8.673,3.147,11.82,MSFT
1993-11,2.5,4.084,2.097,8.681,3.124,11.806,MSFT
1993-12,2.555,4.076,1.338,7.969,3.114,11.083,MSFT
1994-01,2.491,4.112,1.23,7.833,3.081,10.914,MSFT
1994-02,2.491,4.089,1.068,7.648,3.065,10.713,MSFT
1994-03,2.576,4.047,1.42,8.043,3.05,11.092,MSFT
1994-04,2.672,4.001,1.765,8.438,3.025,11.462,MSFT
1994-05,2.626,4.044,2.536,9.206,3.006,12.212,MSFT
1994-06,2.617,4.078,2.097,8.792,3.008,11.8,MSFT
1994-07,2.643,4.071,1.729,8.443,3.017,11.46,MSFT
1994-08,2.762,4.109,1.65,8.521,3.015,11.536,MSFT
1994-09,2.681,4.129,1.373,8.183,3.007,11.191,MSFT
1994-10,2.809,4.112,1.745,8.666,2.969,11.634,MSFT
1994-11,2.919,4.051,1.675,8.645,2.962,11.607,MSFT
1994-12,2.929,4.003,1.962,8.894,2.951,11.845,MSFT
1995-01,2.928,4.023,1.943,8.894,2.95,11.844,MSFT
1995-02,2.832,4.071,1.802,8.705,2.944,11.648,MSFT
1995-03,2.827,4.081,2.052,8.96,2.932,11.892,MSFT
1995-04,2.776,4.104,2.308,9.188,2.937,12.124,MSFT
1995-05,2.702,4.178,2.015,8.895,2.936,11.831,MSFT
1995-06,2.686,4.226,1.877,8.789,2.914,11.703,MSFT
1995-07,2.756,4.282,1.536,8.574,2.882,11.456,MSFT
1995-08,2.807,4.297,1.382,8.486,2.86,11.346,MSFT
1995-09,2.825,4.353,1.708,8.886,2.844,11.729,MSFT
1995-10,2.844,4.363,2.054,9.261,2.853,12.115,MSFT
1995-11,2.901,4.374,2.972,10.247,2.828,13.075,MSFT
1995-12,2.893,4.392,2.607,9.892,2.812,12.705,MSFT
1996-01,2.734,4.394,2.094,9.222,2.817,12.039,MSFT
1996-02,2.914,4.442,1.61,8.966,2.801,11.767,MSFT
1996-03,2.926,4.402,1.553,8.881,2.806,11.687,MSFT
1996-04,3.012,4.4,1.827,9.239,2.8,12.039,MSFT
1996-05,3.015,4.41,1.691,9.116,2.79,11.906,MSFT
1996-06,3.017,4.409,1.502,8.928,2.77,11.698,MSFT
1996-07,3.108,4.32,1.146,8.574,2.775,11.348,MSFT
1996-08,3.078,4.328,1.137,8.543,2.759,11.302,MSFT
1996-09,3.108,4.323,1.1,8.531,2.758,11.29,MSFT
1996-10,3.092,4.334,0.962,8.388,2.747,11.135,MSFT
1996-11,3.104,4.356,1.166,8.626,2.756,11.382,MSFT
1996-12,3.096,4.314,1.501,8.911,2.75,11.661,MSFT
1997-01,3.048,4.34,2.268,9.656,2.717,12.374,MSFT
1997-02,3.091,4.363,2.174,9.628,2.705,12.333,MSFT
1997-03,3.138,4.343,1.826,9.307,2.672,11.979,MSFT
1997-04,3.086,4.266,2.105,9.457,2.639,12.096,MSFT
1997-05,3.14,4.354,2.23,9.724,2.607,12.331,MSFT
1997-06,3.127,4.401,2.377,9.905,2.6,12.505,MSFT
1997-07,3.097,4.455,1.486,9.038,2.583,11.621,MSFT
1997-08,3.149,4.427,1.236,8.812,2.572,11.384,MSFT
1997-09,3.222,4.429,1.495,9.146,2.555,11.702,MSFT
1997-10,3.246,4.408,1.548,9.202,2.54,11.741,MSFT
1997-11,3.233,4.358,1.526,9.117,2.51,11.628,MSFT
1997-12,3.26,4.379,1.758,9.397,2.491,11.888,MSFT
1998-01,3.143,4.374,2.273,9.79,2.473,12.263,MSFT
1998-02,3.314,4.426,2.301,10.041,2.455,12.496,MSFT
1998-03,3.33,4.503,1.791,9.624,2.444,12.068,MSFT
1998-04,3.3,4.532,1.012,8.844,2.443,11.287,MSFT
1998-05,3.37,4.512,0.92,8.802,2.457,11.258,MSFT
1998-06,3.395,4.489,1.96,9.844,2.453,12.297,MSFT
1998-07,3.356,4.547,2.112,10.015,2.449,12.465,MSFT
1998-08,3.358,4.538,2.231,10.127,2.442,12.569,MSFT
1998-09,3.347,4.626,1.597,9.57,2.431,12.001,MSFT
1998-10,3.084,4.633,2.361,10.078,2.43,12.508,MSFT
1998-11,3.258,4.97,2.682,10.91,2.435,13.346,MSFT
1998-12,3.302,5.052,2.527,10.881,2.441,13.322,MSFT
1999-01,3.607,5.129,2.826,11.562,2.448,14.009,MSFT
1999-02,3.8,5.142,3.253,12.195,2.446,14.641,MSFT
1999-03,3.736,5.194,3.87,12.8,2.459,15.258,MSFT
1999-04,3.714,5.236,3.971,12.921,2.504,15.425,MSFT
1999-05,3.697,5.245,3.542,12.484,2.495,14.979,MSFT
1999-06,3.841,5.221,2.835,11.897,2.491,14.387,MSFT
1999-07,3.807,5.21,2.164,11.181,2.51,13.69,MSFT
1999-08,3.873,5.246,2.588,11.707,2.525,14.232,MSFT
1999-09,3.912,5.249,2.372,11.533,2.558,14.091,MSFT
1999-10,3.948,5.25,2.335,11.533,2.559,14.092,MSFT
1999-11,3.963,5.365,1.986,11.314,2.57,13.884,MSFT
1999-12,4.106,5.426,2.995,12.527,2.581,15.107,MSFT
2000-01,4.141,5.422,3.149,12.712,2.591,15.303,MSFT
2000-02,4.074,5.43,3.069,12.573,2.633,15.205,MSFT
2000-03,3.851,5.454,2.173,11.478,2.678,14.156,MSFT
2000-04,3.912,5.381,3.478,12.771,2.631,15.402,MSFT
2000-05,4.053,5.257,3.65,12.96,2.644,15.604,MSFT
2000-06,3.857,5.273,4.685,13.815,2.687,16.502,MSFT
2000-07,3.944,5.178,3.654,12.776,2.684,15.46,MSFT
2000-08,3.878,5.165,3.832,12.875,2.667,15.542,MSFT
2000-09,3.882,5.154,3.076,12.112,2.67,14.783,MSFT
2000-10,3.827,5.158,3.561,12.546,2.67,15.215,MSFT
2000-11,3.739,5.13,3.245,12.114,2.668,14.782,MSFT
2000-12,3.59,5.125,4.392,13.107,2.662,15.769,MSFT
2001-01,3.454,5.123,5.443,14.02,2.685,16.705,MSFT
2001-02,3.219,5.026,6.211,14.456,2.667,17.123,MSFT
2001-03,3.256,5.09,5.002,13.348,2.616,15.964,MSFT
2001-04,3.176,5.075,3.596,11.847,2.637,14.484,MSFT
2001-05,3.066,5.255,2.918,11.239,2.658,13.897,MSFT
2001-06,3.183,5.228,3.047,11.458,2.624,14.082,MSFT
2001-07,3.08,5.172,2.917,11.169,2.577,13.746,MSFT
2001-08,3.111,4.984,2.787,10.882,2.57,13.452,MSFT
2001-09,2.89,5.195,2.508,10.593,2.557,13.151,MSFT
2001-10,2.735,5.248,2.469,10.452,2.511,12.963,MSFT
2001-11,3.067,5.029,2.431,10.527,2.486,13.014,MSFT
2001-12,3.056,5.047,2.055,10.158,2.454,12.612,MSFT
2002-01,3.05,4.983,1.401,9.434,2.418,11.852,MSFT
2002-02,2.922,4.992,1.392,9.306,2.413,11.719,MSFT
2002-03,3.149,5.064,1.416,9.629,2.435,12.064,MSFT
2002-04,2.745,5.067,1.383,9.195,2.446,11.641,MSFT
2002-05,2.787,5.015,1.178,8.98,2.41,11.39,MSFT
2002-06,2.78,4.985,2.005,9.77,2.402,12.171,MSFT
2002-07,2.568,5.058,1.774,9.4,2.433,11.832,MSFT
2002-08,2.312,5.074,1.767,9.153,2.46,11.613,MSFT
2002-09,2.09,5.06,1.209,8.359,2.442,10.801,MSFT
2002-10,2.361,4.929,1.456,8.746,2.484,11.23,MSFT
2002-11,2.481,4.934,1.42,8.835,2.501,11.336,MSFT
2002-12,2.118,4.975,1.033,8.126,2.519,10.645,MSFT
2003-01,2.095,4.969,1.026,8.09,2.54,10.63,MSFT
2003-02,1.75,5.045,1.038,7.833,2.574,10.407,MSFT
2003-03,2.04,4.931,0.962,7.933,2.581,10.514,MSFT
2003-04,2.113,5.1,1.254,8.467,2.525,10.993,MSFT
2003-05,1.787,5.365,2.004,9.156,2.517,11.673,MSFT
2003-06,1.813,5.527,1.876,9.216,2.526,11.741,MSFT
2003-07,2.299,5.473,1.453,9.225,2.53,11.755,MSFT
2003-08,2.077,5.553,1.035,8.665,2.54,11.204,MSFT
2003-09,1.713,5.717,1.292,8.722,2.558,11.28,MSFT
2003-10,1.853,5.668,2.069,9.59,2.543,12.133,MSFT
2003-11,1.832,5.684,2.126,9.642,2.529,12.171,MSFT
2003-12,1.744,5.777,1.892,9.413,2.544,11.957,MSFT
2004-01,1.661,5.89,1.142,8.693,2.556,11.248,MSFT
2004-02,1.424,5.94,1.449,8.813,2.547,11.36,MSFT
2004-03,1.355,5.72,1.6,8.675,2.56,11.235,MSFT
2004-04,1.929,5.644,1.841,9.414,2.611,12.026,MSFT
2004-05,1.81,5.578,1.433,8.821,2.679,11.501,MSFT
2004-06,1.846,5.624,1.667,9.137,2.706,11.843,MSFT
2004-07,1.901,5.613,1.68,9.194,2.695,11.888,MSFT
2004-08,1.636,5.648,1.922,9.206,2.679,11.885,MSFT
2004-09,1.623,5.296,1.477,8.396,2.68,11.076,MSFT
2004-10,1.562,5.191,1.104,7.857,2.738,10.595,MSFT
2004-11,1.694,5.131,0.833,7.658,2.772,10.431,MSFT
2004-12,1.628,5.118,1.236,7.982,2.761,10.743,MSFT
2005-01,1.529,5.087,1.321,7.937,2.747,10.684,MSFT
2005-02,1.601,5.004,1.661,8.266,2.757,11.023,MSFT
2005-03,1.628,4.909,1.34,7.877,2.775,10.653,MSFT
2005-04,1.518,4.866,1.623,8.007,2.81,10.816,MSFT
2005-05,1.528,4.853,1.355,7.736,2.763,10.499,MSFT
2005-06,1.574,4.749,1.427,7.75,2.749,10.499,MSFT
2005-07,1.822,4.245,0.949,7.016,2.803,9.819,MSFT
2005-08,1.54,4.279,1.364,7.183,2.845,10.028,MSFT
2005-09,1.874,4.166,1.735,7.775,2.928,10.703,MSFT
2005-10,1.881,4.109,1.796,7.786,2.907,10.692,MSFT
2005-11,1.982,4.097,1.59,7.669,2.842,10.511,MSFT
2005-12,1.841,4.102,1.533,7.476,2.841,10.317,MSFT
2006-01,1.951,4.047,1.727,7.725,2.885,10.61,MSFT
2006-02,1.846,4.039,1.689,7.574,2.856,10.429,MSFT
2006-03,2.231,3.96,1.37,7.561,2.838,10.399,MSFT
2006-04,2.269,3.947,1.819,8.035,2.85,10.885,MSFT
2006-05,2.31,3.903,1.73,7.943,2.895,10.838,MSFT
2006-06,2.428,3.816,1.818,8.062,2.903,10.965,MSFT
2006-07,2.276,3.821,1.297,7.394,2.886,10.279,MSFT
2006-08,2.226,3.817,1.376,7.419,2.856,10.275,MSFT
2006-09,2.242,3.815,1.373,7.43,2.715,10.145,MSFT
2006-10,2.277,3.803,1.312,7.392,2.65,10.043,MSFT
2006-11,2.169,3.793,1.089,7.051,2.693,9.744,MSFT
2006-12,2.338,3.736,0.803,6.877,2.729,9.605,MSFT
2007-01,2.321,3.732,0.722,6.775,2.687,9.462,MSFT
2007-02,2.125,3.764,1.019,6.908,2.707,9.614,MSFT
2007-03,2.213,3.688,1.126,7.027,2.728,9.756,MSFT
2007-04,2.189,3.702,1.161,7.052,2.707,9.759,MSFT
2007-05,2.365,3.671,0.803,6.839,2.711,9.55,MSFT
2007-06,2.415,3.648,0.758,6.821,2.705,9.526,MSFT
2007-07,2.369,3.645,0.687,6.701,2.676,9.377,MSFT
2007-08,2.255,3.607,0.737,6.599,2.642,9.241,MSFT
2007-09,2.178,3.636,0.701,6.515,2.696,9.211,MSFT
2007-10,2.062,3.666,1.704,7.432,2.75,10.182,MSFT
2007-11,1.615,3.686,1.925,7.226,2.803,10.029,MSFT
2007-12,1.659,3.633,2.281,7.573,2.779,10.352,MSFT
2008-01,1.204,3.667,1.435,6.306,2.785,9.091,MSFT
2008-02,1.141,3.67,1.971,6.782,2.757,9.539,MSFT
2008-03,1.06,3.683,2.001,6.744,2.743,9.488,MSFT
2008-04,1.391,3.596,2.081,7.068,2.729,9.797,MSFT
2008-05,1.579,3.533,1.396,6.508,2.735,9.244,MSFT
2008-06,1.425,3.564,1.624,6.613,2.785,9.397,MSFT
2008-07,1.585,3.658,1.833,7.076,2.811,9.887,MSFT
2008-08,1.648,3.675,2.09,7.413,2.774,10.187,MSFT
2008-09,2.064,3.822,2.134,8.02,2.72,10.74,MSFT
2008-10,2.787,4.76,1.711,9.258,2.595,11.854,MSFT
2008-11,2.631,5.247,1.504,9.382,2.363,11.744,MSFT
2008-12,2.003,5.534,1.435,8.972,2.25,11.222,MSFT
2009-01,1.909,5.242,1.614,8.765,2.209,10.974,MSFT
2009-02,1.967,4.959,1.864,8.79,2.192,10.982,MSFT
2009-03,1.619,5.082,1.889,8.59,2.114,10.704,MSFT
2009-04,1.652,5.399,1.62,8.671,2.06,10.731,MSFT
2009-05,1.591,5.523,1.371,8.485,1.993,10.478,MSFT
2009-06,1.575,5.539,1.813,8.927,1.96,10.887,MSFT
2009-07,1.593,5.539,2.219,9.351,1.891,11.242,MSFT
2009-08,1.501,5.685,2.137,9.323,1.922,11.245,MSFT
2009-09,1.242,5.785,1.317,8.344,1.926,10.269,MSFT
2009-10,1.292,5.782,1.593,8.667,2.0,10.667,MSFT
2009-11,0.987,5.905,1.563,8.455,2.143,10.599,MSFT
2009-12,1.299,5.847,1.476,8.622,2.202,10.824,MSFT
2010-01,1.123,5.926,1.227,8.276,2.186,10.463,MSFT
2010-02,1.264,5.864,0.979,8.107,2.142,10.249,MSFT
2010-03,1.315,5.976,1.007,8.298,2.147,10.444,MSFT
2010-04,1.137,6.098,1.012,8.247,2.133,10.379,MSFT
2010-05,1.113,6.101,1.645,8.859,2.109,10.968,MSFT
2010-06,1.019,6.119,1.695,8.833,2.028,10.861,MSFT
2010-07,1.175,6.07,1.713,8.958,2.035,10.993,MSFT
2010-08,0.84,6.156,1.594,8.59,2.023,10.613,MSFT
2010-09,0.844,6.202,1.664,8.71,2.018,10.728,MSFT
2010-10,0.647,6.409,1.693,8.749,2.016,10.765,MSFT
2010-11,0.776,6.35,1.808,8.934,2.012,10.946,MSFT
2010-12,0.935,6.295,1.702,8.932,2.036,10.969,MSFT
2011-01,0.983,6.24,1.569,8.792,2.046,10.837,MSFT
2011-02,0.908,6.277,1.776,8.961,2.081,11.042,MSFT
2011-03,0.864,6.242,1.902,9.008,2.123,11.13,MSFT
2011-04,0.699,6.275,1.801,8.775,2.158,10.933,MSFT
2011-05,0.672,6.267,1.426,8.365,2.186,10.551,MSFT
2011-06,0.758,6.181,1.495,8.434,2.182,10.616,MSFT
2011-07,0.371,6.676,1.92,8.967,2.182,11.149,MSFT
2011-08,0.342,6.916,2.051,9.309,2.187,11.497,MSFT
2011-09,0.2,7.365,1.715,9.28,2.187,11.468,MSFT
2011-10,0.08,6.822,1.441,8.343,2.153,10.496,MSFT
2011-11,0.003,6.859,1.314,8.176,2.133,10.31,MSFT
2011-12,-0.096,7.071,1.23,8.205,2.09,10.295,MSFT
2012-01,-0.24,7.457,1.661,8.878,2.076,10.954,MSFT
2012-02,-0.24,7.292,1.635,8.687,2.06,10.747,MSFT
2012-03,-0.057,6.658,1.541,8.142,2.032,10.174,MSFT
2012-04,-0.241,6.81,1.054,7.623,1.993,9.616,MSFT
2012-05,-0.395,7.113,0.978,7.696,1.934,9.63,MSFT
2012-06,-0.211,6.684,0.797,7.27,1.919,9.189,MSFT
2012-07,-0.496,7.341,1.107,7.952,1.888,9.839,MSFT
2012-08,-0.501,7.235,1.15,7.884,1.897,9.782,MSFT
2012-09,-0.626,7.473,1.599,8.446,1.909,10.354,MSFT
2012-10,-0.611,7.475,1.371,8.235,1.91,10.146,MSFT
2012-11,-0.65,7.528,1.674,8.552,1.869,10.421,MSFT
2012-12,-0.642,7.465,1.338,8.161,1.857,10.018,MSFT
2013-01,-0.489,7.194,1.19,7.895,1.836,9.731,MSFT
2013-02,-0.567,7.288,0.747,7.468,1.855,9.322,MSFT
2013-03,-0.474,7.03,0.716,7.272,1.806,9.078,MSFT
2013-04,-0.58,7.2,1.557,8.177,1.766,9.942,MSFT
2013-05,0.04,5.577,1.764,7.381,1.779,9.16,MSFT
2013-06,0.435,4.105,1.726,6.266,1.799,8.065,MSFT
2013-07,0.608,3.736,1.747,6.091,1.806,7.897,MSFT
2013-08,0.766,3.618,2.122,6.506,1.763,8.269,MSFT
2013-09,0.726,3.593,2.168,6.487,1.729,8.216,MSFT
2013-10,0.766,3.557,1.541,5.864,1.705,7.569,MSFT
2013-11,0.913,3.51,1.317,5.74,1.718,7.458,MSFT
2013-12,1.047,3.462,1.488,5.997,1.731,7.729,MSFT
2014-01,0.7,3.564,1.763,6.027,1.731,7.758,MSFT
2014-02,0.752,3.542,1.588,5.882,1.69,7.572,MSFT
2014-03,0.815,3.518,1.854,6.187,1.714,7.901,MSFT
2014-04,0.664,3.56,1.566,5.79,1.741,7.532,MSFT
2014-05,0.522,3.597,1.377,5.496,1.749,7.245,MSFT
2014-06,0.549,3.582,1.032,5.163,1.739,6.902,MSFT
2014-07,0.549,3.577,1.177,5.303,1.727,7.03,MSFT
2014-08,0.5,3.589,1.169,5.258,1.699,6.957,MSFT
2014-09,0.761,3.505,1.363,5.629,1.69,7.319,MSFT
2014-10,0.723,3.516,1.149,5.388,1.685,7.073,MSFT
2014-11,0.683,3.526,0.895,5.104,1.654,6.758,MSFT
2014-12,0.606,3.546,0.764,4.916,1.606,6.522,MSFT
2015-01,0.145,4.875,1.335,6.355,1.538,7.893,MSFT
2015-02,0.42,3.911,1.538,5.869,1.539,7.408,MSFT
2015-03,0.262,4.487,1.731,6.48,1.534,8.014,MSFT
2015-04,0.407,3.959,2.203,6.569,1.525,8.094,MSFT
2015-05,0.558,3.559,2.369,6.486,1.538,8.024,MSFT
2015-06,0.868,3.456,2.31,6.634,1.554,8.188,MSFT
2015-07,0.788,3.477,1.537,5.802,1.562,7.364,MSFT
2015-08,0.99,3.412,1.323,5.725,1.57,7.295,MSFT
2015-09,1.001,3.408,1.361,5.77,1.56,7.33,MSFT
2015-10,1.047,3.392,1.791,6.23,1.585,7.815,MSFT
2015-11,1.04,3.393,1.997,6.43,1.62,8.05,MSFT
2015-12,1.157,3.403,1.961,6.521,1.649,8.17,MSFT
2016-01,0.937,3.422,1.636,5.995,1.71,7.705,MSFT
2016-02,0.81,3.454,1.891,6.155,1.696,7.852,MSFT
2016-03,0.694,3.482,1.73,5.906,1.697,7.603,MSFT
2016-04,0.629,3.495,2.093,6.217,1.732,7.949,MSFT
2016-05,0.752,3.452,2.041,6.245,1.739,7.984,MSFT
2016-06,0.543,3.511,2.149,6.203,1.753,7.956,MSFT
2016-07,0.482,3.59,2.05,6.122,1.757,7.879,MSFT
2016-08,0.475,3.615,1.871,5.961,1.792,7.753,MSFT
2016-09,0.4,3.91,1.671,5.981,1.84,7.821,MSFT
2016-10,0.515,3.506,1.629,5.65,1.872,7.522,MSFT
2016-11,0.841,3.402,1.572,5.815,1.895,7.71,MSFT
2016-12,0.762,3.425,1.548,5.735,1.942,7.677,MSFT
2017-01,0.726,3.433,1.23,5.389,1.993,7.382,MSFT
2017-02,0.63,3.458,1.247,5.335,2.029,7.364,MSFT
2017-03,0.75,3.417,1.383,5.55,2.02,7.57,MSFT
2017-04,0.734,3.42,1.335,5.489,2.024,7.512,MSFT
2017-05,0.704,3.425,1.087,5.216,2.017,7.233,MSFT
2017-06,0.824,3.386,0.941,5.151,2.016,7.166,MSFT
2017-07,0.782,3.397,0.969,5.148,2.04,7.188,MSFT
2017-08,0.656,3.432,1.129,5.217,2.074,7.291,MSFT
2017-09,0.755,3.397,1.174,5.326,2.114,7.44,MSFT
2017-10,0.752,3.406,1.476,5.634,2.118,7.752,MSFT
2017-11,0.722,3.414,1.323,5.459,2.148,7.607,MSFT
2017-12,0.514,3.48,1.244,5.238,2.159,7.396,MSFT
2018-01,0.667,3.446,1.059,5.172,2.174,7.346,MSFT
2018-02,0.758,3.395,1.173,5.326,2.203,7.529,MSFT
2018-03,0.678,3.416,1.089,5.183,2.232,7.415,MSFT
2018-04,0.77,3.372,0.91,5.052,2.258,7.309,MSFT
2018-05,0.656,3.417,1.024,5.097,2.301,7.398,MSFT
2018-06,0.684,3.416,1.023,5.123,2.323,7.446,MSFT
2018-07,0.789,3.394,1.062,5.245,2.346,7.591,MSFT
2018-08,0.757,3.422,0.947,5.126,2.343,7.47,MSFT
2018-09,0.942,3.388,0.922,5.252,2.327,7.579,MSFT
2018-10,1.184,3.305,0.82,5.309,2.362,7.671,MSFT
2018-11,1.218,3.293,0.833,5.344,2.351,7.696,MSFT
2018-12,1.092,3.282,1.019,5.393,2.347,7.74,MSFT
2019-01,1.012,3.303,1.237,5.552,2.336,7.889,MSFT
2019-02,0.925,3.348,1.35,5.623,2.351,7.974,MSFT
2019-03,0.716,3.404,1.401,5.521,2.395,7.915,MSFT
2019-04,0.764,3.397,1.422,5.583,2.423,8.006,MSFT
2019-05,0.497,3.465,1.385,5.347,2.427,7.773,MSFT
2019-06,0.579,3.418,1.216,5.213,2.435,7.649,MSFT
2019-07,0.58,3.428,0.868,4.876,2.468,7.343,MSFT
2019-08,0.134,4.753,0.975,5.862,2.484,8.346,MSFT
2019-09,0.385,3.94,1.026,5.351,2.503,7.854,MSFT
2019-10,0.352,4.062,1.011,5.425,2.529,7.955,MSFT
2019-11,0.319,4.202,0.882,5.403,2.574,7.977,MSFT
2019-12,0.414,3.86,0.738,5.012,2.615,7.627,MSFT
2020-01,0.107,4.916,1.169,6.192,2.655,8.846,MSFT
2020-02,-0.011,5.288,1.368,6.645,2.667,9.313,MSFT
2020-03,0.023,6.128,1.983,8.134,2.632,10.766,MSFT
2020-04,-0.111,6.657,1.498,8.044,2.567,10.611,MSFT
2020-05,-0.177,6.992,1.229,8.044,2.579,10.623,MSFT
2020-06,-0.414,7.697,1.381,8.664,2.649,11.313,MSFT
2020-07,-0.875,8.637,1.677,9.439,2.707,12.146,MSFT
2020-08,-0.885,8.786,1.828,9.729,2.765,12.495,MSFT
2020-09,-0.876,8.826,1.578,9.528,2.806,12.333,MSFT
2020-10,-0.749,8.647,1.412,9.31,2.828,12.138,MSFT
2020-11,-0.898,8.943,1.382,9.427,2.866,12.293,MSFT
2020-12,-1.07,9.242,1.234,9.406,2.921,12.326,MSFT
2021-01,-1.077,9.269,1.461,9.653,2.965,12.619,MSFT
2021-02,-0.912,9.03,1.252,9.37,3.03,12.399,MSFT
