,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1991-12,2.6,3.878,2.077,8.555,3.611,12.166,WMT
1992-01,2.527,4.094,2.251,8.872,3.552,12.423,WMT
1992-02,2.57,4.088,1.744,8.402,3.545,11.946,WMT
1992-03,2.528,4.103,1.465,8.096,3.55,11.646,WMT
1992-04,2.548,4.064,1.48,8.092,3.527,11.619,WMT
1992-05,2.437,4.073,1.502,8.012,3.493,11.506,WMT
1992-06,2.305,4.054,1.556,7.915,3.477,11.392,WMT
1992-07,2.25,4.056,1.192,7.498,3.461,10.959,WMT
1992-08,2.061,4.058,1.478,7.597,3.44,11.037,WMT
1992-09,2.097,4.041,1.36,7.498,3.407,10.905,WMT
1992-10,2.422,3.951,1.333,7.706,3.403,11.109,WMT
1992-11,2.55,3.949,1.032,7.531,3.372,10.903,WMT
1992-12,2.621,4.022,0.857,7.5,3.341,10.841,WMT
1993-01,2.539,4.046,0.679,7.264,3.349,10.613,WMT
1993-02,2.437,4.075,0.655,7.167,3.329,10.497,WMT
1993-03,2.424,4.12,0.874,7.418,3.298,10.717,WMT
1993-04,2.571,4.116,1.521,8.208,3.29,11.498,WMT
1993-05,2.571,4.125,1.516,8.212,3.271,11.483,WMT
1993-06,2.595,4.154,1.615,8.364,3.236,11.599,WMT
1993-07,2.588,4.17,1.101,7.859,3.201,11.06,WMT
1993-08,2.589,4.039,1.09,7.718,3.182,10.9,WMT
1993-09,2.682,4.058,0.98,7.72,3.159,10.879,WMT
1993-10,2.409,4.116,1.152,7.677,3.147,10.824,WMT
1993-11,2.5,4.084,1.606,8.19,3.124,11.315,WMT
1993-12,2.555,4.076,2.339,8.97,3.114,12.084,WMT
1994-01,2.491,4.112,2.22,8.823,3.081,11.904,WMT
1994-02,2.491,4.089,2.522,9.102,3.065,12.168,WMT
1994-03,2.576,4.047,1.91,8.533,3.05,11.583,WMT
1994-04,2.672,4.001,1.765,8.438,3.025,11.462,WMT
1994-05,2.626,4.044,1.903,8.573,3.006,11.579,WMT
1994-06,2.617,4.078,2.067,8.762,3.008,11.77,WMT
1994-07,2.643,4.071,1.894,8.608,3.017,11.625,WMT
1994-08,2.762,4.109,1.798,8.669,3.015,11.683,WMT
1994-09,2.681,4.129,1.598,8.408,3.007,11.415,WMT
1994-10,2.809,4.112,1.568,8.489,2.969,11.458,WMT
1994-11,2.919,4.051,1.276,8.246,2.962,11.209,WMT
1994-12,2.929,4.003,1.672,8.604,2.951,11.555,WMT
1995-01,2.928,4.023,1.909,8.86,2.95,11.81,WMT
1995-02,2.832,4.071,1.601,8.504,2.944,11.448,WMT
1995-03,2.827,4.081,1.38,8.288,2.932,11.22,WMT
1995-04,2.776,4.104,1.776,8.656,2.937,11.593,WMT
1995-05,2.702,4.178,1.643,8.523,2.936,11.458,WMT
1995-06,2.686,4.226,1.651,8.563,2.914,11.477,WMT
1995-07,2.756,4.282,1.389,8.427,2.882,11.309,WMT
1995-08,2.807,4.297,1.744,8.848,2.86,11.708,WMT
1995-09,2.825,4.353,1.705,8.883,2.844,11.727,WMT
1995-10,2.844,4.363,2.319,9.526,2.853,12.379,WMT
1995-11,2.901,4.374,2.298,9.573,2.828,12.4,WMT
1995-12,2.893,4.392,2.599,9.884,2.812,12.697,WMT
1996-01,2.734,4.394,2.772,9.9,2.817,12.717,WMT
1996-02,2.914,4.442,2.618,9.974,2.801,12.776,WMT
1996-03,2.926,4.402,2.598,9.926,2.806,12.732,WMT
1996-04,3.012,4.4,1.882,9.294,2.8,12.094,WMT
1996-05,3.015,4.41,2.07,9.495,2.79,12.285,WMT
1996-06,3.017,4.409,1.75,9.176,2.77,11.946,WMT
1996-07,3.108,4.32,1.647,9.075,2.775,11.85,WMT
1996-08,3.078,4.328,1.726,9.132,2.759,11.891,WMT
1996-09,3.108,4.323,1.955,9.386,2.758,12.144,WMT
1996-10,3.092,4.334,1.836,9.262,2.747,12.009,WMT
1996-11,3.104,4.356,2.058,9.518,2.756,12.274,WMT
1996-12,3.096,4.314,2.259,9.669,2.75,12.419,WMT
1997-01,3.048,4.34,1.971,9.359,2.717,12.076,WMT
1997-02,3.091,4.363,2.078,9.532,2.705,12.236,WMT
1997-03,3.138,4.343,2.081,9.562,2.672,12.234,WMT
1997-04,3.086,4.266,2.207,9.559,2.639,12.198,WMT
1997-05,3.14,4.354,1.702,9.196,2.607,11.803,WMT
1997-06,3.127,4.401,2.007,9.535,2.6,12.135,WMT
1997-07,3.097,4.455,2.151,9.703,2.583,12.286,WMT
1997-08,3.149,4.427,1.864,9.44,2.572,12.011,WMT
1997-09,3.222,4.429,1.346,8.997,2.555,11.552,WMT
1997-10,3.246,4.408,1.191,8.845,2.54,11.385,WMT
1997-11,3.233,4.358,1.635,9.226,2.51,11.736,WMT
1997-12,3.26,4.379,1.479,9.118,2.491,11.609,WMT
1998-01,3.143,4.374,1.407,8.924,2.473,11.397,WMT
1998-02,3.314,4.426,1.334,9.074,2.455,11.529,WMT
1998-03,3.33,4.503,1.263,9.096,2.444,11.54,WMT
1998-04,3.3,4.532,1.28,9.112,2.443,11.555,WMT
1998-05,3.37,4.512,1.6,9.482,2.457,11.939,WMT
1998-06,3.395,4.489,1.635,9.519,2.453,11.972,WMT
1998-07,3.356,4.547,1.829,9.732,2.449,12.182,WMT
1998-08,3.358,4.538,1.696,9.592,2.442,12.034,WMT
1998-09,3.347,4.626,2.196,10.169,2.431,12.6,WMT
1998-10,3.084,4.633,3.054,10.771,2.43,13.201,WMT
1998-11,3.258,4.97,2.802,11.03,2.435,13.465,WMT
1998-12,3.302,5.052,2.402,10.756,2.441,13.197,WMT
1999-01,3.607,5.129,1.655,10.391,2.448,12.839,WMT
1999-02,3.8,5.142,1.431,10.373,2.446,12.819,WMT
1999-03,3.736,5.194,1.429,10.359,2.459,12.817,WMT
1999-04,3.714,5.236,1.483,10.433,2.504,12.937,WMT
1999-05,3.697,5.245,1.574,10.516,2.495,13.011,WMT
1999-06,3.841,5.221,1.771,10.833,2.491,13.323,WMT
1999-07,3.807,5.21,2.219,11.236,2.51,13.745,WMT
1999-08,3.873,5.246,2.228,11.347,2.525,13.872,WMT
1999-09,3.912,5.249,2.324,11.485,2.558,14.043,WMT
1999-10,3.948,5.25,2.374,11.572,2.559,14.131,WMT
1999-11,3.963,5.365,2.112,11.44,2.57,14.01,WMT
1999-12,4.106,5.426,2.491,12.023,2.581,14.604,WMT
2000-01,4.141,5.422,3.051,12.614,2.591,15.204,WMT
2000-02,4.074,5.43,3.678,13.182,2.633,15.815,WMT
2000-03,3.851,5.454,3.251,12.556,2.678,15.234,WMT
2000-04,3.912,5.381,2.481,11.774,2.631,14.405,WMT
2000-05,4.053,5.257,2.389,11.699,2.644,14.342,WMT
2000-06,3.857,5.273,2.183,11.313,2.687,14.001,WMT
2000-07,3.944,5.178,1.935,11.057,2.684,13.741,WMT
2000-08,3.878,5.165,2.864,11.907,2.667,14.574,WMT
2000-09,3.882,5.154,2.97,12.006,2.67,14.676,WMT
2000-10,3.827,5.158,2.907,11.892,2.67,14.562,WMT
2000-11,3.739,5.13,3.274,12.143,2.668,14.811,WMT
2000-12,3.59,5.125,2.642,11.357,2.662,14.019,WMT
2001-01,3.454,5.123,2.355,10.932,2.685,13.617,WMT
2001-02,3.219,5.026,1.37,9.615,2.667,12.282,WMT
2001-03,3.256,5.09,1.742,10.088,2.616,12.704,WMT
2001-04,3.176,5.075,1.816,10.067,2.637,12.704,WMT
2001-05,3.066,5.255,1.521,9.842,2.658,12.5,WMT
2001-06,3.183,5.228,1.381,9.792,2.624,12.416,WMT
2001-07,3.08,5.172,2.017,10.269,2.577,12.846,WMT
2001-08,3.111,4.984,2.441,10.536,2.57,13.106,WMT
2001-09,2.89,5.195,2.887,10.972,2.557,13.529,WMT
2001-10,2.735,5.248,2.234,10.217,2.511,12.727,WMT
2001-11,3.067,5.029,1.517,9.613,2.486,12.099,WMT
2001-12,3.056,5.047,1.238,9.341,2.454,11.795,WMT
2002-01,3.05,4.983,1.471,9.504,2.418,11.922,WMT
2002-02,2.922,4.992,1.778,9.692,2.413,12.105,WMT
2002-03,3.149,5.064,1.703,9.916,2.435,12.351,WMT
2002-04,2.745,5.067,1.583,9.395,2.446,11.84,WMT
2002-05,2.787,5.015,1.435,9.237,2.41,11.647,WMT
2002-06,2.78,4.985,1.843,9.608,2.402,12.009,WMT
2002-07,2.568,5.058,1.689,9.315,2.433,11.748,WMT
2002-08,2.312,5.074,2.002,9.388,2.46,11.848,WMT
2002-09,2.09,5.06,1.616,8.766,2.442,11.208,WMT
2002-10,2.361,4.929,1.449,8.739,2.484,11.223,WMT
2002-11,2.481,4.934,1.308,8.723,2.501,11.224,WMT
2002-12,2.118,4.975,1.198,8.291,2.519,10.81,WMT
2003-01,2.095,4.969,1.231,8.295,2.54,10.835,WMT
2003-02,1.75,5.045,1.061,7.856,2.574,10.43,WMT
2003-03,2.04,4.931,1.386,8.357,2.581,10.938,WMT
2003-04,2.113,5.1,1.239,8.452,2.525,10.977,WMT
2003-05,1.787,5.365,1.933,9.085,2.517,11.602,WMT
2003-06,1.813,5.527,1.364,8.704,2.526,11.23,WMT
2003-07,2.299,5.473,1.376,9.148,2.53,11.679,WMT
2003-08,2.077,5.553,1.034,8.664,2.54,11.204,WMT
2003-09,1.713,5.717,1.295,8.725,2.558,11.283,WMT
2003-10,1.853,5.668,1.19,8.711,2.543,11.253,WMT
2003-11,1.832,5.684,1.326,8.842,2.529,11.371,WMT
2003-12,1.744,5.777,1.744,9.265,2.544,11.809,WMT
2004-01,1.661,5.89,1.639,9.19,2.556,11.746,WMT
2004-02,1.424,5.94,2.023,9.387,2.547,11.934,WMT
2004-03,1.355,5.72,1.437,8.512,2.56,11.072,WMT
2004-04,1.929,5.644,1.629,9.202,2.611,11.813,WMT
2004-05,1.81,5.578,1.185,8.573,2.679,11.253,WMT
2004-06,1.846,5.624,1.656,9.126,2.706,11.831,WMT
2004-07,1.901,5.613,1.693,9.207,2.695,11.902,WMT
2004-08,1.636,5.648,1.499,8.783,2.679,11.462,WMT
2004-09,1.623,5.296,0.981,7.9,2.68,10.579,WMT
2004-10,1.562,5.191,0.804,7.557,2.738,10.295,WMT
2004-11,1.694,5.131,1.072,7.897,2.772,10.669,WMT
2004-12,1.628,5.118,0.847,7.593,2.761,10.353,WMT
2005-01,1.529,5.087,0.864,7.48,2.747,10.227,WMT
2005-02,1.601,5.004,0.629,7.234,2.757,9.991,WMT
2005-03,1.628,4.909,0.718,7.255,2.775,10.031,WMT
2005-04,1.518,4.866,0.986,7.37,2.81,10.179,WMT
2005-05,1.528,4.853,0.806,7.187,2.763,9.95,WMT
2005-06,1.574,4.749,0.756,7.079,2.749,9.828,WMT
2005-07,1.822,4.245,0.449,6.516,2.803,9.32,WMT
2005-08,1.54,4.279,0.94,6.759,2.845,9.604,WMT
2005-09,1.874,4.166,1.064,7.104,2.928,10.032,WMT
2005-10,1.881,4.109,1.647,7.637,2.907,10.543,WMT
2005-11,1.982,4.097,1.04,7.119,2.842,9.961,WMT
2005-12,1.841,4.102,1.17,7.113,2.841,9.953,WMT
2006-01,1.951,4.047,0.965,6.963,2.885,9.847,WMT
2006-02,1.846,4.039,1.012,6.897,2.856,9.753,WMT
2006-03,2.231,3.96,1.083,7.274,2.838,10.111,WMT
2006-04,2.269,3.947,1.205,7.421,2.85,10.271,WMT
2006-05,2.31,3.903,1.753,7.966,2.895,10.861,WMT
2006-06,2.428,3.816,1.567,7.811,2.903,10.714,WMT
2006-07,2.276,3.821,1.969,8.066,2.886,10.952,WMT
2006-08,2.226,3.817,1.245,7.288,2.856,10.143,WMT
2006-09,2.242,3.815,1.84,7.897,2.715,10.612,WMT
2006-10,2.277,3.803,1.278,7.358,2.65,10.008,WMT
2006-11,2.169,3.793,1.896,7.858,2.693,10.551,WMT
2006-12,2.338,3.736,1.401,7.475,2.729,10.204,WMT
2007-01,2.321,3.732,1.395,7.448,2.687,10.136,WMT
2007-02,2.125,3.764,1.191,7.08,2.707,9.787,WMT
2007-03,2.213,3.688,1.3,7.201,2.728,9.929,WMT
2007-04,2.189,3.702,1.004,6.895,2.707,9.602,WMT
2007-05,2.365,3.671,0.746,6.782,2.711,9.492,WMT
2007-06,2.415,3.648,0.764,6.827,2.705,9.532,WMT
2007-07,2.369,3.645,0.885,6.899,2.676,9.575,WMT
2007-08,2.255,3.607,1.104,6.966,2.642,9.608,WMT
2007-09,2.178,3.636,1.048,6.862,2.696,9.559,WMT
2007-10,2.062,3.666,1.095,6.823,2.75,9.573,WMT
2007-11,1.615,3.686,1.223,6.524,2.803,9.327,WMT
2007-12,1.659,3.633,1.134,6.426,2.779,9.204,WMT
2008-01,1.204,3.667,1.403,6.274,2.785,9.059,WMT
2008-02,1.141,3.67,1.099,5.91,2.757,8.667,WMT
2008-03,1.06,3.683,1.555,6.298,2.743,9.042,WMT
2008-04,1.391,3.596,1.857,6.844,2.729,9.573,WMT
2008-05,1.579,3.533,1.734,6.846,2.735,9.581,WMT
2008-06,1.425,3.564,1.459,6.448,2.785,9.233,WMT
2008-07,1.585,3.658,1.228,6.471,2.811,9.282,WMT
2008-08,1.648,3.675,1.119,6.442,2.774,9.216,WMT
