,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1967-07,1.24,4.203,1.55,6.993,3.398,10.391,JNJ
1967-08,1.472,4.134,1.864,7.47,3.414,10.883,JNJ
1967-09,1.426,4.15,2.201,7.777,3.477,11.254,JNJ
1967-10,1.768,4.048,1.881,7.697,3.494,11.191,JNJ
1967-11,1.784,4.048,1.433,7.265,3.56,10.824,JNJ
1967-12,1.734,4.065,1.315,7.114,3.626,10.74,JNJ
1968-01,1.404,4.165,1.201,6.77,3.715,10.486,JNJ
1968-02,1.363,4.174,1.24,6.777,3.782,10.559,JNJ
1968-03,1.478,4.136,0.893,6.507,3.825,10.332,JNJ
1968-04,1.592,4.167,0.838,6.597,3.868,10.464,JNJ
1968-05,1.477,4.21,0.763,6.45,3.91,10.36,JNJ
1968-06,3.008,3.677,0.768,7.453,3.975,11.428,JNJ
1968-07,3.206,3.722,0.534,7.462,4.04,11.502,JNJ
1968-08,0.987,4.352,0.492,5.831,4.082,9.913,JNJ
1968-09,0.958,4.326,0.905,6.189,4.124,10.313,JNJ
1968-10,1.04,4.273,0.976,6.289,4.187,10.476,JNJ
1968-11,1.065,4.248,1.398,6.711,4.228,10.938,JNJ
1968-12,1.493,4.115,1.638,7.246,4.268,11.514,JNJ
1969-01,1.407,4.195,1.745,7.347,4.284,11.631,JNJ
1969-02,1.327,4.218,1.675,7.22,4.346,11.565,JNJ
1969-03,1.511,4.123,1.365,6.999,4.429,11.427,JNJ
1969-04,1.232,4.198,1.34,6.77,4.489,11.258,JNJ
1969-05,1.457,4.127,1.183,6.767,4.526,11.293,JNJ
1969-06,1.591,4.13,0.927,6.648,4.561,11.209,JNJ
1969-07,1.287,4.313,1.599,7.199,4.595,11.794,JNJ
1969-08,1.565,4.097,2.229,7.891,4.651,12.541,JNJ
1969-09,2.072,3.946,2.397,8.415,4.684,13.099,JNJ
1969-10,0.443,4.652,2.51,7.605,4.715,12.321,JNJ
1969-11,1.928,3.98,1.776,7.684,4.768,12.452,JNJ
1969-12,0.569,4.394,2.652,7.615,4.819,12.434,JNJ
1970-01,1.173,4.198,2.542,7.913,4.848,12.761,JNJ
1970-02,0.588,4.374,2.803,7.765,4.874,12.639,JNJ
1970-03,1.488,4.094,1.705,7.287,4.877,12.163,JNJ
1970-04,2.335,3.847,1.521,7.703,4.921,12.625,JNJ
1970-05,2.051,4.307,1.435,7.793,4.946,12.739,JNJ
1970-06,2.094,4.306,2.134,8.534,4.967,13.501,JNJ
1970-07,1.914,4.353,1.852,8.119,4.988,13.107,JNJ
1970-08,1.941,4.38,1.972,8.293,4.967,13.26,JNJ
1970-09,1.756,4.544,1.601,7.901,5.008,12.909,JNJ
1970-10,1.518,4.635,2.022,8.175,5.027,13.202,JNJ
1970-11,1.104,4.734,1.818,7.656,5.045,12.701,JNJ
1970-12,0.659,4.964,2.025,7.648,5.063,12.711,JNJ
1971-01,0.92,4.926,2.157,8.003,5.062,13.065,JNJ
1971-02,0.613,5.002,2.747,8.362,5.059,13.421,JNJ
1971-03,0.378,5.519,2.771,8.668,5.057,13.725,JNJ
1971-04,0.803,4.837,2.669,8.309,5.035,13.344,JNJ
1971-05,0.961,4.778,2.582,8.321,5.074,13.395,JNJ
1971-06,1.305,4.671,2.841,8.817,5.113,13.93,JNJ
1971-07,1.431,4.639,2.546,8.616,5.113,13.729,JNJ
1971-08,0.593,4.889,2.661,8.143,5.155,13.298,JNJ
1971-09,2.634,4.254,1.805,8.693,5.138,13.831,JNJ
1971-10,2.697,4.249,1.722,8.668,5.141,13.809,JNJ
1971-11,2.759,4.283,1.74,8.782,5.127,13.909,JNJ
1971-12,2.628,4.461,1.625,8.714,5.153,13.867,JNJ
1972-01,2.45,4.546,1.387,8.383,5.182,13.565,JNJ
1972-02,2.426,4.603,1.152,8.181,5.231,13.413,JNJ
1972-03,2.557,4.611,1.394,8.562,5.263,13.825,JNJ
1972-04,2.506,4.663,1.569,8.738,5.297,14.035,JNJ
1972-05,2.524,4.636,1.344,8.504,5.314,13.818,JNJ
1972-06,2.679,4.514,1.175,8.368,5.313,13.681,JNJ
1972-07,2.656,4.45,0.977,8.083,5.372,13.455,JNJ
1972-08,2.719,4.509,0.815,8.043,5.415,13.458,JNJ
1972-09,2.684,4.519,0.669,7.872,5.479,13.351,JNJ
1972-10,2.739,4.527,0.787,8.053,5.545,13.598,JNJ
1972-11,2.673,4.684,1.11,8.467,5.614,14.081,JNJ
1972-12,2.572,4.624,1.396,8.592,5.646,14.239,JNJ
1973-01,2.358,4.662,1.39,8.41,5.719,14.129,JNJ
1973-02,2.455,4.59,1.093,8.138,5.792,13.93,JNJ
1973-03,2.302,4.614,0.762,7.678,5.905,13.583,JNJ
1973-04,2.181,4.579,0.554,7.314,6.0,13.314,JNJ
1973-05,2.18,4.053,0.486,6.719,6.096,12.815,JNJ
1973-06,2.054,4.013,0.465,6.532,6.192,12.724,JNJ
1973-07,2.148,3.956,0.53,6.634,6.233,12.867,JNJ
1973-08,1.717,4.079,0.736,6.532,6.419,12.951,JNJ
1973-09,1.939,3.971,0.883,6.793,6.479,13.272,JNJ
1973-10,1.66,4.051,0.896,6.607,6.572,13.179,JNJ
1973-11,1.664,4.242,0.928,6.834,6.665,13.499,JNJ
1973-12,1.461,4.377,1.022,6.86,6.756,13.616,JNJ
1974-01,1.217,4.397,1.263,6.877,6.865,13.742,JNJ
1974-02,1.124,4.407,1.339,6.87,6.971,13.841,JNJ
1974-03,1.198,4.394,1.625,7.217,7.055,14.271,JNJ
1974-04,1.235,4.413,1.498,7.146,7.085,14.23,JNJ
1974-05,1.446,4.382,1.771,7.599,7.183,14.782,JNJ
1974-06,1.685,4.304,1.36,7.349,7.242,14.59,JNJ
1974-07,1.282,4.862,1.863,8.007,7.337,15.344,JNJ
1974-08,1.868,4.737,1.909,8.514,7.333,15.847,JNJ
1974-09,1.706,5.054,2.051,8.811,7.46,16.271,JNJ
1974-10,1.198,5.234,1.772,8.204,7.509,15.713,JNJ
1974-11,1.494,5.16,1.374,8.028,7.554,15.581,JNJ
1974-12,1.659,5.051,1.231,7.941,7.593,15.533,JNJ
1975-01,1.475,5.244,1.798,8.517,7.577,16.095,JNJ
1975-02,1.509,5.488,2.722,9.719,7.555,17.274,JNJ
1975-03,1.587,5.516,2.741,9.844,7.501,17.345,JNJ
1975-04,1.639,5.507,2.35,9.496,7.514,17.01,JNJ
1975-05,1.585,5.634,1.478,8.697,7.472,16.169,JNJ
1975-06,1.676,5.628,1.237,8.541,7.478,16.019,JNJ
1975-07,1.881,5.57,1.147,8.598,7.512,16.11,JNJ
1975-08,2.042,5.576,1.001,8.619,7.436,16.055,JNJ
1975-09,2.177,5.542,1.348,9.067,7.392,16.458,JNJ
1975-10,2.16,5.613,1.682,9.455,7.363,16.818,JNJ
1975-11,2.398,5.482,1.777,9.657,7.365,17.022,JNJ
1975-12,2.458,5.447,1.731,9.636,7.339,16.975,JNJ
1976-01,2.473,5.653,1.28,9.406,7.329,16.735,JNJ
1976-02,2.572,5.651,1.666,9.889,7.304,17.193,JNJ
1976-03,2.489,5.68,1.534,9.703,7.296,16.999,JNJ
1976-04,2.373,5.716,1.499,9.588,7.303,16.891,JNJ
1976-05,2.396,5.694,0.926,9.016,7.325,16.341,JNJ
1976-06,2.406,5.681,1.234,9.321,7.318,16.639,JNJ
1976-07,2.395,5.691,1.258,9.344,7.284,16.628,JNJ
1976-08,2.478,5.647,1.498,9.623,7.325,16.948,JNJ
1976-09,2.544,5.631,1.054,9.229,7.325,16.554,JNJ
1976-10,2.415,5.664,1.075,9.154,7.339,16.493,JNJ
1976-11,2.489,5.525,1.355,9.369,7.315,16.684,JNJ
1976-12,2.326,5.475,1.577,9.378,7.334,16.712,JNJ
1977-01,2.23,5.498,2.052,9.78,7.383,17.164,JNJ
1977-02,2.11,5.524,1.463,9.097,7.462,16.559,JNJ
1977-03,2.051,5.511,1.321,8.883,7.531,16.414,JNJ
1977-04,2.077,5.446,1.272,8.795,7.6,16.395,JNJ
1977-05,2.275,5.348,1.617,9.24,7.613,16.853,JNJ
1977-06,2.268,5.349,1.709,9.326,7.654,16.98,JNJ
1977-07,2.377,4.905,1.416,8.698,7.681,16.379,JNJ
1977-08,2.389,4.837,1.595,8.821,7.695,16.517,JNJ
1977-09,2.368,4.429,1.461,8.258,7.723,15.981,JNJ
1977-10,2.486,4.413,1.547,8.446,7.737,16.183,JNJ
1977-11,2.521,4.382,1.12,8.023,7.793,15.816,JNJ
1977-12,2.435,4.227,1.176,7.838,7.822,15.66,JNJ
1978-01,2.324,4.157,1.202,7.683,7.863,15.546,JNJ
1978-02,2.491,3.825,1.218,7.534,7.864,15.398,JNJ
1978-03,2.643,3.74,1.065,7.448,7.906,15.354,JNJ
1978-04,2.707,3.733,1.078,7.518,7.934,15.452,JNJ
1978-05,2.658,3.732,0.871,7.261,8.004,15.265,JNJ
1978-06,2.722,3.711,1.198,7.631,8.074,15.704,JNJ
1978-07,2.583,3.752,0.994,7.329,8.133,15.462,JNJ
1978-08,2.569,3.754,1.064,7.387,8.179,15.567,JNJ
1978-09,2.569,3.751,0.716,7.036,8.252,15.288,JNJ
1978-10,2.582,3.747,0.89,7.219,8.338,15.557,JNJ
1978-11,2.633,3.733,1.014,7.38,8.372,15.752,JNJ
1978-12,2.806,3.681,1.292,7.779,8.418,16.197,JNJ
1979-01,2.619,3.735,1.048,7.402,8.472,15.874,JNJ
1979-02,2.607,3.737,1.32,7.664,8.551,16.214,JNJ
1979-03,2.536,3.758,1.392,7.686,8.602,16.288,JNJ
1979-04,2.326,3.819,1.301,7.446,8.664,16.11,JNJ
1979-05,2.4,3.792,1.148,7.34,8.723,16.063,JNJ
1979-06,2.311,3.817,0.814,6.942,8.753,15.695,JNJ
1979-07,2.281,3.824,0.76,6.865,8.807,15.672,JNJ
1979-08,2.313,3.812,0.624,6.749,8.873,15.622,JNJ
1979-09,2.369,3.794,0.894,7.057,8.921,15.978,JNJ
1979-10,2.575,3.899,0.874,7.348,8.931,16.279,JNJ
1979-11,2.513,3.859,1.119,7.491,8.986,16.477,JNJ
1979-12,2.459,3.948,1.112,7.519,9.05,16.568,JNJ
1980-01,2.466,3.957,1.737,8.16,9.104,17.264,JNJ
1980-02,2.433,3.816,1.933,8.182,9.128,17.31,JNJ
1980-03,2.938,4.116,2.32,9.374,9.169,18.543,JNJ
1980-04,2.261,4.775,2.053,9.089,9.16,18.249,JNJ
1980-05,1.851,4.804,1.635,8.29,9.124,17.414,JNJ
1980-06,3.25,4.754,1.215,9.219,9.105,18.324,JNJ
1980-07,2.758,4.203,1.247,8.208,8.986,17.194,JNJ
1980-08,3.075,4.132,1.3,8.507,8.937,17.444,JNJ
1980-09,2.551,4.301,1.071,7.923,8.883,16.806,JNJ
1980-10,2.564,4.541,1.132,8.237,8.86,17.097,JNJ
1980-11,2.84,4.29,0.945,8.075,8.813,16.888,JNJ
1980-12,2.91,4.549,1.701,9.16,8.763,17.923,JNJ
1981-01,3.106,4.839,1.273,9.218,8.664,17.882,JNJ
1981-02,3.18,4.638,1.526,9.344,8.582,17.926,JNJ
1981-03,3.218,4.627,0.943,8.788,8.454,17.241,JNJ
1981-04,3.558,4.297,1.19,9.045,8.355,17.4,JNJ
1981-05,3.721,4.246,1.372,9.339,8.276,17.614,JNJ
1981-06,3.602,4.665,1.745,10.012,8.196,18.208,JNJ
1981-07,3.566,4.404,1.763,9.733,8.214,17.947,JNJ
1981-08,3.564,4.064,1.862,9.49,8.145,17.635,JNJ
1981-09,3.558,4.091,2.355,10.004,8.084,18.088,JNJ
1981-10,3.162,4.322,2.575,10.059,7.943,18.002,JNJ
1981-11,3.021,4.782,2.308,10.111,7.817,17.928,JNJ
1981-12,3.126,4.931,1.452,9.509,7.677,17.186,JNJ
1982-01,3.423,4.53,1.36,9.313,7.543,16.856,JNJ
1982-02,3.525,4.519,1.248,9.292,7.386,16.679,JNJ
1982-03,3.437,4.849,1.25,9.536,7.217,16.753,JNJ
1982-04,3.495,4.928,1.358,9.781,7.094,16.875,JNJ
1982-05,3.438,4.987,1.109,9.534,7.007,16.541,JNJ
1982-06,3.614,4.717,1.026,9.357,6.937,16.294,JNJ
1982-07,3.386,4.796,0.804,8.986,6.788,15.774,JNJ
1982-08,3.141,5.215,0.966,9.322,6.64,15.962,JNJ
1982-09,3.158,5.295,1.1,9.553,6.47,16.024,JNJ
1982-10,3.137,5.214,1.279,9.63,6.375,16.004,JNJ
1982-11,3.209,5.223,1.3,9.732,6.23,15.962,JNJ
1982-12,3.581,4.912,1.436,9.929,6.066,15.996,JNJ
1983-01,3.445,4.752,1.448,9.645,5.957,15.603,JNJ
1983-02,3.705,4.606,1.492,9.803,5.845,15.648,JNJ
1983-03,3.65,4.48,1.331,9.461,5.765,15.226,JNJ
1983-04,3.354,4.38,1.06,8.794,5.702,14.495,JNJ
1983-05,3.59,4.297,1.38,9.267,5.592,14.859,JNJ
1983-06,3.746,4.228,1.606,9.58,5.432,15.012,JNJ
1983-07,3.257,4.293,2.073,9.623,5.342,14.965,JNJ
1983-08,3.279,4.302,2.094,9.675,5.274,14.949,JNJ
1983-09,3.166,4.339,2.38,9.885,5.225,15.11,JNJ
1983-10,3.158,4.33,1.938,9.426,5.159,14.585,JNJ
1983-11,3.158,4.31,1.835,9.303,5.127,14.43,JNJ
1983-12,3.192,4.278,1.478,8.948,5.104,14.052,JNJ
1984-01,3.227,4.261,1.703,9.191,5.073,14.263,JNJ
1984-02,3.151,4.332,1.723,9.206,5.043,14.249,JNJ
1984-03,3.162,4.305,1.746,9.213,4.999,14.212,JNJ
1984-04,3.201,4.292,1.877,9.37,4.925,14.294,JNJ
1984-05,3.439,4.201,2.419,10.059,4.844,14.902,JNJ
1984-06,3.464,4.213,2.368,10.045,4.79,14.835,JNJ
1984-07,3.41,4.299,1.975,9.684,4.74,14.424,JNJ
1984-08,3.615,4.348,1.539,9.502,4.7,14.202,JNJ
1984-09,3.606,4.278,1.447,9.331,4.654,13.986,JNJ
1984-10,3.433,4.066,1.384,8.883,4.612,13.496,JNJ
1984-11,3.433,4.052,1.623,9.108,4.557,13.665,JNJ
1984-12,3.272,4.103,1.458,8.833,4.512,13.345,JNJ
1985-01,3.685,3.892,1.428,9.005,4.443,13.448,JNJ
1985-02,3.774,3.875,0.849,8.498,4.407,12.905,JNJ
1985-03,3.592,3.896,1.283,8.771,4.388,13.159,JNJ
1985-04,3.598,3.863,1.361,8.822,4.355,13.177,JNJ
1985-05,3.748,4.012,1.303,9.063,4.333,13.396,JNJ
1985-06,3.863,4.041,1.06,8.964,4.304,13.267,JNJ
1985-07,3.987,4.041,0.797,8.825,4.26,13.085,JNJ
1985-08,3.802,4.03,0.724,8.556,4.218,12.774,JNJ
1985-09,3.68,3.989,0.647,8.316,4.176,12.492,JNJ
1985-10,3.669,3.918,0.793,8.38,4.157,12.537,JNJ
1985-11,3.286,4.018,0.595,7.899,4.154,12.053,JNJ
1985-12,3.361,3.997,0.566,7.924,4.152,12.076,JNJ
1986-01,3.155,3.966,0.556,7.677,4.135,11.812,JNJ
1986-02,3.087,4.016,1.293,8.396,4.054,12.45,JNJ
1986-03,3.061,4.075,1.702,8.838,3.967,12.805,JNJ
1986-04,3.196,3.974,2.35,9.52,3.895,13.414,JNJ
1986-05,3.152,3.773,1.662,8.587,3.868,12.455,JNJ
1986-06,3.101,3.783,1.523,8.407,3.871,12.278,JNJ
1986-07,3.107,3.852,0.822,7.781,3.843,11.623,JNJ
1986-08,2.948,4.031,0.863,7.842,3.831,11.673,JNJ
1986-09,2.84,3.881,0.987,7.708,3.834,11.542,JNJ
1986-10,2.808,3.95,1.139,7.897,3.806,11.702,JNJ
1986-11,2.878,3.959,1.345,8.182,3.786,11.968,JNJ
1986-12,2.895,4.049,1.163,8.107,3.77,11.877,JNJ
1987-01,2.829,3.928,1.033,7.79,3.797,11.587,JNJ
1987-02,2.857,3.837,1.28,7.974,3.847,11.821,JNJ
1987-03,2.9,3.816,1.085,7.801,3.921,11.723,JNJ
1987-04,2.724,3.809,0.926,7.459,3.983,11.442,JNJ
1987-05,2.84,3.776,0.611,7.227,3.995,11.221,JNJ
1987-06,2.764,3.857,0.543,7.164,3.985,11.149,JNJ
1987-07,2.861,3.875,0.667,7.403,4.012,11.414,JNJ
1987-08,2.824,3.963,0.553,7.34,4.045,11.385,JNJ
1987-09,2.879,3.896,0.512,7.287,4.055,11.342,JNJ
1987-10,3.068,4.25,0.804,8.122,4.074,12.196,JNJ
1987-11,2.908,4.732,0.738,8.378,4.078,12.456,JNJ
1987-12,2.614,4.84,0.938,8.392,4.075,12.468,JNJ
1988-01,2.59,4.879,0.552,8.021,4.05,12.071,JNJ
1988-02,2.526,4.901,0.629,8.056,4.046,12.102,JNJ
1988-03,2.632,4.895,0.48,8.007,4.048,12.056,JNJ
1988-04,2.629,4.91,0.791,8.33,4.051,12.381,JNJ
1988-05,2.864,4.854,0.818,8.536,4.054,12.59,JNJ
1988-06,2.868,5.002,0.916,8.786,4.064,12.849,JNJ
1988-07,2.709,5.061,0.687,8.457,4.08,12.537,JNJ
1988-08,2.97,4.974,0.944,8.888,4.076,12.965,JNJ
1988-09,2.959,4.991,0.943,8.893,4.092,12.986,JNJ
1988-10,2.977,5.051,0.814,8.842,4.102,12.944,JNJ
1988-11,3.103,4.943,0.596,8.642,4.106,12.748,JNJ
1988-12,3.183,4.909,0.622,8.714,4.123,12.837,JNJ
1989-01,3.347,4.918,0.588,8.853,4.145,12.998,JNJ
1989-02,3.408,4.885,0.732,9.025,4.161,13.186,JNJ
1989-03,3.419,4.784,0.838,9.041,4.175,13.215,JNJ
1989-04,3.3,4.82,0.784,8.904,4.187,13.091,JNJ
1989-05,3.278,4.905,0.594,8.777,4.206,12.983,JNJ
1989-06,3.245,4.977,0.554,8.776,4.191,12.967,JNJ
1989-07,3.241,5.018,0.71,8.969,4.175,13.144,JNJ
1989-08,3.32,5.083,0.846,9.249,4.153,13.402,JNJ
1989-09,3.389,5.047,1.024,9.46,4.123,13.582,JNJ
1989-10,3.31,5.075,1.121,9.506,4.131,13.637,JNJ
1989-11,3.274,5.044,0.992,9.31,4.14,13.449,JNJ
1989-12,3.315,5.054,0.913,9.282,4.135,13.417,JNJ
1990-01,3.22,4.991,1.113,9.324,4.173,13.496,JNJ
1990-02,3.131,4.899,1.143,9.173,4.172,13.345,JNJ
1990-03,3.271,4.831,1.072,9.174,4.163,13.337,JNJ
1990-04,3.247,4.775,1.011,9.033,4.117,13.15,JNJ
1990-05,3.101,4.837,1.154,9.092,4.082,13.174,JNJ
1990-06,3.046,4.813,1.437,9.296,4.097,13.393,JNJ
1990-07,2.959,4.789,1.562,9.31,4.1,13.409,JNJ
1990-08,2.752,4.837,1.484,9.073,4.149,13.222,JNJ
1990-09,2.628,4.833,1.132,8.593,4.179,12.772,JNJ
1990-10,2.488,4.381,0.989,7.858,4.176,12.033,JNJ
1990-11,2.555,3.855,1.034,7.444,4.159,11.603,JNJ
1990-12,2.313,3.915,0.982,7.21,4.129,11.339,JNJ
1991-01,2.247,3.944,0.934,7.125,4.076,11.201,JNJ
1991-02,2.302,4.161,0.828,7.291,4.029,11.321,JNJ
1991-03,2.45,4.146,1.536,8.132,3.976,12.108,JNJ
1991-04,2.446,4.136,1.406,7.988,3.952,11.941,JNJ
1991-05,2.475,4.059,1.757,8.291,3.933,12.224,JNJ
1991-06,2.536,3.978,1.189,7.703,3.889,11.592,JNJ
1991-07,2.578,3.958,1.353,7.889,3.844,11.733,JNJ
1991-08,2.471,3.965,0.941,7.377,3.769,11.146,JNJ
1991-09,2.502,3.962,0.999,7.463,3.712,11.175,JNJ
1991-10,2.32,4.005,1.174,7.499,3.65,11.149,JNJ
1991-11,2.356,3.959,1.586,7.901,3.63,11.531,JNJ
1991-12,2.6,3.878,1.922,8.4,3.611,12.011,JNJ
1992-01,2.527,4.094,1.901,8.522,3.552,12.073,JNJ
1992-02,2.57,4.088,2.052,8.71,3.545,12.254,JNJ
1992-03,2.528,4.103,1.669,8.3,3.55,11.849,JNJ
1992-04,2.548,4.064,1.811,8.423,3.527,11.951,JNJ
1992-05,2.437,4.073,1.499,8.009,3.493,11.502,JNJ
1992-06,2.305,4.054,1.859,8.218,3.477,11.695,JNJ
1992-07,2.25,4.056,1.916,8.222,3.461,11.683,JNJ
1992-08,2.061,4.058,1.975,8.094,3.44,11.534,JNJ
1992-09,2.097,4.041,2.032,8.17,3.407,11.577,JNJ
1992-10,2.422,3.951,1.97,8.343,3.403,11.747,JNJ
1992-11,2.55,3.949,1.794,8.293,3.372,11.664,JNJ
1992-12,2.621,4.022,1.432,8.075,3.341,11.416,JNJ
1993-01,2.539,4.046,1.941,8.526,3.349,11.875,JNJ
1993-02,2.437,4.075,1.997,8.509,3.329,11.839,JNJ
1993-03,2.424,4.12,2.045,8.589,3.298,11.888,JNJ
1993-04,2.571,4.116,1.55,8.237,3.29,11.527,JNJ
1993-05,2.571,4.125,1.343,8.039,3.271,11.31,JNJ
1993-06,2.595,4.154,1.617,8.366,3.236,11.602,JNJ
1993-07,2.588,4.17,1.967,8.725,3.201,11.926,JNJ
1993-08,2.589,4.039,2.489,9.117,3.182,12.299,JNJ
1993-09,2.682,4.058,2.092,8.832,3.159,11.991,JNJ
1993-10,2.409,4.116,1.68,8.205,3.147,11.352,JNJ
1993-11,2.5,4.084,1.713,8.297,3.124,11.421,JNJ
1993-12,2.555,4.076,1.676,8.307,3.114,11.421,JNJ
1994-01,2.491,4.112,1.948,8.551,3.081,11.632,JNJ
1994-02,2.491,4.089,1.631,8.211,3.065,11.276,JNJ
1994-03,2.576,4.047,1.556,8.179,3.05,11.229,JNJ
1994-04,2.672,4.001,1.543,8.216,3.025,11.24,JNJ
1994-05,2.626,4.044,1.946,8.616,3.006,11.622,JNJ
1994-06,2.617,4.078,1.717,8.412,3.008,11.42,JNJ
1994-07,2.643,4.071,1.51,8.224,3.017,11.241,JNJ
1994-08,2.762,4.109,1.197,8.068,3.015,11.082,JNJ
1994-09,2.681,4.129,1.66,8.47,3.007,11.477,JNJ
1994-10,2.809,4.112,1.464,8.385,2.969,11.354,JNJ
1994-11,2.919,4.051,1.402,8.372,2.962,11.335,JNJ
1994-12,2.929,4.003,1.116,8.048,2.951,10.999,JNJ
1995-01,2.928,4.023,1.028,7.979,2.95,10.929,JNJ
1995-02,2.832,4.071,1.347,8.25,2.944,11.194,JNJ
1995-03,2.827,4.081,1.376,8.284,2.932,11.216,JNJ
1995-04,2.776,4.104,1.487,8.367,2.937,11.304,JNJ
1995-05,2.702,4.178,1.155,8.035,2.936,10.971,JNJ
1995-06,2.686,4.226,1.097,8.009,2.914,10.923,JNJ
1995-07,2.756,4.282,0.825,7.863,2.882,10.745,JNJ
1995-08,2.807,4.297,0.932,8.036,2.86,10.896,JNJ
1995-09,2.825,4.353,0.951,8.129,2.844,10.973,JNJ
1995-10,2.844,4.363,1.353,8.56,2.853,11.414,JNJ
1995-11,2.901,4.374,1.183,8.458,2.828,11.285,JNJ
1995-12,2.893,4.392,1.336,8.621,2.812,11.433,JNJ
1996-01,2.734,4.394,1.299,8.427,2.817,11.244,JNJ
1996-02,2.914,4.442,1.297,8.653,2.801,11.454,JNJ
1996-03,2.926,4.402,1.255,8.583,2.806,11.389,JNJ
1996-04,3.012,4.4,0.905,8.317,2.8,11.117,JNJ
1996-05,3.015,4.41,0.884,8.309,2.79,11.099,JNJ
1996-06,3.017,4.409,0.833,8.259,2.77,11.029,JNJ
1996-07,3.108,4.32,0.883,8.311,2.775,11.086,JNJ
1996-08,3.078,4.328,0.745,8.151,2.759,10.91,JNJ
1996-09,3.108,4.323,0.83,8.261,2.758,11.019,JNJ
1996-10,3.092,4.334,1.057,8.483,2.747,11.231,JNJ
1996-11,3.104,4.356,1.056,8.516,2.756,11.272,JNJ
1996-12,3.096,4.314,1.13,8.54,2.75,11.29,JNJ
1997-01,3.048,4.34,1.133,8.521,2.717,11.238,JNJ
