Symbol,YTW %,Price %,Coupon %,Maturity date,Outstanding amt,Face value,S&P rating,Fitch rating,Issuer
US01609WAT99 ALIBABA GROUP HLDG LTD 3.4% 06Dec2027,0.0448,0.985536,0.034,2027-12-06,51804999000.0,"1,000.00 USD",,—,Alibaba Group Holding Ltd
US01609WAR34 ALIBABA GROUP HLDG LTD 4.5% 28Nov2034,0.0529,0.942008,0.045,2034-11-28,51804999000.0,"1,000.00 USD",,—,Alibaba Group Holding Ltd
US01609WAU62 ALIBABA GROUP HLDG LTD 4% 06Dec2037,0.05575,0.8629,0.04,2037-12-06,51804999000.0,"1,000.00 USD",,—,Alibaba Group Holding Ltd
US01609WAV46 ALIBABA GROUP HLDG LTD 4.2% 06Dec2047,0.0608,0.771495,0.042,2047-12-06,51804999000.0,"1,000.00 USD",,—,Alibaba Group Holding Ltd
US01609WAW29 ALIBABA GROUP HLDG LTD 4.4% 06Dec2057,0.0608,0.76316,0.044,2057-12-06,51804999000.0,"1,000.00 USD",,—,Alibaba Group Holding Ltd
